DAE blend eta=0.45
 1.000000 -0.000000
 0.999398 0.000111
 0.997592 0.000443
 0.994588 0.000997
 0.990393 0.001773
 0.985016 0.002772
 0.978470 0.003985
 0.970772 0.005440
 0.961940 0.007172
 0.951995 0.009187
 0.940961 0.011508
 0.928864 0.014146
 0.915735 0.017114
 0.901604 0.020436
 0.886505 0.024117
 0.870476 0.028174
 0.853553 0.032602
 0.835779 0.037407
 0.817197 0.042561
 0.797850 0.048052
 0.777785 0.053840
 0.757051 0.059878
 0.735698 0.066123
 0.713778 0.072513
 0.691342 0.078951
 0.668445 0.085340
 0.645142 0.091565
 0.621490 0.097482
 0.597545 0.102979
 0.573365 0.107954
 0.549009 0.112334
 0.524534 0.116088
 0.500000 0.119216
 0.475466 0.121726
 0.450991 0.123630
 0.426635 0.124935
 0.402455 0.125594
 0.378510 0.125750
 0.354858 0.125318
 0.331555 0.124349
 0.308658 0.122854
 0.286222 0.120847
 0.264302 0.118349
 0.242949 0.115385
 0.222215 0.111982
 0.202150 0.108160
 0.182803 0.103938
 0.164221 0.099344
 0.146447 0.094412
 0.129524 0.089160
 0.113495 0.083628
 0.098396 0.077851
 0.084265 0.071859
 0.071136 0.065699
 0.059039 0.059406
 0.048005 0.053028
 0.038060 0.046606
 0.029228 0.040187
 0.021530 0.033827
 0.014984 0.027577
 0.009607 0.021509
 0.005412 0.015670
 0.002408 0.010198
 0.000602 0.003917
 0.000000 0.000000
 0.000602 -0.004170
 0.002408 -0.007628
 0.005412 -0.010178
 0.009607 -0.011931
 0.014984 -0.013127
 0.021530 -0.014002
 0.029228 -0.014529
 0.038060 -0.014899
 0.048005 -0.014963
 0.059039 -0.014848
 0.071136 -0.014614
 0.084265 -0.014139
 0.098396 -0.013535
 0.113495 -0.012767
 0.129524 -0.011878
 0.146447 -0.010861
 0.164221 -0.009746
 0.182803 -0.008532
 0.202150 -0.007246
 0.222215 -0.005896
 0.242949 -0.004494
 0.264302 -0.003056
 0.286222 -0.001592
 0.308658 -0.000115
 0.331555 0.001360
 0.354858 0.002820
 0.378510 0.004251
 0.402455 0.005640
 0.426635 0.006965
 0.450991 0.008215
 0.475466 0.009382
 0.500000 0.010444
 0.524534 0.011380
 0.549009 0.012181
 0.573365 0.012845
 0.597545 0.013372
 0.621490 0.013752
 0.645142 0.013969
 0.668445 0.014071
 0.691342 0.014024
 0.713778 0.013867
 0.735698 0.013591
 0.757051 0.013201
 0.777785 0.012715
 0.797850 0.012131
 0.817197 0.011458
 0.835779 0.010717
 0.853553 0.009912
 0.870476 0.009066
 0.886505 0.008188
 0.901604 0.007296
 0.915735 0.006403
 0.928864 0.005531
 0.940961 0.004685
 0.951995 0.003882
 0.961940 0.003126
 0.970772 0.002431
 0.978470 0.001803
 0.985016 0.001258
 0.990393 0.000810
 0.994588 0.000457
 0.997592 0.000204
 0.999398 0.000051
