#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.00000  1.00000  0.00000  0.89789  0.009648  0.005687  0.001583    1.6925    1.6588  0.00459  0.00866  0.00683
   0.00811  0.99207  0.00170  0.90979  0.008993  0.005411  0.001743    1.6580    1.6693  0.00448  0.00818  0.00680
   0.01886  0.98158  0.00403  0.92065  0.008477  0.005171  0.001873    1.6354    1.6766  0.00438  0.00780  0.00677
   0.03118  0.96958  0.00680  0.93231  0.007977  0.004927  0.002010    1.6150    1.6835  0.00428  0.00744  0.00672
   0.04501  0.95613  0.01003  0.94475  0.007495  0.004681  0.002152    1.5969    1.6898  0.00418  0.00708  0.00667
   0.06010  0.94148  0.01367  0.95803  0.007028  0.004435  0.002302    1.5806    1.6958  0.00407  0.00673  0.00661
   0.07614  0.92595  0.01766  0.97204  0.006582  0.004191  0.002458    1.5662    1.7012  0.00396  0.00640  0.00655
   0.09282  0.90983  0.02195  0.98691  0.006152  0.003949  0.002624    1.5532    1.7063  0.00385  0.00607  0.00648
   0.10998  0.89327  0.02649  1.00312  0.005724  0.003705  0.002809    1.5404    1.7114  0.00373  0.00574  0.00640
   0.12751  0.87640  0.03125  1.02036  0.005314  0.003464  0.003008    1.5290    1.7162  0.00361  0.00542  0.00632
   0.14533  0.85928  0.03619  1.03869  0.004921  0.003229  0.003219    1.5191    1.7205  0.00348  0.00511  0.00623
   0.16339  0.84196  0.04129  1.05877  0.004534  0.002992  0.003454    1.5100    1.7247  0.00335  0.00480  0.00613
   0.18167  0.82445  0.04652  1.07993  0.004173  0.002765  0.003694    1.5041    1.7279  0.00322  0.00451  0.00602
   0.19999  0.80690  0.05180  1.10267  0.003830  0.002542  0.003944    1.5012    1.7300  0.00309  0.00422  0.00590
   0.21823  0.78943  0.05705  1.12631  0.003521  0.002332  0.004176    1.5042    1.7301  0.00296  0.00397  0.00576
   0.23625  0.77216  0.06218  1.14903  0.003272  0.002145  0.004320    1.5193    1.7259  0.00283  0.00376  0.00562
   0.25398  0.75513  0.06713  1.17083  0.003085  0.001980  0.004329    1.5516    1.7159  0.00271  0.00361  0.00545
