#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.00000  1.00000  0.00000  0.90114  0.012804  0.007883  0.001645    1.6204    1.6773  0.00640  0.01154  0.00968
   0.00806  0.99208  0.00149  0.91174  0.012071  0.007549  0.001775    1.5950    1.6858  0.00628  0.01101  0.00965
   0.01925  0.98108  0.00354  0.92054  0.011545  0.007282  0.001865    1.5815    1.6906  0.00617  0.01063  0.00960
   0.03224  0.96831  0.00594  0.92813  0.011144  0.007057  0.001930    1.5751    1.6929  0.00608  0.01034  0.00955
   0.04654  0.95429  0.00873  0.93710  0.010691  0.006803  0.002008    1.5673    1.6958  0.00597  0.01002  0.00949
   0.06160  0.93954  0.01180  0.94643  0.010251  0.006550  0.002087    1.5608    1.6983  0.00587  0.00970  0.00943
   0.07708  0.92442  0.01508  0.95607  0.009828  0.006301  0.002167    1.5555    1.7004  0.00576  0.00940  0.00936
   0.09272  0.90916  0.01854  0.96604  0.009416  0.006055  0.002248    1.5509    1.7023  0.00565  0.00910  0.00929
   0.10848  0.89382  0.02215  0.97651  0.009011  0.005809  0.002333    1.5468    1.7040  0.00554  0.00880  0.00922
   0.12429  0.87847  0.02590  0.98759  0.008609  0.005563  0.002423    1.5431    1.7057  0.00543  0.00850  0.00914
   0.14018  0.86306  0.02981  0.99941  0.008206  0.005314  0.002520    1.5396    1.7073  0.00531  0.00820  0.00906
   0.15611  0.84764  0.03384  1.01192  0.007809  0.005066  0.002621    1.5368    1.7087  0.00519  0.00790  0.00897
   0.17215  0.83216  0.03800  1.02541  0.007410  0.004814  0.002732    1.5343    1.7100  0.00506  0.00760  0.00888
   0.18826  0.81663  0.04228  1.03954  0.007026  0.004566  0.002842    1.5335    1.7107  0.00493  0.00730  0.00878
   0.20446  0.80104  0.04668  1.05469  0.006647  0.004318  0.002958    1.5340    1.7110  0.00480  0.00701  0.00867
   0.22077  0.78536  0.05117  1.07072  0.006282  0.004073  0.003071    1.5370    1.7105  0.00467  0.00673  0.00855
   0.23718  0.76960  0.05576  1.08747  0.005940  0.003834  0.003172    1.5437    1.7087  0.00453  0.00646  0.00843
   0.25366  0.75379  0.06040  1.10488  0.005627  0.003603  0.003250    1.5558    1.7051  0.00440  0.00622  0.00829
   0.27018  0.73795  0.06510  1.12307  0.005342  0.003379  0.003295    1.5752    1.6992  0.00426  0.00600  0.00813
   0.28674  0.72208  0.06984  1.14244  0.005085  0.003157  0.003293    1.6044    1.6903  0.00412  0.00581  0.00796
   0.30330  0.70621  0.07457  1.16247  0.004881  0.002945  0.003199    1.6511    1.6766  0.00398  0.00567  0.00776
   0.31976  0.69043  0.07926  1.18278  0.004764  0.002745  0.002950    1.7285    1.6555  0.00384  0.00563  0.00752
   0.33606  0.67479  0.08384  1.20406  0.004768  0.002551  0.002479    1.8619    1.6236  0.00370  0.00574  0.00723
   0.35216  0.65932  0.08830  1.22918  0.004955  0.002339  0.001726    2.1105    1.5780  0.00353  0.00609  0.00685
   0.36804  0.64403  0.09259  1.26745  0.005390  0.002040  0.000754    2.6326    1.5237  0.00328  0.00683  0.00633
   0.38369  0.62893  0.09669  1.34100  0.006042  0.001512 -0.000034    3.9833    1.5177  0.00272  0.00810  0.00553
   0.39911  0.61401  0.10057  1.43348  0.006611  0.000911 -0.000201    7.2374    1.5667  0.00187  0.00948  0.00420
   0.41431  0.59925  0.10420  1.47660  0.006801  0.000666 -0.000265   10.1838    1.5781  0.00145  0.01004  0.00338
   0.42933  0.58461  0.10757  1.47792  0.006623  0.000660 -0.000268   10.0104    1.5760  0.00144  0.00979  0.00336
   0.44423  0.57004  0.11068  1.47884  0.006229  0.000656 -0.000272    9.4703    1.5695  0.00143  0.00921  0.00333
   0.45906  0.55548  0.11353  1.47967  0.005729  0.000653 -0.000277    8.7515    1.5612  0.00143  0.00848  0.00330
   0.47387  0.54089  0.11611  1.48062  0.005184  0.000649 -0.000284    7.9597    1.5526  0.00142  0.00768  0.00327
   0.48871  0.52625  0.11845  1.48185  0.004631  0.000645 -0.000295    7.1553    1.5445  0.00142  0.00686  0.00324
   0.50359  0.51152  0.12055  1.48358  0.004088  0.000639 -0.000309    6.3714    1.5376  0.00141  0.00607  0.00321
   0.51850  0.49672  0.12242  1.48605  0.003574  0.000632 -0.000328    5.6333    1.5324  0.00140  0.00531  0.00318
   0.53342  0.48189  0.12405  1.48953  0.003101  0.000622 -0.000326    4.9633    1.5291  0.00138  0.00462  0.00315
   0.54834  0.46703  0.12544  1.49429  0.002690  0.000610 -0.000252    4.3894    1.5280  0.00136  0.00402  0.00311
   0.56331  0.45211  0.12661  1.50021  0.002339  0.000596 -0.000051    3.9070    1.5283  0.00134  0.00351  0.00308
   0.57821  0.43725  0.12754  1.50765  0.002041  0.000579  0.000299    3.5080    1.5317  0.00132  0.00308  0.00304
   0.59299  0.42248  0.12820  1.51605  0.001837  0.000561  0.000657    3.2605    1.5370  0.00129  0.00278  0.00300
   0.60793  0.40755  0.12860  1.52371  0.001724  0.000544  0.000872    3.1546    1.5404  0.00126  0.00263  0.00296
   0.62305  0.39242  0.12880  1.53191  0.001607  0.000526  0.001149    3.0410    1.5450  0.00123  0.00246  0.00292
   0.63807  0.37740  0.12880  1.54056  0.001488  0.000507  0.001512    2.9181    1.5512  0.00120  0.00229  0.00288
   0.65297  0.36251  0.12855  1.54800  0.001399  0.000490  0.001812    2.8379    1.5560  0.00117  0.00217  0.00283
   0.66787  0.34761  0.12805  1.55410  0.001334  0.000475  0.002028    2.7923    1.5590  0.00115  0.00207  0.00278
   0.68283  0.33267  0.12731  1.55930  0.001283  0.000461  0.002188    2.7669    1.5608  0.00112  0.00200  0.00273
   0.69779  0.31774  0.12634  1.56468  0.001227  0.000447  0.002397    2.7329    1.5634  0.00109  0.00192  0.00268
   0.71269  0.30289  0.12514  1.56969  0.001174  0.000432  0.002617    2.7005    1.5659  0.00107  0.00184  0.00262
   0.72756  0.28809  0.12370  1.57400  0.001127  0.000419  0.002818    2.6760    1.5679  0.00104  0.00177  0.00256
   0.74239  0.27335  0.12203  1.57796  0.001080  0.000405  0.003035    2.6515    1.5700  0.00101  0.00170  0.00250
   0.75717  0.25870  0.12010  1.58123  0.001038  0.000392  0.003234    2.6332    1.5716  0.00098  0.00164  0.00244
   0.77191  0.24412  0.11793  1.58380  0.001000  0.000379  0.003403    2.6228    1.5726  0.00095  0.00158  0.00237
   0.78661  0.22963  0.11551  1.58630  0.000961  0.000366  0.003603    2.6093    1.5738  0.00092  0.00152  0.00230
   0.80123  0.21525  0.11284  1.58851  0.000921  0.000353  0.003833    2.5938    1.5753  0.00089  0.00146  0.00223
   0.81576  0.20102  0.10993  1.59026  0.000881  0.000340  0.004088    2.5772    1.5769  0.00086  0.00140  0.00216
   0.83018  0.18695  0.10675  1.59136  0.000841  0.000327  0.004367    2.5601    1.5786  0.00083  0.00134  0.00208
   0.84450  0.17305  0.10331  1.59115  0.000807  0.000314  0.004572    2.5555    1.5790  0.00080  0.00128  0.00200
   0.85874  0.15930  0.09960  1.59060  0.000773  0.000301  0.004790    2.5520    1.5794  0.00076  0.00123  0.00192
   0.87283  0.14578  0.09563  1.59021  0.000734  0.000288  0.005130    2.5368    1.5809  0.00073  0.00117  0.00183
   0.88672  0.13255  0.09140  1.58871  0.000696  0.000274  0.005497    2.5220    1.5825  0.00069  0.00111  0.00174
   0.90042  0.11960  0.08691  1.58556  0.000661  0.000261  0.005794    2.5182    1.5829  0.00066  0.00105  0.00165
   0.91391  0.10699  0.08215  1.58196  0.000625  0.000248  0.006185    2.5086    1.5839  0.00062  0.00099  0.00155
   0.92707  0.09480  0.07717  1.57724  0.000586  0.000234  0.006677    2.4937    1.5856  0.00058  0.00092  0.00145
   0.93988  0.08310  0.07196  1.57027  0.000551  0.000220  0.007099    2.4893    1.5861  0.00054  0.00087  0.00135
   0.95224  0.07197  0.06658  1.56223  0.000515  0.000206  0.007650    2.4789    1.5872  0.00050  0.00080  0.00125
   0.96401  0.06157  0.06109  1.55213  0.000478  0.000193  0.008276    2.4675    1.5885  0.00046  0.00074  0.00115
   0.97505  0.05200  0.05558  1.53958  0.000445  0.000180  0.008874    2.4627    1.5891  0.00043  0.00068  0.00104
   0.98521  0.04339  0.05017  1.52548  0.000410  0.000166  0.009678    2.4489    1.5907  0.00039  0.00063  0.00094
   0.99438  0.03584  0.04497  1.50843  0.000378  0.000154  0.010516    2.4365    1.5922  0.00035  0.00057  0.00084
   1.00252  0.02934  0.04007  1.48886  0.000352  0.000143  0.011056    2.4444    1.5912  0.00032  0.00052  0.00075
   1.00964  0.02384  0.03555  1.46994  0.000321  0.000132  0.012197    2.4239    1.5937  0.00029  0.00047  0.00067
   1.01584  0.01924  0.03140  1.44704  0.000295  0.000122  0.013265    2.4085    1.5956  0.00026  0.00043  0.00059
   1.02123  0.01540  0.02761  1.42122  0.000275  0.000113  0.013982    2.4104    1.5954  0.00023  0.00039  0.00052
   1.02594  0.01220  0.02415  1.39502  0.000253  0.000105  0.015179    2.3941    1.5974  0.00020  0.00035  0.00046
   1.03008  0.00955  0.02097  1.36488  0.000232  0.000097  0.016432    2.3755    1.5998  0.00018  0.00032  0.00040
   1.03376  0.00733  0.01804  1.33072  0.000217  0.000091  0.016988    2.3834    1.5988  0.00016  0.00029  0.00034
   1.03705  0.00548  0.01532  1.29822  0.000205  0.000084  0.016918    2.4229    1.5938  0.00014  0.00027  0.00029
   1.04000  0.00395  0.01279  1.26947  0.000182  0.000076  0.019099    2.3947    1.5973  0.00012  0.00023  0.00025
   1.04267  0.00272  0.01043  1.22739  0.000160  0.000069  0.022675    2.3204    1.6073  0.00010  0.00020  0.00020
   1.04513  0.00176  0.00817  1.16104  0.000147  0.000064  0.024298    2.2783    1.6135  0.00009  0.00017  0.00016
   1.04741  0.00103  0.00600  1.08215  0.000141  0.000061  0.023353    2.2887    1.6119  0.00007  0.00015  0.00013
   1.04953  0.00050  0.00395  1.00830  0.000135  0.000058  0.021823    2.3334    1.6055  0.00006  0.00014  0.00009
   1.05147  0.00015  0.00204  0.93688  0.000120  0.000052  0.023208    2.3132    1.6084  0.00005  0.00011  0.00007
   1.05329  0.00000  0.00023  0.84398  0.000107  0.000047  0.024131    2.2848    1.6125  0.00003  0.00009  0.00005
   1.05507  0.00008 -0.00155  0.71918  0.000096  0.000042  0.023175    2.2653    1.6154  0.00002  0.00007  0.00003
   1.05688  0.00044 -0.00333  0.55533  0.000088  0.000039  0.019872    2.2521    1.6175  0.00001  0.00005  0.00001
   1.05876  0.00114 -0.00506  0.34477  0.000084  0.000038  0.013297    2.2147    1.6235  0.00000  0.00003  0.00000
   1.06071  0.00222 -0.00670  0.12585  0.000092  0.000041  0.004375    2.2295    1.6211  0.00000  0.00001  0.00000
   1.06275  0.00364 -0.00816 -0.07631  0.000092  0.000041  0.002652    2.2295    1.6211  0.00000 -0.00001 -0.00000
   1.06492  0.00540 -0.00942 -0.24535  0.000110  0.000049  0.006950    2.2587    1.6165  0.00000 -0.00003 -0.00000
   1.06724  0.00748 -0.01046 -0.36731  0.000129  0.000057  0.008777    2.2679    1.6150  0.00001 -0.00005 -0.00000
   1.06979  0.00988 -0.01131 -0.44920  0.000159  0.000068  0.008300    2.3231    1.6069  0.00001 -0.00007 -0.00001
