#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.00000  1.00000  0.00000  0.90111  0.010197  0.005984  0.001549    1.7002    1.6560  0.00486  0.00919  0.00725
   0.00802  0.99213  0.00158  0.91199  0.009559  0.005718  0.001694    1.6679    1.6657  0.00476  0.00872  0.00722
   0.01900  0.98138  0.00380  0.92196  0.009053  0.005484  0.001810    1.6469    1.6724  0.00466  0.00835  0.00719
   0.03176  0.96891  0.00648  0.93236  0.008577  0.005251  0.001926    1.6292    1.6783  0.00456  0.00800  0.00714
   0.04596  0.95505  0.00960  0.94365  0.008103  0.005012  0.002050    1.6126    1.6839  0.00446  0.00765  0.00709
   0.06113  0.94028  0.01305  0.95568  0.007640  0.004771  0.002182    1.5971    1.6894  0.00436  0.00730  0.00704
   0.07690  0.92496  0.01678  0.96829  0.007196  0.004533  0.002320    1.5829    1.6946  0.00425  0.00697  0.00697
   0.09297  0.90938  0.02072  0.98154  0.006766  0.004299  0.002467    1.5695    1.6996  0.00414  0.00664  0.00691
   0.10928  0.89361  0.02485  0.99589  0.006337  0.004062  0.002632    1.5557    1.7049  0.00403  0.00631  0.00684
   0.12576  0.87770  0.02915  1.01112  0.005922  0.003827  0.002811    1.5425    1.7101  0.00391  0.00599  0.00677
   0.14239  0.86167  0.03360  1.02727  0.005520  0.003596  0.003004    1.5299    1.7152  0.00380  0.00567  0.00669
   0.15916  0.84554  0.03818  1.04472  0.005125  0.003366  0.003219    1.5175    1.7204  0.00367  0.00535  0.00660
   0.17613  0.82924  0.04290  1.06350  0.004740  0.003137  0.003456    1.5057    1.7255  0.00355  0.00504  0.00651
   0.19320  0.81285  0.04769  1.08315  0.004380  0.002917  0.003704    1.4960    1.7300  0.00342  0.00474  0.00641
   0.21040  0.79636  0.05256  1.10448  0.004029  0.002699  0.003976    1.4873    1.7342  0.00329  0.00445  0.00631
   0.22759  0.77987  0.05742  1.12605  0.003716  0.002496  0.004237    1.4830    1.7368  0.00316  0.00418  0.00619
   0.24465  0.76349  0.06221  1.14747  0.003443  0.002310  0.004465    1.4847    1.7372  0.00304  0.00395  0.00606
   0.26152  0.74728  0.06688  1.16888  0.003207  0.002138  0.004645    1.4939    1.7348  0.00292  0.00375  0.00592
   0.27815  0.73128  0.07140  1.18935  0.003020  0.001985  0.004721    1.5153    1.7282  0.00281  0.00359  0.00577
   0.29460  0.71542  0.07575  1.20782  0.002901  0.001854  0.004605    1.5582    1.7144  0.00270  0.00350  0.00560
   0.31091  0.69965  0.07992  1.22460  0.002863  0.001740  0.004208    1.6377    1.6902  0.00261  0.00351  0.00540
   0.32708  0.68398  0.08392  1.24043  0.002948  0.001640  0.003394    1.7902    1.6499  0.00252  0.00366  0.00516
   0.34314  0.66838  0.08774  1.26016  0.003234  0.001527  0.002086    2.1090    1.5877  0.00243  0.00408  0.00485
   0.35907  0.65287  0.09135  1.30022  0.003802  0.001322  0.000590    2.8660    1.5179  0.00223  0.00494  0.00441
   0.37487  0.63743  0.09475  1.38152  0.004556  0.000925 -0.000201    4.9095    1.5320  0.00177  0.00629  0.00374
   0.39062  0.62201  0.09794  1.42359  0.004994  0.000733 -0.000253    6.7910    1.5412  0.00149  0.00711  0.00326
   0.40634  0.60658  0.10092  1.42615  0.005055  0.000722 -0.000255    6.9753    1.5428  0.00147  0.00721  0.00323
   0.42204  0.59113  0.10370  1.42834  0.004912  0.000714 -0.000260    6.8621    1.5418  0.00146  0.00702  0.00321
   0.43772  0.57566  0.10628  1.43044  0.004655  0.000706 -0.000267    6.5763    1.5393  0.00144  0.00666  0.00318
   0.45339  0.56016  0.10865  1.43266  0.004332  0.000697 -0.000277    6.1901    1.5362  0.00143  0.00621  0.00315
   0.46907  0.54464  0.11082  1.43518  0.003978  0.000689 -0.000289    5.7552    1.5331  0.00142  0.00571  0.00312
   0.48474  0.52909  0.11278  1.43818  0.003619  0.000679 -0.000296    5.3094    1.5306  0.00140  0.00520  0.00309
   0.50043  0.51351  0.11454  1.44183  0.003271  0.000668 -0.000289    4.8777    1.5289  0.00139  0.00472  0.00306
   0.51611  0.49790  0.11610  1.44624  0.002948  0.000656 -0.000246    4.4798    1.5281  0.00137  0.00426  0.00303
   0.53179  0.48228  0.11745  1.45140  0.002660  0.000642 -0.000150    4.1270    1.5280  0.00135  0.00386  0.00300
   0.54749  0.46662  0.11860  1.45725  0.002409  0.000627  0.000002    3.8271    1.5287  0.00133  0.00351  0.00297
   0.56322  0.45092  0.11956  1.46397  0.002192  0.000610  0.000207    3.5755    1.5307  0.00131  0.00321  0.00293
   0.57885  0.43531  0.12032  1.47151  0.001996  0.000592  0.000470    3.3552    1.5346  0.00128  0.00294  0.00290
   0.59439  0.41977  0.12084  1.47887  0.001868  0.000575  0.000666    3.2344    1.5378  0.00126  0.00276  0.00286
   0.61017  0.40400  0.12115  1.48578  0.001785  0.000559  0.000780    3.1814    1.5395  0.00123  0.00265  0.00282
   0.62595  0.38822  0.12131  1.49435  0.001647  0.000539  0.001093    3.0410    1.5450  0.00120  0.00246  0.00278
   0.64142  0.37275  0.12125  1.50232  0.001538  0.000521  0.001382    2.9392    1.5500  0.00118  0.00231  0.00274
   0.65695  0.35722  0.12094  1.50817  0.001486  0.000506  0.001472    2.9227    1.5509  0.00115  0.00224  0.00269
   0.67258  0.34160  0.12043  1.51515  0.001411  0.000489  0.001684    2.8689    1.5540  0.00112  0.00214  0.00265
   0.68806  0.32614  0.11972  1.52211  0.001335  0.000473  0.001937    2.8106    1.5578  0.00110  0.00203  0.00260
   0.70347  0.31076  0.11878  1.52794  0.001277  0.000457  0.002122    2.7781    1.5600  0.00107  0.00195  0.00255
   0.71885  0.29542  0.11761  1.53356  0.001221  0.000442  0.002319    2.7470    1.5623  0.00104  0.00187  0.00249
   0.73417  0.28017  0.11622  1.53865  0.001171  0.000428  0.002499    2.7240    1.5640  0.00101  0.00180  0.00244
   0.74944  0.26498  0.11458  1.54319  0.001127  0.000413  0.002645    2.7113    1.5650  0.00098  0.00174  0.00238
   0.76467  0.24987  0.11272  1.54782  0.001081  0.000399  0.002820    2.6957    1.5663  0.00096  0.00167  0.00232
   0.77981  0.23488  0.11063  1.55246  0.001033  0.000384  0.003030    2.6759    1.5679  0.00093  0.00160  0.00225
   0.79483  0.22004  0.10830  1.55687  0.000986  0.000369  0.003271    2.6543    1.5698  0.00090  0.00153  0.00219
   0.80972  0.20537  0.10573  1.56074  0.000940  0.000355  0.003515    2.6355    1.5714  0.00086  0.00147  0.00212
   0.82449  0.19087  0.10290  1.56383  0.000899  0.000340  0.003725    2.6257    1.5723  0.00083  0.00141  0.00205
   0.83913  0.17656  0.09982  1.56674  0.000858  0.000326  0.003958    2.6157    1.5732  0.00080  0.00134  0.00197
   0.85359  0.16248  0.09650  1.56963  0.000813  0.000311  0.004268    2.5982    1.5749  0.00077  0.00128  0.00190
   0.86783  0.14870  0.09293  1.57189  0.000768  0.000296  0.004622    2.5790    1.5767  0.00073  0.00121  0.00181
   0.88183  0.13523  0.08911  1.57280  0.000729  0.000282  0.004922    2.5707    1.5775  0.00070  0.00115  0.00173
   0.89558  0.12210  0.08504  1.57329  0.000688  0.000267  0.005278    2.5600    1.5786  0.00066  0.00108  0.00164
   0.90898  0.10941  0.08074  1.57322  0.000645  0.000252  0.005743    2.5421    1.5804  0.00062  0.00101  0.00155
   0.92197  0.09723  0.07624  1.57156  0.000604  0.000238  0.006230    2.5269    1.5820  0.00059  0.00095  0.00146
   0.93448  0.08562  0.07155  1.56812  0.000566  0.000223  0.006672    2.5208    1.5826  0.00055  0.00089  0.00136
   0.94641  0.07471  0.06674  1.56391  0.000526  0.000209  0.007279    2.5053    1.5843  0.00051  0.00082  0.00127
   0.95763  0.06460  0.06187  1.55760  0.000488  0.000195  0.007938    2.4907    1.5859  0.00047  0.00076  0.00117
   0.96806  0.05537  0.05701  1.54903  0.000452  0.000182  0.008663    2.4759    1.5876  0.00044  0.00070  0.00107
   0.97761  0.04709  0.05224  1.53800  0.000417  0.000169  0.009491    2.4581    1.5896  0.00040  0.00064  0.00098
   0.98625  0.03978  0.04764  1.52388  0.000387  0.000157  0.010277    2.4461    1.5910  0.00037  0.00059  0.00089
   0.99399  0.03340  0.04326  1.50746  0.000358  0.000146  0.011081    2.4358    1.5922  0.00033  0.00054  0.00080
   1.00088  0.02788  0.03913  1.48897  0.000332  0.000136  0.011951    2.4242    1.5937  0.00030  0.00049  0.00072
   1.00699  0.02315  0.03527  1.46810  0.000307  0.000127  0.012972    2.4065    1.5958  0.00027  0.00045  0.00064
   1.01241  0.01910  0.03166  1.44386  0.000287  0.000119  0.013720    2.4021    1.5964  0.00025  0.00041  0.00057
   1.01725  0.01562  0.02830  1.41859  0.000270  0.000111  0.014106    2.4166    1.5946  0.00022  0.00038  0.00051
   1.02158  0.01264  0.02516  1.39475  0.000248  0.000103  0.015381    2.3977    1.5970  0.00020  0.00035  0.00045
   1.02546  0.01011  0.02222  1.36562  0.000226  0.000096  0.017265    2.3545    1.6026  0.00018  0.00031  0.00039
   1.02898  0.00795  0.01945  1.32706  0.000212  0.000090  0.017947    2.3498    1.6033  0.00016  0.00028  0.00034
   1.03220  0.00609  0.01681  1.28862  0.000205  0.000085  0.016864    2.4155    1.5947  0.00014  0.00026  0.00029
   1.03515  0.00451  0.01432  1.26085  0.000187  0.000077  0.017729    2.4345    1.5924  0.00012  0.00024  0.00024
   1.03785  0.00320  0.01196  1.22743  0.000160  0.000068  0.022014    2.3489    1.6034  0.00010  0.00020  0.00020
   1.04035  0.00217  0.00969  1.16117  0.000141  0.000062  0.025958    2.2507    1.6177  0.00008  0.00016  0.00016
   1.04270  0.00140  0.00746  1.06255  0.000137  0.000061  0.025007    2.2263    1.6216  0.00007  0.00015  0.00012
   1.04494  0.00082  0.00530  0.96498  0.000139  0.000061  0.021517    2.2703    1.6147  0.00006  0.00013  0.00009
   1.04704  0.00038  0.00325  0.88512  0.000134  0.000058  0.019620    2.3150    1.6081  0.00005  0.00012  0.00006
   1.04899  0.00009  0.00131  0.80637  0.000120  0.000052  0.020407    2.2906    1.6117  0.00003  0.00010  0.00004
   1.05086 -0.00001 -0.00055  0.70351  0.000109  0.000048  0.020260    2.2561    1.6169  0.00002  0.00008  0.00003
   1.05270  0.00009 -0.00239  0.57322  0.000103  0.000046  0.017701    2.2395    1.6195  0.00002  0.00006  0.00001
   1.05458  0.00040 -0.00424  0.42418  0.000099  0.000044  0.013548    2.2400    1.6194  0.00001  0.00004  0.00001
   1.05649  0.00094 -0.00608  0.25748  0.000095  0.000042  0.008673    2.2363    1.6200  0.00000  0.00002  0.00000
   1.05844  0.00176 -0.00785  0.06719  0.000090  0.000040  0.002400    2.2295    1.6211  0.00000  0.00001  0.00000
   1.06043  0.00291 -0.00947 -0.14037  0.000090  0.000040  0.005013    2.2295    1.6211  0.00000 -0.00001 -0.00000
   1.06250  0.00443 -0.01087 -0.32775  0.000099  0.000044  0.010354    2.2512    1.6176  0.00000 -0.00003 -0.00000
   1.06467  0.00627 -0.01203 -0.47172  0.000115  0.000050  0.012700    2.2712    1.6146  0.00001 -0.00005 -0.00001
   1.06698  0.00840 -0.01292 -0.56220  0.000142  0.000061  0.011435    2.3387    1.6048  0.00002 -0.00008 -0.00002
   1.06948  0.01080 -0.01361 -0.61683  0.000172  0.000073  0.010242    2.3556    1.6025  0.00003 -0.00011 -0.00003
   1.07220  0.01347 -0.01414 -0.65278  0.000204  0.000085  0.008826    2.3888    1.5981  0.00004 -0.00013 -0.00004
   1.07521  0.01644 -0.01456 -0.67804  0.000236  0.000098  0.007790    2.4050    1.5960  0.00005 -0.00016 -0.00005
   1.07856  0.01978 -0.01491 -0.70007  0.000264  0.000110  0.007261    2.3965    1.5971  0.00005 -0.00018 -0.00006
   1.08235  0.02356 -0.01517 -0.71856  0.000296  0.000122  0.006537    2.4128    1.5951  0.00006 -0.00021 -0.00007
   1.08668  0.02788 -0.01535 -0.73354  0.000331  0.000136  0.005864    2.4296    1.5930  0.00007 -0.00024 -0.00009
   1.09171  0.03292 -0.01544 -0.74543  0.000371  0.000151  0.005212    2.4494    1.5906  0.00008 -0.00028 -0.00010
   1.09765  0.03886 -0.01544 -0.75603  0.000411  0.000167  0.004739    2.4547    1.5900  0.00010 -0.00031 -0.00011
   1.10473  0.04594 -0.01535 -0.76927  0.000442  0.000182  0.004629    2.4235    1.5937  0.00011 -0.00034 -0.00013
   1.11321  0.05441 -0.01511 -0.78034  0.000493  0.000201  0.004096    2.4512    1.5904  0.00012 -0.00038 -0.00015
   1.12340  0.06459 -0.01465 -0.78761  0.000557  0.000224  0.003517    2.4889    1.5861  0.00014 -0.00044 -0.00017
   1.13548  0.07665 -0.01399 -0.79452  0.000614  0.000247  0.003230    2.4854    1.5865  0.00016 -0.00049 -0.00020
   1.14926  0.09040 -0.01311 -0.80096  0.000674  0.000271  0.002962    2.4866    1.5863  0.00017 -0.00054 -0.00022
   1.16442  0.10553 -0.01203 -0.80556  0.000743  0.000296  0.002654    2.5036    1.5845  0.00019 -0.00060 -0.00025
   1.18052  0.12158 -0.01081 -0.80905  0.000809  0.000322  0.002425    2.5124    1.5835  0.00021 -0.00065 -0.00027
   1.19725  0.13825 -0.00947 -0.81142  0.000877  0.000347  0.002218    2.5238    1.5823  0.00023 -0.00071 -0.00029
   1.21432  0.15527 -0.00807 -0.81340  0.000938  0.000371  0.002072    2.5270    1.5820  0.00025 -0.00076 -0.00032
   1.23162  0.17251 -0.00662 -0.81466  0.001000  0.000394  0.001925    2.5362    1.5810  0.00026 -0.00081 -0.00034
   1.24904  0.18987 -0.00516 -0.81560  0.001059  0.000416  0.001809    2.5417    1.5804  0.00028 -0.00086 -0.00036
   1.26650  0.20726 -0.00370 -0.81630  0.001116  0.000438  0.001712    2.5459    1.5800  0.00029 -0.00091 -0.00038
   1.28393  0.22463 -0.00225 -0.81670  0.001171  0.000458  0.001620    2.5519    1.5794  0.00031 -0.00096 -0.00039
   1.30133  0.24197 -0.00082 -0.81702  0.001223  0.000478  0.001547    2.5548    1.5791  0.00032 -0.00100 -0.00041
   1.31871  0.25930  0.00059 -0.81720  0.001274  0.000497  0.001480    2.5583    1.5787  0.00033 -0.00104 -0.00043
   1.33606  0.27659  0.00197 -0.81722  0.001324  0.000516  0.001416    2.5632    1.5783  0.00034 -0.00108 -0.00044
   1.35338  0.29386  0.00332 -0.81707  0.001375  0.000534  0.001355    2.5690    1.5777  0.00036 -0.00112 -0.00046
   1.37066  0.31110  0.00463 -0.81682  0.001424  0.000552  0.001300    2.5744    1.5772  0.00037 -0.00116 -0.00047
   1.38792  0.32831  0.00591 -0.81653  0.001471  0.000570  0.001252    2.5785    1.5767  0.00038 -0.00120 -0.00049
   1.40516  0.34550  0.00714 -0.81618  0.001517  0.000587  0.001208    2.5823    1.5764  0.00039 -0.00124 -0.00050
   1.42238  0.36267  0.00834 -0.81571  0.001564  0.000603  0.001164    2.5880    1.5758  0.00040 -0.00128 -0.00052
   1.43955  0.37981  0.00949 -0.81513  0.001612  0.000620  0.001120    2.5948    1.5752  0.00041 -0.00131 -0.00053
   1.45668  0.39691  0.01058 -0.81458  0.001656  0.000636  0.001084    2.5989    1.5748  0.00042 -0.00135 -0.00054
   1.47379  0.41398  0.01162 -0.81405  0.001699  0.000652  0.001053    2.6013    1.5746  0.00043 -0.00138 -0.00055
   1.49087  0.43103  0.01260 -0.81357  0.001739  0.000667  0.001027    2.6022    1.5745  0.00044 -0.00141 -0.00057
   1.50793  0.44807  0.01352 -0.81313  0.001777  0.000682  0.001005    2.6022    1.5745  0.00045 -0.00145 -0.00058
   1.52495  0.46507  0.01438 -0.81265  0.001817  0.000697  0.000980    2.6040    1.5743  0.00046 -0.00148 -0.00059
   1.54193  0.48203  0.01518 -0.81222  0.001854  0.000711  0.000960    2.6042    1.5743  0.00047 -0.00151 -0.00060
   1.55886  0.49895  0.01589 -0.81196  0.001885  0.000724  0.000948    2.6002    1.5747  0.00048 -0.00153 -0.00061
   1.57577  0.51585  0.01653 -0.81190  0.001912  0.000736  0.000943    2.5920    1.5754  0.00049 -0.00155 -0.00062
   1.59267  0.53273  0.01708 -0.81206  0.001933  0.000748  0.000946    2.5806    1.5765  0.00049 -0.00157 -0.00063
   1.60956  0.54962  0.01756 -0.81245  0.001949  0.000758  0.000952    2.5668    1.5779  0.00050 -0.00158 -0.00064
   1.62648  0.56653  0.01796 -0.81302  0.001963  0.000768  0.000962    2.5522    1.5794  0.00051 -0.00160 -0.00065
   1.64337  0.58342  0.01829 -0.81343  0.001985  0.000779  0.000958    2.5459    1.5800  0.00052 -0.00161 -0.00066
   1.66017  0.60022  0.01852 -0.81404  0.002002  0.000788  0.000962    2.5360    1.5810  0.00052 -0.00163 -0.00067
   1.67703  0.61708  0.01866 -0.81549  0.001995  0.000794  0.000996    2.5083    1.5840  0.00053 -0.00163 -0.00068
   1.69396  0.63401  0.01874 -0.81661  0.002004  0.000802  0.001006    2.4959    1.5853  0.00053 -0.00164 -0.00069
   1.71081  0.65086  0.01873 -0.81767  0.002018  0.000810  0.001009    2.4880    1.5862  0.00054 -0.00165 -0.00070
   1.72763  0.66768  0.01864 -0.81921  0.002019  0.000816  0.001029    2.4709    1.5881  0.00055 -0.00165 -0.00071
   1.74450  0.68454  0.01846 -0.82108  0.002014  0.000821  0.001055    2.4512    1.5904  0.00055 -0.00165 -0.00072
   1.76139  0.70143  0.01820 -0.82295  0.002014  0.000826  0.001074    2.4364    1.5922  0.00056 -0.00166 -0.00073
   1.77826  0.71830  0.01786 -0.82485  0.002017  0.000830  0.001088    2.4244    1.5936  0.00057 -0.00166 -0.00074
   1.79512  0.73515  0.01744 -0.82700  0.002014  0.000834  0.001108    2.4102    1.5954  0.00057 -0.00167 -0.00075
   1.81197  0.75200  0.01693 -0.82931  0.002011  0.000838  0.001129    2.3960    1.5972  0.00058 -0.00167 -0.00076
   1.82882  0.76884  0.01635 -0.83179  0.002006  0.000841  0.001151    2.3823    1.5989  0.00058 -0.00167 -0.00077
   1.84565  0.78565  0.01568 -0.83446  0.002000  0.000843  0.001175    2.3680    1.6008  0.00059 -0.00167 -0.00078
   1.86246  0.80245  0.01492 -0.83751  0.001987  0.000844  0.001207    2.3505    1.6032  0.00059 -0.00166 -0.00079
   1.87930  0.81926  0.01407 -0.84098  0.001969  0.000843  0.001247    2.3305    1.6059  0.00060 -0.00166 -0.00081
   1.89612  0.83606  0.01314 -0.84460  0.001953  0.000843  0.001283    2.3132    1.6084  0.00060 -0.00165 -0.00082
   1.91297  0.85288  0.01211 -0.84892  0.001926  0.000840  0.001337    2.2897    1.6118  0.00061 -0.00164 -0.00083
   1.92983  0.86970  0.01101 -0.85335  0.001904  0.000837  0.001384    2.2709    1.6146  0.00061 -0.00162 -0.00084
   1.94668  0.88651  0.00983 -0.85841  0.001874  0.000832  0.001443    2.2486    1.6180  0.00061 -0.00161 -0.00085
   1.96351  0.90330  0.00857 -0.86376  0.001846  0.000827  0.001501    2.2286    1.6212  0.00062 -0.00159 -0.00086
   1.98025  0.91998  0.00725 -0.86964  0.001815  0.000820  0.001567    2.2075    1.6247  0.00062 -0.00158 -0.00088
   1.99672  0.93639  0.00588 -0.87585  0.001783  0.000813  0.001634    2.1879    1.6279  0.00062 -0.00156 -0.00089
   2.01263  0.95225  0.00451 -0.88234  0.001751  0.000806  0.001704    2.1690    1.6312  0.00063 -0.00154 -0.00090
   2.02748  0.96703  0.00317 -0.88909  0.001716  0.000797  0.001783    2.1492    1.6347  0.00063 -0.00153 -0.00092
   2.04070  0.98020  0.00192 -0.89684  0.001664  0.000784  0.001902    2.1191    1.6402  0.00063 -0.00149 -0.00093
   2.05191  0.99136  0.00084 -0.90383  0.001623  0.000772  0.002003    2.0966    1.6445  0.00063 -0.00147 -0.00094
   2.05999  0.99940  0.00006 -0.90111  0.001715  0.000791  0.001786    2.1631    1.6145  0.00064 -0.00155 -0.00093
   2.05999  0.99980  0.00001  0.90111  0.011942  0.006775  0.000000    1.7586
   2.06804  1.00777 -0.00108  0.91096  0.010969  0.006507  0.000000    1.6818
   2.07724  1.01689 -0.00230  0.91652  0.010417  0.006364  0.000000    1.6329
   2.08775  1.02732 -0.00359  0.92167  0.009924  0.006236  0.000000    1.5874
   2.09975  1.03924 -0.00497  0.92654  0.009475  0.006121  0.000000    1.5440
   2.11345  1.05286 -0.00645  0.93124  0.009056  0.006013  0.000000    1.5022
   2.12911  1.06844 -0.00804  0.93583  0.008662  0.005911  0.000000    1.4615
