#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.00000  1.00000  0.00000  0.90201  0.011438  0.007046  0.001703    1.6195    1.6785  0.00573  0.01032  0.00868
   0.00820  0.99193  0.00149  0.91286  0.010766  0.006740  0.001841    1.5934    1.6873  0.00562  0.00983  0.00865
   0.01970  0.98062  0.00359  0.92188  0.010283  0.006494  0.001938    1.5793    1.6923  0.00552  0.00948  0.00861
   0.03299  0.96757  0.00606  0.93001  0.009892  0.006279  0.002013    1.5713    1.6952  0.00543  0.00920  0.00856
   0.04741  0.95343  0.00889  0.93918  0.009475  0.006046  0.002099    1.5628    1.6984  0.00533  0.00890  0.00851
   0.06242  0.93875  0.01198  0.94883  0.009063  0.005813  0.002189    1.5550    1.7015  0.00523  0.00860  0.00845
   0.07773  0.92379  0.01528  0.95883  0.008665  0.005582  0.002282    1.5480    1.7042  0.00513  0.00831  0.00839
   0.09316  0.90876  0.01874  0.96930  0.008274  0.005353  0.002380    1.5413    1.7069  0.00503  0.00802  0.00832
   0.10868  0.89366  0.02236  0.98040  0.007884  0.005122  0.002485    1.5347    1.7096  0.00492  0.00773  0.00825
   0.12426  0.87854  0.02611  0.99219  0.007497  0.004891  0.002598    1.5282    1.7124  0.00481  0.00744  0.00818
   0.13992  0.86337  0.03001  1.00478  0.007110  0.004658  0.002721    1.5218    1.7151  0.00470  0.00714  0.00810
   0.15564  0.84818  0.03404  1.01814  0.006730  0.004426  0.002854    1.5158    1.7177  0.00459  0.00685  0.00802
   0.17146  0.83292  0.03819  1.03260  0.006348  0.004191  0.002999    1.5098    1.7204  0.00447  0.00656  0.00794
   0.18736  0.81760  0.04245  1.04763  0.005985  0.003962  0.003148    1.5055    1.7226  0.00435  0.00627  0.00785
   0.20334  0.80222  0.04680  1.06371  0.005628  0.003734  0.003305    1.5021    1.7244  0.00423  0.00599  0.00775
   0.21943  0.78675  0.05124  1.08066  0.005287  0.003510  0.003464    1.5008    1.7255  0.00410  0.00571  0.00764
   0.23562  0.77120  0.05575  1.09825  0.004969  0.003294  0.003615    1.5028    1.7254  0.00397  0.00546  0.00753
   0.25188  0.75560  0.06030  1.11645  0.004676  0.003086  0.003748    1.5092    1.7238  0.00385  0.00522  0.00740
   0.26817  0.73996  0.06488  1.13530  0.004409  0.002886  0.003852    1.5216    1.7200  0.00372  0.00501  0.00727
   0.28443  0.72436  0.06944  1.15476  0.004174  0.002695  0.003905    1.5426    1.7134  0.00359  0.00482  0.00711
   0.30056  0.70887  0.07393  1.17426  0.003988  0.002517  0.003864    1.5778    1.7023  0.00347  0.00468  0.00694
   0.31655  0.69350  0.07834  1.19332  0.003871  0.002354  0.003664    1.6374    1.6843  0.00335  0.00462  0.00674
   0.33241  0.67823  0.08264  1.21219  0.003853  0.002204  0.003224    1.7410    1.6559  0.00324  0.00467  0.00650
   0.34812  0.66308  0.08680  1.23250  0.003985  0.002054  0.002452    1.9326    1.6126  0.00312  0.00491  0.00620
   0.36365  0.64807  0.09080  1.26085  0.004346  0.001861  0.001341    2.3266    1.5530  0.00296  0.00548  0.00579
   0.37902  0.63318  0.09461  1.31572  0.004985  0.001514  0.000201    3.2803    1.5047  0.00262  0.00656  0.00519
   0.39427  0.61837  0.09823  1.40692  0.005700  0.000977 -0.000199    5.8159    1.5470  0.00193  0.00802  0.00421
   0.40941  0.60361  0.10164  1.46186  0.006082  0.000688 -0.000260    8.8129    1.5619  0.00147  0.00889  0.00336
   0.42445  0.58892  0.10482  1.46370  0.006058  0.000680 -0.000263    8.8869    1.5627  0.00146  0.00887  0.00333
   0.43941  0.57426  0.10778  1.46508  0.005796  0.000674 -0.000267    8.5769    1.5592  0.00145  0.00849  0.00330
   0.45432  0.55960  0.11051  1.46632  0.005406  0.000669 -0.000273    8.0585    1.5536  0.00144  0.00793  0.00328
   0.46920  0.54492  0.11301  1.46762  0.004952  0.000664 -0.000280    7.4343    1.5472  0.00143  0.00727  0.00325
   0.48409  0.53021  0.11527  1.46919  0.004473  0.000659 -0.000291    6.7697    1.5410  0.00142  0.00657  0.00322
   0.49899  0.51545  0.11732  1.47120  0.003995  0.000652 -0.000306    6.1062    1.5356  0.00141  0.00588  0.00319
   0.51390  0.50065  0.11914  1.47390  0.003538  0.000644 -0.000320    5.4751    1.5315  0.00140  0.00521  0.00316
   0.52882  0.48582  0.12074  1.47749  0.003117  0.000634 -0.000314    4.8995    1.5289  0.00138  0.00460  0.00313
   0.54374  0.47096  0.12212  1.48217  0.002744  0.000622 -0.000247    4.3971    1.5280  0.00137  0.00407  0.00309
