DAE blend eta=0.60
 1.000000 -0.000000
 0.999398 0.000108
 0.997592 0.000433
 0.994588 0.000976
 0.990393 0.001740
 0.985016 0.002731
 0.978470 0.003947
 0.970772 0.005411
 0.961940 0.007152
 0.951995 0.009179
 0.940961 0.011521
 0.928864 0.014191
 0.915735 0.017198
 0.901604 0.020572
 0.886505 0.024314
 0.870476 0.028435
 0.853553 0.032929
 0.835779 0.037795
 0.817197 0.042997
 0.797850 0.048519
 0.777785 0.054310
 0.757051 0.060313
 0.735698 0.066475
 0.713778 0.072707
 0.691342 0.078915
 0.668445 0.084998
 0.645142 0.090845
 0.621490 0.096313
 0.597545 0.101351
 0.573365 0.105914
 0.549009 0.109962
 0.524534 0.113468
 0.500000 0.116406
 0.475466 0.118770
 0.450991 0.120573
 0.426635 0.121823
 0.402455 0.122496
 0.378510 0.122694
 0.354858 0.122314
 0.331555 0.121454
 0.308658 0.120070
 0.286222 0.118188
 0.264302 0.115827
 0.242949 0.113024
 0.222215 0.109795
 0.202150 0.106153
 0.182803 0.102119
 0.164221 0.097729
 0.146447 0.092994
 0.129524 0.087935
 0.113495 0.082603
 0.098396 0.077019
 0.084265 0.071219
 0.071136 0.065247
 0.059039 0.059134
 0.048005 0.052931
 0.038060 0.046664
 0.029228 0.040387
 0.021530 0.034133
 0.014984 0.027976
 0.009607 0.021971
 0.005412 0.016132
 0.002408 0.010641
 0.000602 0.003442
 0.000000 0.000000
 0.000602 -0.004501
 0.002408 -0.008325
 0.005412 -0.010925
 0.009607 -0.012635
 0.014984 -0.013713
 0.021530 -0.014445
 0.029228 -0.014790
 0.038060 -0.014997
 0.048005 -0.014955
 0.059039 -0.014641
 0.071136 -0.014208
 0.084265 -0.013570
 0.098396 -0.012787
 0.113495 -0.011845
 0.129524 -0.010779
 0.146447 -0.009595
 0.164221 -0.008317
 0.182803 -0.006948
 0.202150 -0.005516
 0.222215 -0.004028
 0.242949 -0.002500
 0.264302 -0.000944
 0.286222 0.000627
 0.308658 0.002201
 0.331555 0.003761
 0.354858 0.005295
 0.378510 0.006792
 0.402455 0.008230
 0.426635 0.009592
 0.450991 0.010863
 0.475466 0.012036
 0.500000 0.013083
 0.524534 0.013987
 0.549009 0.014742
 0.573365 0.015349
 0.597545 0.015813
 0.621490 0.016125
 0.645142 0.016247
 0.668445 0.016270
 0.691342 0.016120
 0.713778 0.015851
 0.735698 0.015455
 0.757051 0.014938
 0.777785 0.014317
 0.797850 0.013594
 0.817197 0.012777
 0.835779 0.011892
 0.853553 0.010945
 0.870476 0.009962
 0.886505 0.008956
 0.901604 0.007946
 0.915735 0.006944
 0.928864 0.005975
 0.940961 0.005043
 0.951995 0.004164
 0.961940 0.003344
 0.970772 0.002595
 0.978470 0.001923
 0.985016 0.001341
 0.990393 0.000862
 0.994588 0.000487
 0.997592 0.000217
 0.999398 0.000054
