DAE blend eta=0.85
 1.000000 -0.000000
 0.999398 0.000127
 0.997592 0.000511
 0.994588 0.001154
 0.990393 0.002065
 0.985016 0.003254
 0.978470 0.004734
 0.970772 0.006522
 0.961940 0.008622
 0.951995 0.011044
 0.940961 0.013802
 0.928864 0.016904
 0.915735 0.020360
 0.901604 0.024189
 0.886505 0.028387
 0.870476 0.032949
 0.853553 0.037868
 0.835779 0.043132
 0.817197 0.048694
 0.797850 0.054524
 0.777785 0.060515
 0.757051 0.066579
 0.735698 0.072620
 0.713778 0.078506
 0.691342 0.084164
 0.668445 0.089536
 0.645142 0.094568
 0.621490 0.099197
 0.597545 0.103390
 0.573365 0.107129
 0.549009 0.110405
 0.524534 0.113215
 0.500000 0.115564
 0.475466 0.117451
 0.450991 0.118880
 0.426635 0.119851
 0.402455 0.120286
 0.378510 0.120371
 0.354858 0.119909
 0.331555 0.119022
 0.308658 0.117676
 0.286222 0.115873
 0.264302 0.113624
 0.242949 0.110960
 0.222215 0.107896
 0.202150 0.104437
 0.182803 0.100590
 0.164221 0.096395
 0.146447 0.091867
 0.129524 0.087018
 0.113495 0.081879
 0.098396 0.076469
 0.084265 0.070810
 0.071136 0.064947
 0.059039 0.058899
 0.048005 0.052697
 0.038060 0.046388
 0.029228 0.040024
 0.021530 0.033685
 0.014984 0.027424
 0.009607 0.021363
 0.005412 0.015532
 0.002408 0.010030
 0.000602 0.004972
 0.000000 0.000000
 0.000602 -0.005384
 0.002408 -0.009199
 0.005412 -0.011963
 0.009607 -0.013734
 0.014984 -0.014813
 0.021530 -0.015443
 0.029228 -0.015784
 0.038060 -0.015749
 0.048005 -0.015543
 0.059039 -0.015098
 0.071136 -0.014365
 0.084265 -0.013484
 0.098396 -0.012397
 0.113495 -0.011163
 0.129524 -0.009770
 0.146447 -0.008266
 0.164221 -0.006654
 0.182803 -0.004959
 0.202150 -0.003200
 0.222215 -0.001395
 0.242949 0.000436
 0.264302 0.002279
 0.286222 0.004122
 0.308658 0.005946
 0.331555 0.007733
 0.354858 0.009469
 0.378510 0.011140
 0.402455 0.012722
 0.426635 0.014198
 0.450991 0.015552
 0.475466 0.016773
 0.500000 0.017834
 0.524534 0.018715
 0.549009 0.019411
 0.573365 0.019932
 0.597545 0.020282
 0.621490 0.020399
 0.645142 0.020412
 0.668445 0.020208
 0.691342 0.019854
 0.713778 0.019360
 0.735698 0.018733
 0.757051 0.017984
 0.777785 0.017124
 0.797850 0.016161
 0.817197 0.015109
 0.835779 0.013992
 0.853553 0.012819
 0.870476 0.011620
 0.886505 0.010406
 0.901604 0.009201
 0.915735 0.008018
 0.928864 0.006879
 0.940961 0.005791
 0.951995 0.004771
 0.961940 0.003827
 0.970772 0.002966
 0.978470 0.002194
 0.985016 0.001531
 0.990393 0.000985
 0.994588 0.000556
 0.997592 0.000248
 0.999398 0.000062
