DAE blend eta=0.88
 1.000000 -0.000000
 0.999398 0.000130
 0.997592 0.000520
 0.994588 0.001175
 0.990393 0.002104
 0.985016 0.003317
 0.978470 0.004828
 0.970772 0.006655
 0.961940 0.008798
 0.951995 0.011268
 0.940961 0.014076
 0.928864 0.017229
 0.915735 0.020739
 0.901604 0.024623
 0.886505 0.028876
 0.870476 0.033491
 0.853553 0.038460
 0.835779 0.043773
 0.817197 0.049378
 0.797850 0.055244
 0.777785 0.061259
 0.757051 0.067331
 0.735698 0.073358
 0.713778 0.079202
 0.691342 0.084794
 0.668445 0.090081
 0.645142 0.095015
 0.621490 0.099543
 0.597545 0.103635
 0.573365 0.107275
 0.549009 0.110458
 0.524534 0.113185
 0.500000 0.115463
 0.475466 0.117293
 0.450991 0.118677
 0.426635 0.119614
 0.402455 0.120021
 0.378510 0.120092
 0.354858 0.119621
 0.331555 0.118731
 0.308658 0.117388
 0.286222 0.115596
 0.264302 0.113360
 0.242949 0.110712
 0.222215 0.107668
 0.202150 0.104231
 0.182803 0.100406
 0.164221 0.096235
 0.146447 0.091732
 0.129524 0.086908
 0.113495 0.081792
 0.098396 0.076403
 0.084265 0.070761
 0.071136 0.064911
 0.059039 0.058871
 0.048005 0.052669
 0.038060 0.046355
 0.029228 0.039981
 0.021530 0.033631
 0.014984 0.027358
 0.009607 0.021290
 0.005412 0.015460
 0.002408 0.009957
 0.000602 0.005155
 0.000000 0.000000
 0.000602 -0.005490
 0.002408 -0.009304
 0.005412 -0.012087
 0.009607 -0.013866
 0.014984 -0.014945
 0.021530 -0.015563
 0.029228 -0.015903
 0.038060 -0.015839
 0.048005 -0.015613
 0.059039 -0.015153
 0.071136 -0.014384
 0.084265 -0.013473
 0.098396 -0.012350
 0.113495 -0.011081
 0.129524 -0.009649
 0.146447 -0.008106
 0.164221 -0.006455
 0.182803 -0.004720
 0.202150 -0.002922
 0.222215 -0.001079
 0.242949 0.000788
 0.264302 0.002666
 0.286222 0.004541
 0.308658 0.006395
 0.331555 0.008210
 0.354858 0.009969
 0.378510 0.011662
 0.402455 0.013261
 0.426635 0.014751
 0.450991 0.016115
 0.475466 0.017341
 0.500000 0.018404
 0.524534 0.019282
 0.549009 0.019971
 0.573365 0.020481
 0.597545 0.020818
 0.621490 0.020912
 0.645142 0.020912
 0.668445 0.020680
 0.691342 0.020302
 0.713778 0.019781
 0.735698 0.019127
 0.757051 0.018349
 0.777785 0.017461
 0.797850 0.016469
 0.817197 0.015389
 0.835779 0.014244
 0.853553 0.013044
 0.870476 0.011818
 0.886505 0.010580
 0.901604 0.009352
 0.915735 0.008147
 0.928864 0.006988
 0.940961 0.005880
 0.951995 0.004844
 0.961940 0.003885
 0.970772 0.003010
 0.978470 0.002227
 0.985016 0.001554
 0.990393 0.000999
 0.994588 0.000564
 0.997592 0.000251
 0.999398 0.000063
