NACA 2412
1.000084 0.001257
0.999987 0.001277
0.999697 0.001338
0.999214 0.001439
0.998537 0.001579
0.997668 0.001760
0.996606 0.001981
0.995352 0.002241
0.993907 0.002540
0.992270 0.002878
0.990443 0.003254
0.988426 0.003669
0.986220 0.004121
0.983825 0.004610
0.981243 0.005135
0.978475 0.005696
0.975521 0.006292
0.972382 0.006923
0.969061 0.007588
0.965557 0.008285
0.961873 0.009015
0.958009 0.009776
0.953968 0.010568
0.949750 0.011389
0.945357 0.012239
0.940791 0.013118
0.936053 0.014023
0.931146 0.014954
0.926071 0.015910
0.920829 0.016889
0.915424 0.017892
0.909857 0.018917
0.904129 0.019963
0.898244 0.021028
0.892203 0.022112
0.886009 0.023214
0.879663 0.024332
0.873170 0.025466
0.866530 0.026614
0.859746 0.027775
0.852821 0.028948
0.845758 0.030132
0.838559 0.031325
0.831227 0.032528
0.823765 0.033738
0.816175 0.034954
0.808461 0.036175
0.800625 0.037400
0.792670 0.038629
0.784601 0.039859
0.776418 0.041089
0.768127 0.042319
0.759729 0.043548
0.751228 0.044774
0.742628 0.045995
0.733931 0.047212
0.725142 0.048423
0.716263 0.049626
0.707297 0.050820
0.698250 0.052006
0.689123 0.053180
0.679920 0.054343
0.670645 0.055492
0.661302 0.056628
0.651894 0.057749
0.642425 0.058853
0.632899 0.059940
0.623319 0.061009
0.613689 0.062058
0.604013 0.063087
0.594294 0.064094
0.584537 0.065078
0.574745 0.066038
0.564922 0.066974
0.555072 0.067884
0.545199 0.068767
0.535307 0.069622
0.525399 0.070448
0.515480 0.071245
0.505553 0.072010
0.495623 0.072744
0.485693 0.073445
0.475767 0.074113
0.465850 0.074746
0.455945 0.075343
0.446056 0.075905
0.436187 0.076429
0.426342 0.076915
0.416526 0.077363
0.406741 0.077771
0.396967 0.078139
0.387179 0.078456
0.377435 0.078718
0.367737 0.078926
0.358091 0.079078
0.348500 0.079175
0.338968 0.079216
0.329500 0.079201
0.320098 0.079130
0.310768 0.079003
0.301513 0.078821
0.292337 0.078582
0.283244 0.078287
0.274237 0.077938
0.265320 0.077532
0.256498 0.077073
0.247774 0.076558
0.239151 0.075990
0.230633 0.075368
0.222223 0.074694
0.213926 0.073968
0.205744 0.073190
0.197682 0.072362
0.189742 0.071485
0.181927 0.070559
0.174242 0.069585
0.166688 0.068565
0.159270 0.067499
0.151990 0.066389
0.144851 0.065236
0.137856 0.064041
0.131008 0.062805
0.124310 0.061531
0.117765 0.060218
0.111374 0.058869
0.105141 0.057485
0.099069 0.056068
0.093158 0.054619
0.087413 0.053139
