NLF(1)-0416
1.000247 0.001236
1.000152 0.001268
0.999867 0.001367
0.999393 0.001532
0.998729 0.001762
0.997875 0.002057
0.996832 0.002418
0.995600 0.002842
0.994180 0.003331
0.992572 0.003883
0.990777 0.004497
0.988795 0.005174
0.986626 0.005912
0.984272 0.006709
0.981733 0.007566
0.979010 0.008481
0.976104 0.009454
0.973016 0.010482
0.969747 0.011565
0.966297 0.012701
0.962669 0.013889
0.958863 0.015128
0.954881 0.016416
0.950723 0.017751
0.946391 0.019133
0.941888 0.020559
0.937213 0.022027
0.932369 0.023537
0.927358 0.025086
0.922180 0.026673
0.916839 0.028296
0.911335 0.029952
0.905670 0.031640
0.899848 0.033359
0.893868 0.035105
0.887735 0.036878
0.881449 0.038675
0.875013 0.040495
0.868429 0.042334
0.861700 0.044192
0.854828 0.046066
0.847815 0.047954
0.840664 0.049855
0.833377 0.051765
0.825958 0.053684
0.818408 0.055608
0.810731 0.057536
0.802929 0.059466
0.795005 0.061397
0.786963 0.063324
0.778804 0.065248
0.770532 0.067165
0.762151 0.069075
0.753662 0.070973
0.745070 0.072860
0.736378 0.074733
0.727588 0.076589
0.718705 0.078428
0.709731 0.080246
0.700670 0.082043
0.691525 0.083816
0.682301 0.085564
0.673000 0.087284
0.663625 0.088975
0.654182 0.090636
0.644673 0.092263
0.635101 0.093857
0.625472 0.095415
0.615788 0.096935
0.606053 0.098416
0.596272 0.099857
0.586447 0.101255
0.576584 0.102610
0.566685 0.103920
0.556756 0.105183
0.546799 0.106399
0.536818 0.107565
0.526819 0.108682
0.516805 0.109746
0.506779 0.110758
0.496747 0.111717
0.486712 0.112620
0.476678 0.113467
0.466650 0.114258
0.456631 0.114991
0.446626 0.115666
0.436639 0.116282
0.426674 0.116837
0.416735 0.117332
0.406827 0.117766
0.396880 0.118137
0.386810 0.118414
0.376781 0.118587
0.366799 0.118658
0.356867 0.118626
0.346992 0.118493
0.337176 0.118258
0.327426 0.117923
0.317746 0.117488
0.308140 0.116956
0.298613 0.116326
0.289169 0.115601
0.279813 0.114782
0.270550 0.113871
0.261383 0.112869
0.252318 0.111779
0.243358 0.110602
0.234508 0.109342
0.225772 0.107999
0.217154 0.106576
0.208658 0.105076
0.200288 0.103502
0.192048 0.101856
0.183941 0.100141
0.175973 0.098359
0.168145 0.096515
0.160461 0.094610
0.152926 0.092648
0.145542 0.090631
0.138313 0.088564
0.131241 0.086450
0.124330 0.084291
0.117582 0.082091
0.111002 0.079854
0.104590 0.077582
0.098350 0.075279
0.092284 0.072949
0.086395 0.070595
0.080685 0.068219
0.075156 0.065827
0.069810 0.063420
0.064650 0.061002
0.059676 0.058577
0.054891 0.056147
0.050296 0.053716
0.045893 0.051287
0.041683 0.048863
0.037668 0.046447
0.033849 0.044041
0.030226 0.041650
0.026801 0.039274
0.023576 0.036917
0.020549 0.034582
0.017724 0.032270
0.015099 0.029985
0.012675 0.027728
0.010454 0.025501
0.008435 0.023306
0.006618 0.021146
0.005005 0.019021
0.003594 0.016933
0.002386 0.014884
0.001380 0.012875
0.000578 0.010907
-0.000022 0.008980
-0.000420 0.007097
-0.000617 0.005257
-0.000612 0.003460
-0.000406 0.001708
0.000000 0.000000
0.000601 -0.001649
0.001392 -0.003226
0.002373 -0.004730
0.003542 -0.006162
0.004898 -0.007522
0.006441 -0.008810
0.008169 -0.010027
0.010081 -0.011173
0.012176 -0.012249
0.014452 -0.013255
0.016908 -0.014192
0.019542 -0.015060
0.022354 -0.015860
0.025340 -0.016594
0.028500 -0.017262
0.031832 -0.017864
0.035334 -0.018402
0.039005 -0.018877
0.042841 -0.019290
0.046842 -0.019643
0.051006 -0.019935
0.055330 -0.020169
0.059812 -0.020346
0.064450 -0.020467
0.069242 -0.020534
0.074187 -0.020548
0.079281 -0.020510
0.084522 -0.020423
0.089909 -0.020287
0.095438 -0.020105
0.101108 -0.019878
0.106917 -0.019608
0.112861 -0.019296
0.118939 -0.018945
0.125149 -0.018557
0.131487 -0.018132
0.137952 -0.017674
0.144541 -0.017184
0.151252 -0.016665
0.158082 -0.016118
0.165029 -0.015545
0.172091 -0.014949
0.179265 -0.014332
0.186549 -0.013695
0.193940 -0.013042
0.201436 -0.012374
0.209034 -0.011694
0.216733 -0.011003
0.224529 -0.010305
0.232420 -0.009601
0.240405 -0.008893
0.248479 -0.008185
0.256642 -0.007477
0.264890 -0.006774
0.273221 -0.006076
0.281632 -0.005386
0.290122 -0.004707
0.298687 -0.004040
0.307325 -0.003387
0.316033 -0.002752
0.324809 -0.002136
0.333650 -0.001541
0.342554 -0.000970
0.351517 -0.000424
0.360539 0.000095
0.369614 0.000584
0.378742 0.001042
0.387918 0.001467
0.397141 0.001857
0.406569 0.002219
0.416107 0.002578
0.425680 0.002934
0.435284 0.003287
0.444917 0.003636
0.454573 0.003978
0.464251 0.004314
0.473946 0.004642
0.483655 0.004961
0.493374 0.005271
0.503100 0.005571
0.512829 0.005859
0.522557 0.006136
0.532281 0.006400
0.541997 0.006651
0.551702 0.006888
0.561392 0.007110
0.571063 0.007318
0.580711 0.007511
0.590333 0.007688
0.599925 0.007849
0.609484 0.007993
0.619005 0.008122
0.628486 0.008233
0.637922 0.008328
0.647309 0.008407
0.656644 0.008468
0.665924 0.008513
0.675145 0.008541
0.684302 0.008553
0.693393 0.008548
0.702414 0.008527
0.711361 0.008490
0.720230 0.008438
0.729018 0.008371
0.737722 0.008289
0.746338 0.008193
0.754862 0.008083
0.763291 0.007960
0.771622 0.007824
0.779851 0.007675
0.787974 0.007515
0.795989 0.007344
