## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  242    X0/2A= 0.6996    PHI= 130.0    RE= 6.29E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   479.8  148.2 -124.2   10.0 -0.769 -0.046  0.043 45.0  667.9 -143.0
   480.2  151.9 -127.5   15.0 -0.782 -0.023 -0.021 45.0  685.3 -166.1
   480.5  155.8 -130.6   20.0 -0.744  0.010 -0.102 45.0  630.1 -180.1
   481.0  159.6 -133.9   25.0 -0.684  0.121 -0.276 45.0  624.2 -168.0
   481.3  163.5 -137.0   30.0 -0.752  0.171 -0.458 45.0  903.5 -141.9
   481.7  167.3 -140.3   35.1 -0.818  0.159 -0.569 45.0 1140.0 -146.6
   482.1  171.1 -143.4   40.0 -0.856  0.133 -0.621 45.0 1270.1 -159.1
   482.8  178.7 -149.9   50.0 -0.855  0.118 -0.632 45.0 1280.2 -159.9
   483.6  186.4 -156.3   60.1 -0.857  0.114 -0.630 45.1 1288.3 -160.5
   484.3  194.0 -162.7   70.0 -0.857  0.105 -0.628 45.0 1276.5 -152.9
   484.9  201.7 -169.0   80.0 -0.858  0.107 -0.627 45.0 1276.9 -156.7
   485.6  209.3 -175.5   90.0 -0.862  0.107 -0.624 45.0 1282.3 -155.1
   486.4  217.0 -181.9  100.1 -0.861  0.107 -0.621 45.0 1273.3 -151.7
   487.2  224.7 -188.3  110.1 -0.862  0.108 -0.615 45.0 1267.0 -149.6
   487.8  232.3 -194.6  120.0 -0.864  0.103 -0.611 45.0 1267.6 -140.6
   488.5  239.9 -201.1  130.0 -0.866  0.107 -0.604 45.1 1266.9 -140.3
   489.3  247.6 -207.5  140.1 -0.866  0.111 -0.597 45.1 1257.3 -134.6
   490.8  262.9 -220.3  160.1 -0.866  0.106 -0.589 45.0 1243.5 -123.2
   492.1  278.2 -233.1  180.0 -0.870  0.102 -0.579 45.1 1238.2 -112.5
   493.6  293.5 -245.9  200.1 -0.872  0.101 -0.564 44.9 1217.1 -102.1
   495.1  308.7 -258.8  220.0 -0.871  0.093 -0.560 45.0 1213.4  -91.9
   496.7  324.0 -271.6  240.1 -0.877  0.088 -0.546 45.0 1204.6  -78.8
   498.0  339.3 -284.4  260.0 -0.876  0.080 -0.544 45.0 1196.2  -72.8
   499.5  354.5 -297.2  280.0 -0.877  0.075 -0.536 45.1 1193.1  -65.8
   501.0  369.8 -310.1  300.0 -0.876  0.070 -0.532 45.0 1182.0  -62.1
   502.5  385.0 -322.9  320.0 -0.878  0.066 -0.526 45.0 1178.1  -59.0
   504.0  400.3 -335.8  340.0 -0.879  0.061 -0.522 44.9 1171.7  -54.8
