## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  202    X0/2A= 0.5272    PHI= 110.1    RE= 6.41E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
    65.4  197.1  -72.2   10.2 -0.871  0.213 -0.735 45.1 1523.8 -386.4
    65.6  201.7  -74.0   15.1 -0.871  0.196 -0.732 45.1 1510.2 -379.6
    65.6  206.5  -75.6   20.2 -0.870  0.181 -0.726 45.3 1502.0 -364.5
    65.7  211.2  -77.4   25.2 -0.875  0.171 -0.721 45.1 1489.7 -355.1
    65.7  215.9  -79.0   30.2 -0.876  0.158 -0.716 45.1 1482.5 -345.6
    65.7  220.6  -80.7   35.2 -0.875  0.151 -0.712 45.1 1469.2 -339.3
    65.8  225.3  -82.5   40.2 -0.878  0.142 -0.705 45.2 1466.3 -333.9
    66.0  234.7  -85.9   50.2 -0.884  0.124 -0.693 45.1 1447.3 -312.9
    65.9  244.1  -89.3   60.2 -0.882  0.116 -0.685 45.2 1434.8 -300.9
    66.1  253.5  -92.7   70.2 -0.882  0.108 -0.678 45.1 1417.2 -286.2
    66.2  262.9  -96.1   80.2 -0.888  0.098 -0.666 45.1 1409.2 -273.3
    66.3  272.3  -99.6   90.2 -0.883  0.093 -0.661 45.1 1391.7 -261.2
    66.3  281.7 -102.9  100.2 -0.887  0.084 -0.649 45.2 1381.4 -246.1
    66.4  291.1 -106.4  110.2 -0.885  0.083 -0.642 45.1 1365.2 -236.9
    66.6  300.5 -109.8  120.2 -0.888  0.077 -0.634 45.2 1361.7 -229.3
    66.7  309.9 -113.2  130.2 -0.891  0.067 -0.626 45.1 1354.3 -213.4
    66.6  319.3 -116.6  140.2 -0.890  0.066 -0.621 45.1 1342.1 -207.7
    66.9  338.1 -123.5  160.3 -0.891  0.054 -0.609 45.2 1330.5 -188.6
    67.0  356.8 -130.3  180.2 -0.891  0.049 -0.598 45.1 1310.5 -173.6
    67.3  375.7 -137.1  200.2 -0.890  0.048 -0.588 45.2 1298.8 -165.6
    67.4  394.5 -143.9  220.2 -0.889  0.039 -0.583 45.1 1283.1 -153.1
    67.6  413.2 -150.8  240.2 -0.888  0.034 -0.574 45.1 1272.5 -139.0
    67.7  432.1 -157.6  260.3 -0.889  0.031 -0.567 45.2 1266.2 -130.5
    67.9  450.9 -164.5  280.3 -0.887  0.030 -0.562 45.1 1251.4 -123.3
    68.0  469.7 -171.3  300.3 -0.887  0.024 -0.556 45.1 1249.2 -114.3
    68.3  488.5 -178.2  320.3 -0.890  0.021 -0.547 45.2 1243.5 -104.2
    68.4  507.3 -184.9  340.3 -0.886  0.018 -0.548 45.0 1228.7  -97.1
