## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  233    X0/2A= 0.6136    PHI= 180.0    RE= 6.26E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   273.2   -0.1 -205.5   10.7 -1.063 -0.021  0.129 44.8 1272.8 -165.8
   273.4   -0.1 -210.5   15.7 -1.055 -0.025  0.161 44.9 1272.9 -162.5
   273.6   -0.1 -215.5   20.8 -1.049 -0.027  0.190 44.8 1263.7 -157.9
   273.8   -0.1 -220.5   25.8 -1.043 -0.030  0.212 44.8 1257.6 -158.7
   274.0   -0.1 -225.4   30.7 -1.041 -0.020  0.236 44.7 1263.1 -157.3
   274.1   -0.1 -230.4   35.7 -1.033 -0.029  0.243 44.8 1252.2 -149.0
   274.3   -0.1 -235.4   40.7 -1.031 -0.023  0.258 44.8 1257.1 -146.3
   274.7   -0.1 -245.4   50.7 -1.020 -0.022  0.262 44.7 1228.4 -123.8
   275.2   -0.1 -255.5   60.8 -1.017 -0.010  0.244 44.8 1217.7 -113.3
   275.6   -0.1 -265.4   70.7 -1.008 -0.013  0.224 44.8 1186.7  -80.1
   276.0   -0.1 -275.4   80.7 -0.995 -0.011  0.189 44.8 1140.3  -37.5
   276.3   -0.1 -285.3   90.6 -0.980 -0.008  0.141 44.8 1091.9   13.8
   276.8   -0.1 -295.5  100.8 -0.969 -0.011  0.100 44.8 1057.4   49.7
   277.2   -0.1 -305.4  110.7 -0.961 -0.008  0.056 44.8 1033.1   75.0
   277.6   -0.1 -315.4  120.7 -0.952 -0.010  0.018 44.7 1006.4   99.2
   278.1   -0.1 -325.4  130.7 -0.944 -0.012 -0.024 44.8  994.4  116.0
   278.5   -0.1 -335.4  140.8 -0.937 -0.012 -0.062 44.8  981.5  121.1
   279.2   -0.1 -355.4  160.8 -0.927 -0.013 -0.125 44.8  974.8  129.3
   280.1   -0.1 -375.4  180.8 -0.919 -0.014 -0.179 44.8  978.2  128.1
   280.9   -0.1 -395.3  200.7 -0.911 -0.019 -0.219 44.8  981.8  128.1
   281.8   -0.1 -415.4  220.8 -0.909 -0.015 -0.255 44.7  990.5  112.5
   282.7   -0.1 -435.4  240.8 -0.903 -0.016 -0.287 44.8 1000.3  104.3
   283.4   -0.1 -455.3  260.8 -0.900 -0.015 -0.310 44.7 1005.6   96.0
   284.3   -0.1 -475.4  280.9 -0.897 -0.020 -0.326 44.8 1013.6   96.0
   285.1   -0.1 -495.3  300.8 -0.894 -0.019 -0.346 44.8 1023.3   81.0
   285.9   -0.1 -515.4  320.9 -0.891 -0.020 -0.360 44.8 1029.1   75.0
   286.7   -0.1 -535.3  340.8 -0.889 -0.022 -0.373 44.9 1040.2   69.2
