## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  154    X0/2A= 0.8279    PHI= 164.9    RE= 6.24E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   788.5   41.6 -154.4    9.1 -1.008 -0.238  0.219 45.1 1253.3 -133.0
   789.1   42.9 -159.0   13.9 -1.010 -0.266  0.231 45.1 1282.9 -160.9
   789.9   44.2 -163.8   18.9 -1.003 -0.263  0.239 45.1 1267.7 -156.4
   790.5   45.5 -168.6   23.9 -0.997 -0.275  0.242 45.1 1262.4 -173.7
   791.2   46.7 -173.3   28.8 -0.992 -0.295  0.252 45.1 1270.4 -189.7
   792.0   48.0 -178.1   33.8 -0.981 -0.308  0.259 45.1 1257.4 -215.6
   792.7   49.3 -182.9   38.9 -0.969 -0.303  0.278 45.1 1238.2 -215.0
   794.1   51.8 -192.4   48.8 -0.965 -0.347  0.289 45.1 1266.9 -311.3
   795.6   54.4 -202.0   58.8 -0.973 -0.364  0.311 45.0 1308.7 -405.9
   797.1   56.9 -211.6   68.9 -1.019 -0.373  0.303 44.9 1403.6 -585.4
   798.6   59.5 -221.2   78.9 -1.041 -0.315  0.284 45.1 1405.2 -708.7
   800.1   62.1 -230.8   89.0 -1.037 -0.275  0.319 45.0 1389.5 -754.5
   801.4   64.6 -240.3   98.9 -1.040 -0.139  0.276 45.0 1305.4 -804.4
   803.0   67.1 -249.8  108.9 -1.078  0.008  0.230 45.0 1346.1 -934.0
   804.5   69.7 -259.4  118.9 -1.044  0.268  0.042 45.0 1284.8 -927.2
   806.0   72.2 -269.1  129.0 -0.958  0.427 -0.167 45.1 1258.2 -733.8
   807.3   74.8 -278.5  138.9 -0.971  0.434 -0.032 45.1 1260.6 -602.1
   810.3   79.9 -297.7  159.0 -0.957  0.430 -0.166 44.9 1253.7 -312.9
   813.2   85.0 -316.8  179.0 -0.900  0.382 -0.209 45.0 1116.8 -172.2
   816.0   90.2 -335.9  198.9 -0.846  0.390 -0.269 45.1 1053.4  -31.1
   818.8   95.2 -355.0  218.9 -0.843  0.363 -0.281 45.0 1030.3   42.8
   821.8  100.4 -374.2  239.0 -0.836  0.339 -0.299 45.0 1011.0  140.4
   824.7  105.5 -393.2  258.9 -0.842  0.268 -0.313 45.1  985.6  150.1
   827.5  110.7 -412.3  278.9 -0.860  0.190 -0.331 45.0  989.6  129.8
   830.4  115.8 -431.4  298.9 -0.867  0.147 -0.343 45.1  999.0  120.5
   833.4  120.9 -450.6  318.9 -0.871  0.122 -0.358 45.1 1012.7  111.1
   836.3  126.1 -469.7  339.0 -0.869  0.106 -0.372 45.0 1013.3  100.1
