## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  229    X0/2A= 0.6136    PHI= 160.0    RE= 6.29E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   273.3   70.0 -193.2   10.7 -1.017 -0.509  0.200 44.8 1483.9 -350.5
   273.4   71.8 -197.9   15.8 -1.016 -0.540  0.213 44.7 1515.0 -394.8
   273.5   73.4 -202.5   20.6 -1.010 -0.556  0.241 44.8 1539.3 -459.4
   273.6   75.1 -207.2   25.6 -1.001 -0.544  0.249 44.7 1500.2 -529.0
   273.8   76.9 -211.9   30.7 -1.014 -0.482  0.238 44.8 1457.4 -595.9
   273.9   78.5 -216.5   35.5 -1.053 -0.403  0.218 44.8 1463.0 -669.6
   274.2   80.2 -221.3   40.6 -1.094 -0.317  0.179 44.8 1472.5 -713.4
   274.5   83.6 -230.6   50.6 -1.108 -0.217  0.128 44.8 1430.1 -771.2
   275.0   87.1 -240.0   60.6 -1.145  0.000  0.041 44.8 1451.9 -941.0
   275.4   90.5 -249.4   70.6 -1.104  0.264 -0.088 44.8 1429.6 -983.2
   275.8   93.9 -258.8   80.6 -1.005  0.502 -0.181 44.8 1431.4 -766.7
   276.1   97.3 -268.1   90.5 -0.940  0.587 -0.240 44.8 1427.8 -577.4
   276.6  100.8 -277.5  100.5 -0.890  0.580 -0.259 44.7 1324.1 -363.6
   277.0  104.2 -287.0  110.6 -0.879  0.551 -0.297 44.8 1296.1 -236.3
   277.5  107.7 -296.4  120.7 -0.894  0.487 -0.314 44.8 1262.8 -131.1
   277.9  111.1 -305.8  130.7 -0.893  0.439 -0.320 44.8 1215.6  -52.4
   278.2  114.4 -315.1  140.6 -0.882  0.425 -0.325 44.8 1189.5   26.2
   279.1  121.3 -334.0  160.7 -0.876  0.327 -0.330 44.8 1094.4   60.8
   279.8  128.2 -352.7  180.6 -0.895  0.226 -0.347 44.7 1081.6   30.0
   280.7  134.9 -371.5  200.6 -0.901  0.179 -0.362 44.8 1085.5   27.3
   281.4  141.8 -390.3  220.7 -0.904  0.145 -0.372 45.0 1097.8   27.0
   282.3  148.6 -409.1  240.7 -0.902  0.122 -0.383 44.8 1084.5   22.8
   283.0  155.5 -427.8  260.6 -0.900  0.104 -0.391 44.7 1082.5   21.4
   284.0  162.3 -446.6  280.6 -0.899  0.090 -0.398 44.8 1085.1   19.0
   284.7  169.1 -465.4  300.6 -0.901  0.076 -0.403 44.9 1097.3   22.0
   285.6  175.9 -484.2  320.7 -0.898  0.068 -0.411 45.0 1101.1   16.0
   286.5  182.7 -503.0  340.7 -0.898  0.056 -0.419 44.9 1100.5   12.5
