## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  141    X0/2A= 0.8279    PHI=  59.8    RE= 6.34E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   788.1  139.3   81.6   10.5 -0.905 -0.284 -0.686 45.2 1545.0 -404.3
   788.8  143.6   84.0   15.5 -0.916 -0.258 -0.688 45.1 1551.1 -406.2
   789.5  147.9   86.5   20.5 -0.910 -0.236 -0.683 45.1 1523.6 -386.9
   790.2  152.2   89.0   25.5 -0.911 -0.223 -0.671 45.1 1498.6 -354.9
   790.9  156.4   91.4   30.4 -0.906 -0.213 -0.662 45.2 1476.5 -335.7
   791.6  160.7   93.9   35.4 -0.907 -0.211 -0.647 45.2 1453.7 -304.5
   792.3  165.0   96.4   40.5 -0.898 -0.203 -0.634 45.1 1407.7 -265.6
   793.7  173.5  101.3   50.4 -0.891 -0.189 -0.617 45.1 1366.3 -226.7
   795.1  182.2  106.3   60.5 -0.886 -0.170 -0.600 45.0 1320.0 -186.7
   796.6  190.7  111.2   70.4 -0.880 -0.152 -0.593 45.2 1302.5 -166.1
   798.0  199.3  116.2   80.5 -0.878 -0.137 -0.578 45.1 1270.2 -137.5
   799.4  207.9  121.2   90.5 -0.878 -0.127 -0.570 45.1 1254.8 -123.7
   800.8  216.4  126.1  100.4 -0.876 -0.119 -0.563 45.1 1242.4 -107.3
   802.2  225.0  131.0  110.4 -0.875 -0.114 -0.556 45.2 1234.3  -94.8
   803.7  233.6  136.0  120.5 -0.876 -0.109 -0.554 45.2 1229.7  -88.5
   805.1  242.2  140.9  130.5 -0.875 -0.103 -0.545 45.1 1214.0  -74.6
   806.5  250.8  145.9  140.5 -0.875 -0.099 -0.543 45.1 1209.4  -69.9
   809.4  267.9  155.8  160.5 -0.871 -0.090 -0.534 45.1 1190.2  -53.0
   812.2  285.0  165.7  180.5 -0.870 -0.082 -0.530 45.1 1180.6  -46.8
   815.1  302.2  175.7  200.6 -0.871 -0.076 -0.522 45.1 1172.7  -39.0
   817.9  319.4  185.5  220.6 -0.870 -0.071 -0.522 45.2 1172.4  -35.0
   820.8  336.5  195.5  240.6 -0.871 -0.064 -0.517 45.2 1169.0  -30.7
   823.6  353.7  205.3  260.6 -0.870 -0.062 -0.514 45.1 1157.8  -25.0
   826.4  370.8  215.3  280.6 -0.869 -0.059 -0.513 45.1 1155.9  -21.3
   829.3  387.9  225.1  300.5 -0.870 -0.054 -0.509 45.2 1153.9  -16.5
   832.1  405.1  235.0  320.5 -0.869 -0.052 -0.508 45.1 1150.0  -12.5
   835.0  422.2  244.9  340.5 -0.871 -0.050 -0.505 45.2 1153.8  -13.9
