## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  121    X0/2A= 0.7420    PHI=  30.0    RE= 6.50E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   581.4   92.5  160.3   10.1 -0.917 -0.372 -0.248 45.0 1193.0  -15.8
   581.9   95.0  164.5   15.0 -0.954 -0.362 -0.309 45.0 1299.3 -134.0
   582.3   97.5  168.9   20.1 -0.949 -0.339 -0.330 45.0 1287.8 -125.6
   582.8  100.0  173.1   25.0 -0.943 -0.322 -0.342 44.9 1264.9 -109.7
   583.2  102.5  177.5   30.1 -0.939 -0.304 -0.346 45.0 1249.2  -90.3
   583.8  105.0  181.7   35.0 -0.939 -0.293 -0.353 45.0 1248.9  -81.6
   584.2  107.5  186.1   40.0 -0.932 -0.281 -0.361 45.0 1234.0  -75.5
   585.1  112.5  194.7   50.0 -0.929 -0.262 -0.370 45.0 1222.7  -56.3
   586.1  117.4  203.3   60.0 -0.923 -0.236 -0.379 45.1 1204.3  -47.1
   586.8  122.5  212.0   70.1 -0.925 -0.222 -0.387 45.0 1205.6  -46.4
   587.8  127.4  220.6   80.0 -0.916 -0.210 -0.396 45.0 1189.3  -36.4
   588.7  132.4  229.1   89.9 -0.909 -0.201 -0.399 45.0 1172.3  -18.5
   589.7  137.4  237.8  100.0 -0.908 -0.195 -0.405 45.0 1174.7  -11.2
   590.4  142.3  246.5  110.0 -0.899 -0.172 -0.411 45.0 1151.0   -0.8
   591.3  147.3  255.0  119.9 -0.896 -0.160 -0.416 45.0 1142.3    2.7
   592.3  152.3  263.7  130.0 -0.894 -0.147 -0.418 45.0 1138.9   12.4
   593.2  157.3  272.3  140.0 -0.890 -0.135 -0.425 45.0 1131.9    9.4
   595.0  167.2  289.6  160.0 -0.889 -0.120 -0.432 45.0 1133.2    9.8
   596.8  177.1  306.8  179.9 -0.891 -0.108 -0.435 44.9 1135.7   15.0
   598.6  187.1  324.1  200.0 -0.887 -0.100 -0.443 45.0 1134.9    9.8
   600.5  197.1  341.3  220.0 -0.885 -0.091 -0.448 45.0 1133.8   11.4
   602.2  207.0  358.6  240.0 -0.882 -0.087 -0.452 44.9 1126.8   13.6
   603.8  217.0  375.9  260.0 -0.886 -0.082 -0.450 44.9 1132.8   17.6
   605.7  226.9  393.1  280.0 -0.883 -0.070 -0.456 45.0 1135.2    8.7
   607.5  236.8  410.4  300.0 -0.881 -0.067 -0.460 45.0 1134.9    7.8
   609.3  246.8  427.6  320.0 -0.881 -0.063 -0.461 45.0 1132.1    8.9
   611.1  256.8  444.9  340.0 -0.880 -0.061 -0.462 44.9 1128.7   11.2
