## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  187    X0/2A= 0.4839    PHI= 140.1    RE= 6.48E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   -38.6  134.9 -162.1   11.0 -0.862 -0.163  0.041 45.1  882.2 -166.0
   -38.6  138.1 -165.8   15.9 -0.718 -0.044 -0.068 44.9  592.9 -162.1
   -38.7  141.4 -169.7   21.0 -0.670  0.153 -0.279 45.1  628.5 -163.7
   -38.6  144.6 -173.6   26.0 -0.796  0.213 -0.473 45.1 1033.0 -143.7
   -38.7  147.8 -177.4   31.0 -0.870  0.224 -0.593 45.0 1317.2 -189.3
   -38.8  151.0 -181.2   36.0 -0.874  0.225 -0.604 45.0 1342.4 -204.6
   -38.8  154.3 -185.0   41.0 -0.877  0.225 -0.607 44.9 1349.6 -205.6
   -38.8  160.7 -192.7   51.0 -0.877  0.231 -0.605 45.0 1356.6 -213.8
   -38.9  167.1 -200.2   60.9 -0.882  0.235 -0.591 45.1 1353.2 -206.8
   -38.9  173.5 -208.0   71.0 -0.883  0.234 -0.577 45.1 1334.8 -193.6
   -39.1  179.9 -215.6   80.9 -0.889  0.225 -0.567 45.0 1324.3 -179.8
   -39.0  186.4 -223.2   90.9 -0.889  0.218 -0.557 45.1 1313.6 -171.4
   -39.2  192.8 -230.9  100.9 -0.894  0.210 -0.544 45.0 1298.7 -159.0
   -39.2  199.2 -238.6  110.9 -0.893  0.199 -0.541 45.0 1288.8 -150.0
   -39.3  205.6 -246.2  120.9 -0.901  0.183 -0.526 45.0 1280.0 -134.9
   -39.3  212.1 -253.9  130.9 -0.899  0.177 -0.522 45.1 1269.9 -130.2
   -39.4  218.5 -261.5  140.9 -0.900  0.165 -0.517 45.1 1262.9 -122.6
   -39.3  231.4 -276.9  161.0 -0.902  0.146 -0.508 45.1 1248.6 -109.0
   -39.4  244.2 -292.2  180.9 -0.902  0.130 -0.502 44.9 1230.2 -100.0
   -39.5  257.0 -307.5  200.9 -0.902  0.116 -0.496 45.0 1223.9  -89.2
   -39.7  269.9 -322.8  220.9 -0.902  0.100 -0.496 45.0 1221.2  -78.5
   -39.6  282.7 -338.2  240.9 -0.899  0.091 -0.496 45.0 1211.2  -78.5
   -39.7  295.6 -353.5  260.9 -0.899  0.084 -0.493 45.0 1208.2  -75.8
   -39.8  308.5 -368.8  280.9 -0.902  0.072 -0.488 45.0 1205.7  -66.1
   -39.9  321.3 -384.1  300.9 -0.899  0.066 -0.494 44.9 1201.5  -68.2
   -39.9  334.1 -399.5  320.9 -0.900  0.056 -0.490 45.0 1202.9  -64.1
   -40.0  346.9 -414.8  340.8 -0.897  0.051 -0.495 45.1 1205.4  -63.8
