## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN: 3188    X0/2A= 0.9167    PHI= 135.1    RE= 6.46E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
  1002.6   85.1  -85.3   10.3 -0.708  0.125  0.009 45.4  599.1    0.4
  1003.7   88.5  -88.6   15.1 -0.707  0.117  0.010 45.4  595.7    4.4
  1005.0   91.9  -92.1   20.2 -0.699  0.108  0.013 45.3  579.0   17.3
  1006.3   95.3  -95.6   25.2 -0.699  0.095  0.004 45.2  574.4   26.2
  1008.7  102.1 -102.4   35.1 -0.725  0.054  0.032 45.3  614.0   20.0
  1010.0  105.6 -105.9   40.3 -0.737  0.036  0.031 45.4  633.7   24.8
  1012.3  112.5 -112.7   50.2 -0.730  0.003 -0.067 45.4  623.9   47.4
  1014.7  119.3 -119.5   60.1 -0.688 -0.005 -0.213 45.4  602.2   50.4
  1017.3  126.1 -126.5   70.2 -0.599  0.007 -0.433 45.2  630.5   23.4
  1019.7  133.0 -133.3   80.2 -0.702 -0.006 -0.400 45.3  755.8   21.0
  1022.1  139.9 -140.1   90.2 -0.754 -0.019 -0.515 45.4  966.4  -20.6
  1024.6  146.7 -147.1  100.3 -0.732 -0.042 -0.599 45.3 1036.1  -26.9
  1026.9  153.6 -153.8  110.1 -0.759 -0.049 -0.640 45.3 1144.9  -52.1
  1029.4  160.4 -160.8  120.2 -0.773 -0.042 -0.668 45.3 1208.6  -75.1
  1031.8  167.2 -167.6  130.1 -0.783 -0.028 -0.685 45.3 1248.9  -98.9
  1034.4  174.1 -174.5  140.2 -0.784 -0.029 -0.682 45.3 1249.3  -96.8
  1039.2  187.9 -188.2  160.3 -0.791  0.008 -0.700 45.3 1287.0 -129.3
  1044.1  201.5 -201.9  180.2 -0.795  0.016 -0.696 45.3 1288.9 -130.0
  1048.9  215.3 -215.6  200.2 -0.801  0.045 -0.684 45.3 1283.4 -122.2
  1053.8  229.0 -229.4  220.3 -0.815  0.046 -0.659 45.3 1273.5 -113.5
  1058.6  242.8 -243.0  240.2 -0.823  0.054 -0.642 45.3 1262.0  -98.0
  1063.6  256.4 -256.8  260.2 -0.824  0.064 -0.627 45.3 1246.4  -84.3
  1068.4  270.2 -270.4  280.2 -0.816  0.064 -0.630 45.3 1231.3  -71.4
  1073.3  283.9 -284.2  300.2 -0.810  0.064 -0.629 45.4 1225.3  -61.2
  1078.1  297.7 -297.9  320.3 -0.834  0.058 -0.594 45.4 1221.5  -53.8
  1083.1  311.4 -311.7  340.3 -0.839  0.059 -0.581 45.3 1209.9  -48.0
