## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  170    X0/2A= 0.5701    PHI= 150.0    RE= 6.17E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   168.5  104.2 -179.9    9.9 -0.960 -0.564 -0.057 45.0 1376.2 -265.2
   168.6  106.6 -184.2   14.8 -0.953 -0.596 -0.100 45.1 1412.4 -339.2
   168.7  109.0 -188.5   19.7 -0.938 -0.600 -0.128 45.0 1388.8 -415.4
   168.8  111.6 -192.8   24.8 -0.914 -0.571 -0.192 44.9 1314.7 -473.0
   169.1  114.1 -197.2   29.8 -0.913 -0.501 -0.240 45.0 1261.5 -524.5
   169.2  116.6 -201.5   34.8 -0.910 -0.401 -0.341 45.1 1222.5 -538.2
   169.3  119.1 -205.9   39.9 -0.914 -0.267 -0.413 45.0 1189.9 -588.2
   169.5  124.0 -214.5   49.8 -0.922 -0.010 -0.580 45.1 1310.8 -583.4
   169.9  129.1 -223.2   59.8 -0.965  0.157 -0.688 45.1 1579.1 -665.7
   170.1  134.1 -231.9   69.9 -0.855  0.278 -0.677 44.9 1392.0 -556.8
   170.3  139.1 -240.5   79.8 -0.843  0.398 -0.667 45.1 1455.9 -378.7
   170.5  144.1 -249.1   89.8 -0.858  0.390 -0.614 45.0 1402.7 -271.7
   170.8  149.1 -257.8   99.8 -0.857  0.423 -0.553 45.1 1353.8 -146.2
   171.0  154.1 -266.5  109.9 -0.858  0.391 -0.523 45.1 1294.6  -96.6
   171.2  159.1 -275.1  119.8 -0.862  0.365 -0.495 45.0 1244.1  -65.6
   171.6  164.1 -283.8  129.8 -0.873  0.315 -0.476 45.0 1207.3  -59.3
   171.8  169.1 -292.5  139.9 -0.881  0.266 -0.469 45.0 1183.9  -68.9
   172.2  179.1 -309.8  159.9 -0.890  0.223 -0.461 45.0 1169.3  -59.1
   172.8  189.1 -327.1  179.9 -0.896  0.187 -0.451 45.0 1156.7  -49.9
   173.2  199.0 -344.3  199.7 -0.901  0.155 -0.445 45.0 1147.6  -38.2
   173.8  209.1 -361.7  219.8 -0.901  0.135 -0.445 45.1 1144.7  -35.3
   174.4  219.1 -379.0  239.8 -0.901  0.118 -0.443 44.9 1130.1  -31.4
   174.7  229.1 -396.3  259.8 -0.899  0.104 -0.446 45.1 1133.0  -28.9
   175.3  239.1 -413.7  279.9 -0.903  0.089 -0.446 45.0 1134.5  -23.9
   175.7  249.1 -430.9  299.8 -0.899  0.082 -0.452 45.1 1132.9  -24.0
   176.3  259.0 -448.3  319.8 -0.898  0.075 -0.455 45.0 1131.0  -24.5
   176.7  269.2 -465.5  339.8 -0.896  0.069 -0.455 45.0 1126.2  -23.6
