## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  204    X0/2A= 0.5272    PHI= 130.1    RE= 6.41E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
    65.6  160.6 -135.2   10.2 -0.583  0.135 -0.198 45.0  448.4 -178.5
    65.6  164.5 -138.4   15.3 -0.762  0.219 -0.465 45.1  960.2 -148.4
    65.6  168.3 -141.6   20.2 -0.870  0.203 -0.615 45.2 1341.3 -202.2
    65.7  172.2 -144.8   25.3 -0.866  0.193 -0.627 45.0 1334.9 -206.5
    65.7  175.9 -148.0   30.2 -0.868  0.189 -0.629 45.1 1346.0 -211.1
    65.7  179.8 -151.3   35.3 -0.868  0.186 -0.628 45.1 1340.1 -210.9
    65.8  183.6 -154.5   40.3 -0.871  0.185 -0.626 45.2 1346.3 -211.6
    65.8  191.3 -160.9   50.3 -0.875  0.181 -0.619 45.2 1343.8 -208.5
    65.9  198.9 -167.2   60.1 -0.876  0.170 -0.619 45.1 1337.9 -199.1
    66.0  206.5 -173.7   70.1 -0.880  0.170 -0.611 45.1 1334.1 -194.6
    66.2  214.2 -180.2   80.2 -0.882  0.164 -0.603 45.2 1329.8 -189.8
    66.3  221.8 -186.6   90.2 -0.879  0.157 -0.602 45.2 1319.4 -185.0
    66.4  229.6 -193.0  100.2 -0.883  0.155 -0.593 45.2 1314.1 -176.4
    66.6  237.1 -199.5  110.2 -0.884  0.149 -0.587 45.2 1309.4 -171.4
    66.7  244.8 -205.9  120.2 -0.886  0.145 -0.580 45.2 1301.3 -164.2
    66.8  252.5 -212.3  130.2 -0.887  0.140 -0.574 45.2 1293.0 -158.8
    66.8  260.1 -218.7  140.1 -0.888  0.131 -0.569 45.1 1283.9 -146.4
    67.0  275.4 -231.6  160.1 -0.891  0.119 -0.559 45.1 1270.3 -133.1
    67.3  290.7 -244.5  180.2 -0.892  0.110 -0.547 45.1 1255.3 -122.8
    67.4  306.1 -257.3  200.2 -0.892  0.100 -0.544 45.1 1250.6 -116.2
    67.6  321.4 -270.1  220.1 -0.891  0.092 -0.536 45.2 1242.2 -109.2
    67.9  336.7 -283.1  240.2 -0.892  0.083 -0.533 45.2 1235.6  -99.1
    68.0  352.0 -295.8  260.1 -0.892  0.075 -0.528 45.3 1233.7  -95.4
    68.1  367.3 -308.7  280.1 -0.892  0.068 -0.523 45.0 1214.3  -88.6
    68.3  382.6 -321.5  300.1 -0.896  0.057 -0.520 45.2 1227.8  -80.7
    68.4  398.1 -334.3  320.2 -0.896  0.052 -0.514 45.2 1219.2  -74.2
    68.7  413.3 -347.2  340.1 -0.894  0.044 -0.514 45.2 1213.1  -72.1
