## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN: 3197    X0/2A= 0.9167    PHI= 180.0    RE= 6.38E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
  1002.6    0.1 -120.6   10.4 -0.984 -0.032  0.251 44.9 1170.5  -42.2
  1003.8    0.1 -125.4   15.3 -0.977 -0.038  0.267 45.0 1165.0  -39.8
  1004.8    0.1 -130.1   20.1 -0.974 -0.048  0.279 45.0 1167.9  -40.0
  1006.0    0.1 -135.0   25.2 -0.971 -0.045  0.291 44.9 1165.0  -48.2
  1007.2    0.1 -139.8   30.1 -0.962 -0.061  0.313 45.0 1166.2  -48.9
  1008.4    0.1 -144.6   35.1 -0.958 -0.059  0.332 45.0 1170.9  -60.4
  1009.6    0.1 -149.5   40.1 -0.962 -0.045  0.335 45.0 1179.4  -80.4
  1012.2    0.1 -159.3   50.2 -0.950 -0.047  0.378 45.0 1192.3 -107.2
  1014.4    0.1 -168.9   60.1 -0.935 -0.054  0.435 45.0 1210.2 -145.6
  1017.0    0.1 -178.6   70.1 -0.916 -0.071  0.493 45.0 1232.6 -185.1
  1019.4    0.1 -188.3   80.1 -0.942 -0.045  0.505 45.0 1300.2 -247.1
  1021.8    0.1 -198.0   90.1 -0.923 -0.041  0.588 45.0 1361.7 -304.2
  1024.2    0.1 -207.7  100.1 -0.940 -0.049  0.602 45.0 1415.0 -368.7
  1026.8    0.1 -217.4  110.2 -0.922 -0.042  0.665 45.1 1470.5 -429.5
  1029.3    0.1 -227.2  120.3 -0.910 -0.024  0.709 45.0 1508.6 -458.4
  1031.6    0.1 -236.8  130.1 -0.921 -0.019  0.693 45.1 1508.2 -465.8
  1034.1    0.1 -246.6  140.3 -0.922 -0.012  0.682 45.0 1493.4 -446.1
  1039.1    0.1 -266.0  160.3 -0.952  0.027  0.585 45.0 1418.5 -369.3
  1043.9    0.1 -285.4  180.3 -0.949  0.015  0.483 45.1 1292.6 -226.9
  1048.9    0.1 -304.8  200.3 -0.934  0.030  0.413 44.9 1184.2 -108.9
  1053.7    0.1 -324.2  220.3 -0.942  0.058  0.301 45.1 1121.0  -24.6
  1058.7    0.1 -343.7  240.4 -0.929  0.016  0.219 45.1 1041.6   85.6
  1063.5    0.1 -363.0  260.3 -0.922  0.039  0.123 45.1  991.9  147.8
  1068.5    0.1 -382.5  280.4 -0.896  0.002  0.007 45.1  917.6  219.4
  1073.3    0.1 -401.8  300.3 -0.885  0.007 -0.084 45.1  905.9  234.6
  1078.2    0.1 -421.3  320.4 -0.876  0.006 -0.150 45.1  907.4  235.0
  1083.1    0.1 -440.6  340.3 -0.868 -0.004 -0.210 45.2  915.9  229.4
