## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  124    X0/2A= 0.7420    PHI= 100.0    RE= 6.46E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   581.8  182.2  -32.1   10.0 -0.862  0.121 -0.704 45.1 1431.4 -287.2
   582.2  187.2  -32.9   15.1 -0.864  0.100 -0.697 45.2 1421.4 -272.6
   582.6  192.1  -33.8   20.1 -0.867  0.093 -0.698 45.1 1423.6 -278.3
   583.1  196.9  -34.7   25.0 -0.868  0.084 -0.695 45.1 1415.7 -272.5
   583.5  201.8  -35.5   30.0 -0.867  0.072 -0.689 45.1 1402.9 -257.2
   583.8  206.8  -36.3   35.1 -0.869  0.064 -0.688 45.0 1397.8 -255.0
   584.2  211.6  -37.1   40.0 -0.873  0.061 -0.687 45.1 1410.1 -260.5
   585.3  221.5  -38.9   50.1 -0.874  0.048 -0.672 45.2 1394.3 -242.2
   586.2  231.3  -40.6   60.1 -0.874  0.039 -0.666 45.1 1379.7 -231.0
   587.1  241.0  -42.3   70.0 -0.874  0.035 -0.661 45.1 1369.7 -223.6
   587.9  250.9  -44.1   80.0 -0.877  0.029 -0.654 45.1 1362.3 -211.5
   589.0  260.6  -45.9   90.0 -0.877  0.024 -0.643 45.1 1347.9 -196.7
   589.9  270.4  -47.6  100.0 -0.877  0.020 -0.639 45.2 1347.4 -193.2
   590.8  280.3  -49.3  110.0 -0.877  0.019 -0.631 45.1 1330.3 -183.9
   591.7  290.1  -51.0  120.0 -0.878  0.018 -0.626 45.1 1326.6 -179.5
   592.5  299.9  -52.7  130.0 -0.879  0.016 -0.619 45.1 1318.0 -171.9
   593.6  309.7  -54.5  140.0 -0.877  0.012 -0.614 45.1 1307.7 -161.4
   595.4  329.2  -57.9  159.9 -0.877  0.009 -0.602 45.2 1293.5 -141.1
   597.3  348.9  -61.5  180.0 -0.877  0.009 -0.592 45.1 1273.7 -127.8
   599.1  368.5  -64.9  200.0 -0.877  0.009 -0.587 45.0 1262.9 -123.4
   601.0  388.1  -68.4  220.0 -0.876  0.006 -0.578 45.1 1259.2 -111.5
   602.8  407.8  -71.8  240.1 -0.879  0.004 -0.569 45.1 1251.6 -101.3
   604.7  427.3  -75.3  260.0 -0.879  0.003 -0.562 45.2 1244.8  -93.2
   606.5  447.1  -78.8  280.2 -0.875  0.003 -0.561 45.2 1240.1  -92.0
   608.4  466.6  -82.3  300.1 -0.877  0.003 -0.556 45.2 1234.6  -88.6
   610.2  486.2  -85.7  320.0 -0.877  0.000 -0.552 45.2 1232.2  -78.0
   612.2  505.9  -89.2  340.1 -0.879 -0.002 -0.543 45.1 1217.9  -69.7
