## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  257    X0/2A= 0.7856    PHI=  89.8    RE= 6.26E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   686.3  174.1    0.8   10.0 -0.863  0.053 -0.766 45.0 1489.7 -366.6
   686.8  179.1    0.8   15.0 -0.865  0.045 -0.754 44.9 1465.9 -348.8
   687.5  184.1    0.9   20.0 -0.863  0.036 -0.737 45.0 1441.4 -323.3
   687.9  189.1    0.9   25.1 -0.866  0.025 -0.726 45.0 1428.8 -302.8
   688.6  194.0    0.8   30.0 -0.868  0.018 -0.715 44.9 1406.1 -287.1
   689.1  199.0    0.9   35.0 -0.868  0.015 -0.705 45.0 1398.4 -279.2
   689.7  203.9    0.8   40.0 -0.870  0.010 -0.698 45.0 1387.0 -268.3
   690.9  213.9    0.8   50.0 -0.870  0.003 -0.683 45.0 1365.9 -245.4
   692.1  223.8    0.8   60.0 -0.868 -0.005 -0.669 45.0 1340.2 -221.1
   693.3  233.8    0.9   70.1 -0.870 -0.007 -0.660 45.0 1335.5 -208.7
   694.4  243.7    0.9   80.0 -0.869 -0.009 -0.649 45.0 1313.8 -196.7
   695.6  253.6    0.8   90.0 -0.869 -0.013 -0.639 45.0 1302.3 -177.8
   696.7  263.5    0.9  100.0 -0.869 -0.013 -0.631 45.1 1293.6 -171.9
   697.9  273.4    0.8  109.9 -0.869 -0.018 -0.616 45.1 1276.6 -146.7
   699.0  283.3    0.8  119.9 -0.868 -0.015 -0.618 44.9 1267.0 -149.3
   700.2  293.3    0.8  130.0 -0.870 -0.017 -0.611 44.9 1262.3 -141.1
   701.3  303.2    0.8  139.9 -0.867 -0.016 -0.606 45.1 1254.5 -133.5
   703.7  323.1    0.8  160.0 -0.867 -0.019 -0.594 45.0 1235.3 -117.7
   706.0  343.0    0.8  180.0 -0.868 -0.017 -0.587 45.1 1233.9 -108.5
   708.3  362.9    0.8  200.0 -0.869 -0.017 -0.578 45.1 1223.4 -100.8
   710.6  382.7    0.8  220.0 -0.868 -0.015 -0.572 45.1 1213.5  -92.7
   712.9  402.7    0.7  240.1 -0.868 -0.016 -0.565 45.1 1205.4  -83.7
   715.2  422.5    0.8  260.0 -0.870 -0.017 -0.560 44.9 1192.2  -78.8
   717.6  442.3    0.8  280.0 -0.867 -0.016 -0.556 45.0 1189.1  -68.8
   719.9  462.2    0.8  300.0 -0.869 -0.017 -0.548 44.9 1177.8  -63.7
   722.2  482.1    0.7  320.1 -0.868 -0.015 -0.548 44.9 1175.0  -62.0
   724.5  502.0    0.8  340.1 -0.869 -0.017 -0.543 45.0 1174.5  -53.9
