## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  155    X0/2A= 0.8279    PHI= 170.0    RE= 6.22E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   788.5   27.9 -157.3    8.9 -1.005 -0.187  0.244 44.9 1227.9 -119.0
   789.2   28.8 -162.2   13.9 -1.004 -0.209  0.266 45.1 1254.2 -139.1
   789.9   29.6 -167.1   18.9 -1.000 -0.213  0.287 45.0 1256.5 -152.7
   790.6   30.5 -171.9   23.9 -0.993 -0.219  0.308 45.1 1265.8 -167.6
   791.3   31.3 -176.8   28.9 -0.987 -0.226  0.332 45.0 1265.9 -180.5
   792.0   32.2 -181.7   33.9 -0.979 -0.240  0.353 45.0 1270.1 -209.5
   792.8   33.0 -186.5   38.9 -0.967 -0.233  0.380 45.0 1264.3 -215.9
   794.2   34.7 -196.3   48.9 -0.956 -0.257  0.417 45.1 1287.9 -289.7
   795.6   36.4 -206.0   58.8 -0.949 -0.263  0.462 45.1 1317.6 -373.5
   797.0   38.2 -215.8   68.9 -0.944 -0.248  0.514 45.0 1355.4 -426.0
   798.3   40.0 -225.4   78.8 -0.952 -0.214  0.544 45.0 1384.8 -532.0
   799.9   41.6 -235.2   88.8 -0.950 -0.144  0.570 45.0 1388.3 -551.1
   801.3   43.4 -245.0   98.9 -0.993 -0.035  0.568 45.0 1453.1 -666.3
   802.8   45.1 -254.7  108.8 -1.051  0.015  0.450 45.1 1454.2 -679.7
   804.2   46.8 -264.4  118.8 -1.017  0.154  0.492 45.0 1442.1 -703.5
   805.6   48.5 -274.1  128.7 -1.001  0.203  0.422 45.0 1356.3 -588.3
   807.1   50.3 -283.8  138.7 -0.974  0.283  0.300 45.0 1243.6 -448.4
   809.9   53.7 -303.3  158.7 -0.919  0.339  0.143 45.0 1091.4 -203.4
   812.9   57.1 -322.9  178.8 -0.873  0.348  0.025 45.0  987.3  -66.9
   815.8   60.6 -342.4  198.8 -0.859  0.338 -0.039 45.0  954.7   34.0
   818.6   64.0 -361.8  218.7 -0.860  0.319 -0.108 45.0  953.4  142.3
   821.5   67.3 -381.2  238.6 -0.860  0.243 -0.173 45.1  930.4  195.4
   824.5   70.8 -400.9  258.9 -0.867  0.191 -0.217 45.0  934.2  184.7
   827.4   74.2 -420.3  278.8 -0.873  0.143 -0.259 44.9  945.9  168.8
   830.3   77.7 -439.8  298.8 -0.873  0.114 -0.288 44.9  953.3  152.1
   833.1   81.1 -459.2  318.7 -0.873  0.092 -0.312 45.0  970.2  143.5
   836.0   84.5 -478.7  338.7 -0.872  0.076 -0.334 45.0  980.3  130.8
