## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  251    X0/2A= 0.6996    PHI= 175.0    RE= 6.26E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   480.1   16.8 -192.7   10.1 -1.047 -0.152  0.190 45.0 1292.0 -179.4
   480.5   17.2 -197.6   15.0 -1.041 -0.154  0.226 45.0 1295.6 -181.2
   480.7   17.7 -202.5   20.0 -1.036 -0.157  0.260 45.0 1302.7 -187.8
   481.1   18.1 -207.5   25.0 -1.032 -0.153  0.289 45.0 1306.3 -194.5
   481.5   18.5 -212.6   30.1 -1.028 -0.143  0.323 45.0 1320.6 -207.9
   481.8   19.0 -217.4   35.0 -1.027 -0.138  0.356 45.1 1345.0 -223.1
   482.2   19.4 -222.3   39.9 -1.021 -0.137  0.387 45.0 1354.2 -232.9
   482.8   20.2 -232.3   49.9 -1.017 -0.116  0.437 44.9 1380.5 -267.8
   483.7   21.1 -242.2   59.9 -1.013 -0.093  0.481 45.0 1415.9 -298.5
   484.5   22.0 -252.2   70.0 -1.016 -0.041  0.500 45.0 1435.0 -320.7
   485.1   22.9 -262.1   80.0 -1.020  0.016  0.513 45.0 1453.5 -339.4
   486.0   23.8 -272.1   90.0 -1.008  0.058  0.469 45.1 1388.0 -274.1
   486.6   24.6 -282.0  100.0 -0.991  0.103  0.417 45.0 1301.3 -200.5
   487.4   25.5 -291.9  110.0 -0.979  0.122  0.347 45.0 1223.3 -116.9
   488.1   26.4 -301.8  119.9 -0.968  0.133  0.270 45.0 1153.2  -34.3
   488.9   27.2 -311.8  130.0 -0.953  0.152  0.190 45.0 1083.3   25.6
   489.6   28.1 -321.7  140.0 -0.945  0.152  0.124 45.0 1041.7   69.6
   491.0   29.8 -341.6  160.0 -0.929  0.130  0.015 45.0  986.2  133.9
   492.5   31.6 -361.4  179.9 -0.914  0.105 -0.080 45.0  955.1  157.7
   494.0   33.4 -381.3  199.9 -0.910  0.078 -0.141 45.0  956.2  164.9
   495.4   35.1 -401.2  220.0 -0.904  0.066 -0.196 45.0  962.5  150.1
   496.9   36.9 -421.0  239.9 -0.903  0.048 -0.236 45.0  980.2  140.0
   498.5   38.6 -441.0  260.0 -0.899  0.036 -0.271 45.0  989.4  125.7
   500.0   40.3 -460.9  280.1 -0.898  0.026 -0.293 45.0 1000.2  120.7
   501.5   42.1 -480.7  300.0 -0.895  0.020 -0.318 45.1 1015.9  103.1
   502.8   43.9 -500.5  319.9 -0.893  0.012 -0.335 45.0 1021.4   99.4
   504.3   45.6 -520.3  339.9 -0.889  0.009 -0.353 44.9 1022.4   87.4
