## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  252    X0/2A= 0.6996    PHI= 180.0    RE= 6.26E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   480.1    0.0 -193.4   10.1 -1.076 -0.026  0.189 45.0 1335.2 -219.3
   480.3    0.0 -198.3   15.0 -1.070 -0.024  0.226 45.0 1332.9 -221.6
   480.7    0.0 -203.3   20.0 -1.061 -0.028  0.263 45.0 1336.2 -222.2
   481.1    0.0 -208.4   25.1 -1.057 -0.030  0.292 45.0 1343.0 -230.0
   481.4    0.0 -213.2   29.9 -1.048 -0.036  0.324 45.0 1345.8 -228.3
   481.8    0.0 -218.2   34.9 -1.043 -0.035  0.351 45.0 1353.5 -235.9
   482.1    0.0 -223.3   40.0 -1.039 -0.029  0.378 44.9 1360.2 -247.8
   482.8    0.0 -233.1   49.9 -1.031 -0.025  0.419 45.0 1381.7 -268.3
   483.6    0.0 -243.2   60.0 -1.018 -0.028  0.443 45.0 1378.5 -264.5
   484.2    0.0 -253.1   69.9 -1.013 -0.015  0.459 45.0 1378.2 -263.2
   485.0    0.0 -263.1   79.9 -1.002 -0.013  0.448 45.0 1342.5 -226.3
   485.6    0.0 -273.0   89.9 -0.989 -0.004  0.415 44.9 1282.3 -175.2
   486.5    0.0 -283.0   99.9 -0.971 -0.013  0.373 44.9 1205.4  -95.4
   487.1    0.0 -292.9  109.8 -0.956 -0.012  0.312 44.9 1129.4  -14.6
   487.9    0.0 -303.0  120.0 -0.944 -0.007  0.261 45.0 1073.2   42.3
   488.7    0.0 -313.0  130.0 -0.935 -0.007  0.190 44.9 1018.5   92.1
   489.4    0.0 -322.8  139.8 -0.925 -0.009  0.135 44.9  977.3  133.0
   490.8    0.0 -342.8  159.9 -0.912 -0.012  0.036 45.0  936.8  184.8
   492.4    0.0 -362.8  179.9 -0.907 -0.008 -0.057 45.0  924.2  185.4
   493.8    0.0 -382.7  199.9 -0.900 -0.015 -0.122 45.1  928.6  189.9
   495.3    0.0 -402.6  219.8 -0.895 -0.016 -0.175 45.1  936.3  186.0
   496.9    0.0 -422.7  240.0 -0.892 -0.014 -0.221 45.0  949.2  167.0
   498.3    0.0 -442.6  259.9 -0.889 -0.018 -0.255 45.0  960.7  159.9
   499.8    0.0 -462.5  279.9 -0.885 -0.017 -0.285 45.0  970.6  143.0
   501.2    0.0 -482.4  299.8 -0.884 -0.020 -0.306 45.1  983.6  133.7
   502.8    0.0 -502.5  320.0 -0.883 -0.022 -0.325 45.0  992.1  125.7
   504.3    0.0 -522.4  340.0 -0.880 -0.018 -0.346 44.9 1000.0  109.3
