## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  173    X0/2A= 0.5701    PHI= 165.0    RE= 6.14E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   168.8   55.1 -205.5   14.7 -1.024 -0.406  0.319 45.0 1449.9 -333.3
   168.9   56.4 -210.3   19.7 -1.020 -0.388  0.366 44.9 1455.8 -374.2
   168.9   57.7 -215.1   24.7 -1.010 -0.346  0.392 44.9 1419.8 -417.4
   169.0   58.9 -219.9   29.6 -0.989 -0.261  0.406 45.1 1339.4 -447.8
   169.0   60.4 -224.7   34.7 -0.972 -0.149  0.389 45.0 1235.3 -429.9
   169.3   61.6 -229.6   39.7 -0.993 -0.040  0.351 45.0 1225.7 -473.7
   169.4   64.1 -239.2   49.6 -1.031  0.111  0.300 44.9 1279.6 -536.2
   169.7   66.7 -248.8   59.6 -0.991  0.260  0.220 45.0 1211.3 -475.7
   170.0   69.4 -258.6   69.7 -0.977  0.424  0.136 44.9 1269.1 -347.7
   170.3   71.9 -268.2   79.7 -0.973  0.454  0.047 45.0 1278.9 -189.6
   170.6   74.5 -277.9   89.7 -0.961  0.418 -0.043 44.9 1214.2  -81.8
   170.7   77.0 -287.4   99.5 -0.936  0.429 -0.102 44.9 1181.9   16.3
   171.0   79.6 -297.2  109.7 -0.923  0.389 -0.148 44.9 1132.2   47.7
   171.3   82.2 -306.8  119.6 -0.910  0.342 -0.182 45.0 1084.7   68.3
   171.6   84.7 -316.5  129.7 -0.916  0.272 -0.207 45.0 1058.7   60.9
   171.7   87.4 -326.1  139.6 -0.917  0.232 -0.232 45.0 1051.2   52.8
   172.3   92.5 -345.5  159.7 -0.919  0.184 -0.273 44.9 1051.4   41.3
   172.7   97.6 -364.7  179.6 -0.921  0.142 -0.300 45.0 1061.8   39.4
   173.3  102.9 -384.1  199.7 -0.916  0.120 -0.324 45.0 1061.8   32.2
   173.9  108.1 -403.5  219.8 -0.913  0.100 -0.342 45.0 1064.3   28.2
   174.4  113.2 -422.7  239.6 -0.912  0.084 -0.357 45.1 1072.5   26.0
   174.8  118.3 -442.0  259.6 -0.911  0.070 -0.370 45.0 1076.8   28.4
   175.4  123.6 -461.4  279.7 -0.907  0.062 -0.384 45.0 1081.3   16.2
   176.0  128.8 -480.7  299.7 -0.907  0.051 -0.394 45.0 1084.9   11.7
   176.4  133.9 -500.0  319.7 -0.904  0.044 -0.403 45.1 1093.2    9.7
   177.0  139.0 -519.4  339.8 -0.903  0.033 -0.410 45.0 1088.5   11.9
