## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  165    X0/2A= 0.5701    PHI= 119.9    RE= 6.19E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   168.4  180.2 -103.8    9.9 -0.862  0.200 -0.600 45.1 1271.8 -202.7
   168.4  184.6 -106.2   14.9 -0.871  0.181 -0.636 45.2 1336.1 -221.1
   168.6  188.8 -108.7   19.8 -0.871  0.175 -0.645 45.0 1338.9 -232.4
   168.8  193.2 -111.2   24.9 -0.871  0.166 -0.649 45.1 1347.3 -234.1
   168.8  197.5 -113.7   29.9 -0.873  0.160 -0.649 45.2 1351.5 -229.6
   168.9  201.8 -116.2   34.8 -0.871  0.159 -0.649 45.2 1346.7 -233.3
   169.1  206.2 -118.8   40.0 -0.872  0.154 -0.649 45.1 1343.4 -233.3
   169.3  214.9 -123.7   49.9 -0.876  0.146 -0.643 45.1 1338.3 -226.9
   169.7  223.5 -128.8   59.9 -0.880  0.137 -0.637 45.1 1334.0 -217.9
   169.9  232.1 -133.8   69.9 -0.878  0.135 -0.633 45.2 1331.5 -217.6
   170.1  240.8 -138.7   79.9 -0.879  0.128 -0.628 45.1 1321.1 -207.7
   170.3  249.4 -143.7   89.8 -0.879  0.120 -0.626 45.1 1313.3 -197.2
   170.6  258.1 -148.8   99.9 -0.879  0.118 -0.618 45.1 1301.8 -193.6
   170.8  266.7 -153.7  109.8 -0.882  0.111 -0.611 45.2 1299.8 -183.5
   171.1  275.3 -158.7  119.8 -0.881  0.110 -0.605 45.2 1289.7 -178.5
   171.2  284.0 -163.7  129.8 -0.884  0.102 -0.600 45.2 1292.1 -172.2
   171.6  292.7 -168.7  139.9 -0.886  0.096 -0.591 45.2 1278.9 -159.5
   172.0  310.0 -178.7  159.8 -0.885  0.090 -0.582 45.0 1255.8 -151.3
   172.3  327.4 -188.6  179.9 -0.885  0.085 -0.576 45.1 1247.9 -141.6
   172.9  344.6 -198.6  199.8 -0.884  0.078 -0.571 45.2 1244.9 -134.0
   173.3  362.0 -208.6  219.8 -0.890  0.067 -0.557 45.1 1232.6 -119.1
   173.9  379.3 -218.7  239.9 -0.888  0.062 -0.556 45.2 1234.7 -116.1
   174.3  396.7 -228.6  259.9 -0.888  0.058 -0.551 45.1 1224.5 -107.6
   174.8  413.9 -238.6  279.8 -0.889  0.053 -0.544 45.3 1223.8 -104.6
   175.4  431.3 -248.7  299.9 -0.890  0.044 -0.537 45.1 1205.1  -88.4
   175.7  448.6 -258.6  319.9 -0.889  0.042 -0.534 45.1 1203.0  -90.2
   176.1  465.9 -268.5  339.8 -0.888  0.037 -0.530 45.2 1199.2  -85.6
