## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  161    X0/2A= 0.5701    PHI=  59.9    RE= 6.24E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   168.0  180.2  104.2   10.1 -0.881 -0.418 -0.653 45.1 1537.4 -401.2
   168.1  184.5  106.8   15.2 -0.900 -0.377 -0.681 45.3 1591.3 -455.9
   168.2  188.8  109.4   20.2 -0.898 -0.354 -0.675 45.3 1558.0 -424.0
   168.4  193.2  111.8   25.2 -0.898 -0.336 -0.664 45.2 1524.3 -393.5
   168.4  197.5  114.3   30.2 -0.894 -0.322 -0.657 45.2 1493.3 -368.9
   168.5  201.8  116.8   35.1 -0.895 -0.312 -0.651 45.1 1474.1 -345.8
   168.5  206.1  119.4   40.2 -0.893 -0.300 -0.640 45.1 1449.6 -323.7
   168.8  214.8  124.4   50.2 -0.894 -0.286 -0.626 45.1 1423.6 -287.0
   169.1  223.4  129.3   60.1 -0.889 -0.265 -0.616 45.2 1391.7 -259.7
   169.2  232.1  134.4   70.2 -0.889 -0.252 -0.605 45.2 1372.3 -234.5
   169.4  240.7  139.3   80.1 -0.888 -0.231 -0.596 45.2 1340.4 -217.1
   169.7  249.4  144.3   90.1 -0.890 -0.220 -0.587 45.3 1334.0 -200.8
   170.0  258.1  149.3  100.2 -0.888 -0.217 -0.578 45.2 1311.8 -176.4
   170.1  266.7  154.4  110.2 -0.881 -0.207 -0.567 45.1 1278.2 -153.5
   170.3  275.3  159.3  120.1 -0.880 -0.195 -0.559 45.1 1258.4 -132.5
   170.6  283.9  164.3  130.0 -0.876 -0.183 -0.551 45.2 1239.7 -110.5
   170.9  292.6  169.3  140.0 -0.873 -0.170 -0.548 45.2 1223.4 -101.8
   171.3  310.0  179.3  160.1 -0.870 -0.144 -0.538 45.2 1199.3  -78.2
   171.8  327.3  189.3  180.1 -0.872 -0.130 -0.530 45.1 1182.7  -62.3
   172.2  344.6  199.3  200.1 -0.872 -0.116 -0.527 45.2 1180.0  -56.1
   172.8  361.9  209.3  220.1 -0.870 -0.106 -0.525 45.1 1164.9  -49.0
   173.1  379.3  219.3  240.2 -0.868 -0.099 -0.523 45.2 1165.7  -41.6
   173.7  396.6  229.3  260.1 -0.873 -0.096 -0.514 45.3 1169.2  -32.1
   174.1  413.9  239.3  280.1 -0.869 -0.088 -0.515 45.2 1157.4  -29.4
   174.6  431.2  249.3  300.1 -0.869 -0.082 -0.511 45.2 1150.8  -27.2
   174.9  448.6  259.3  320.2 -0.869 -0.076 -0.509 45.2 1147.1  -24.9
   175.5  465.9  269.2  340.1 -0.872 -0.072 -0.506 45.3 1152.4  -20.5
