## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  162    X0/2A= 0.5701    PHI=  89.9    RE= 6.24E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   168.1  208.0    0.3   10.0 -0.879 -0.012 -0.855 45.0 1667.8 -554.6
   168.3  213.1    0.2   15.1 -0.883 -0.006 -0.837 45.0 1639.4 -523.9
   168.4  218.1    0.3   20.1 -0.884 -0.002 -0.823 45.1 1624.8 -509.4
   168.4  223.1    0.3   25.1 -0.881 -0.004 -0.811 45.0 1591.3 -481.2
   168.6  228.1    0.3   30.1 -0.884 -0.005 -0.796 45.1 1573.9 -460.0
   168.6  233.1    0.4   35.1 -0.886 -0.009 -0.782 45.1 1553.4 -430.6
   168.9  238.0    0.3   40.0 -0.883 -0.010 -0.772 45.1 1534.5 -414.4
   169.1  248.1    0.3   50.1 -0.885 -0.011 -0.749 45.2 1504.6 -382.0
   169.3  258.1    0.3   60.1 -0.883 -0.015 -0.730 45.1 1464.9 -345.0
   169.5  268.0    0.3   70.0 -0.885 -0.017 -0.713 45.1 1438.8 -320.5
   169.8  278.1    0.3   80.1 -0.886 -0.019 -0.695 45.2 1423.7 -296.3
   170.0  288.1    0.3   90.1 -0.885 -0.020 -0.683 45.2 1399.7 -275.0
   170.2  298.1    0.3  100.1 -0.883 -0.021 -0.672 45.2 1377.3 -255.1
   170.5  308.1    0.3  110.1 -0.886 -0.020 -0.660 45.1 1363.1 -241.4
   170.7  318.1    0.3  120.1 -0.885 -0.022 -0.650 45.2 1351.9 -225.0
   170.9  328.0    0.4  130.0 -0.886 -0.022 -0.638 45.3 1342.0 -213.0
   171.2  338.1    0.3  140.1 -0.885 -0.019 -0.631 45.3 1328.3 -200.8
   171.6  358.1    0.3  160.1 -0.883 -0.023 -0.615 45.2 1299.2 -174.0
   172.1  378.1    0.3  180.1 -0.884 -0.022 -0.603 45.2 1285.5 -160.1
   172.6  398.1    0.4  200.1 -0.884 -0.023 -0.591 45.2 1270.0 -143.4
   173.0  418.0    0.4  220.0 -0.881 -0.023 -0.584 45.3 1258.0 -130.6
   173.5  438.1    0.4  240.1 -0.883 -0.022 -0.572 45.3 1247.2 -117.5
   174.0  458.1    0.4  260.1 -0.880 -0.023 -0.567 45.2 1234.1 -108.9
   174.4  478.1    0.4  280.1 -0.882 -0.020 -0.559 45.2 1225.5  -97.6
   174.9  498.1    0.4  300.1 -0.880 -0.021 -0.555 45.2 1216.6  -92.5
   175.4  518.1    0.4  320.2 -0.879 -0.024 -0.548 45.2 1206.7  -81.1
   175.8  538.0    0.4  340.1 -0.877 -0.021 -0.548 45.2 1202.3  -78.9
