## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  215    X0/2A= 0.5272    PHI= 185.0    RE= 6.36E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
    65.1  -18.4 -208.7    9.8 -1.046  0.055  0.079 45.3 1256.5 -120.7
    65.3  -18.8 -213.6   14.7 -1.038  0.036  0.107 45.2 1238.1 -109.0
    65.3  -19.2 -218.6   19.7 -1.032  0.026  0.128 45.2 1230.4 -101.4
    65.3  -19.6 -223.5   24.7 -1.024  0.013  0.138 45.2 1212.8  -87.5
    65.4  -20.0 -228.5   29.7 -1.013 -0.008  0.149 45.2 1192.9  -58.4
    65.4  -20.5 -233.5   34.7 -1.004 -0.022  0.150 45.3 1177.3  -38.9
    65.5  -20.9 -238.5   39.7 -0.994 -0.038  0.142 45.2 1144.2  -21.9
    65.7  -21.7 -248.5   49.7 -0.983 -0.059  0.115 45.3 1123.8    9.7
    65.7  -22.6 -258.3   59.6 -0.968 -0.090  0.089 45.2 1084.5   51.8
    65.8  -23.5 -268.3   69.6 -0.957 -0.100  0.050 45.1 1052.5   72.5
    65.9  -24.4 -278.3   79.7 -0.949 -0.106  0.012 45.2 1036.3   93.2
    66.0  -25.3 -288.3   89.7 -0.941 -0.106 -0.032 45.2 1018.8  107.2
    66.2  -26.2 -298.2   99.6 -0.935 -0.106 -0.067 45.2 1012.3  115.1
    66.1  -27.1 -308.1  109.6 -0.931 -0.102 -0.101 45.2 1010.6  123.4
    66.3  -27.9 -318.1  119.6 -0.924 -0.099 -0.134 45.1  999.1  124.4
    66.4  -28.8 -328.1  129.7 -0.921 -0.089 -0.162 45.2 1002.0  124.0
    66.5  -29.6 -338.1  139.7 -0.918 -0.088 -0.185 45.2 1007.0  127.7
    66.6  -31.3 -357.9  159.6 -0.914 -0.078 -0.227 45.2 1014.7  119.7
    66.9  -33.1 -377.9  179.7 -0.909 -0.069 -0.259 45.2 1022.4  110.0
    67.1  -34.9 -397.8  199.6 -0.904 -0.060 -0.290 45.1 1024.9   98.2
    67.4  -36.7 -417.8  219.7 -0.903 -0.054 -0.313 45.1 1037.1   86.8
    67.7  -38.4 -437.7  239.7 -0.900 -0.050 -0.334 45.1 1047.2   77.8
    67.7  -40.1 -457.6  259.7 -0.896 -0.048 -0.352 45.3 1061.4   71.7
    68.0  -41.8 -477.6  279.7 -0.895 -0.045 -0.366 45.3 1068.4   64.2
    68.3  -43.6 -497.5  299.7 -0.894 -0.043 -0.377 45.2 1072.6   61.0
    68.5  -45.4 -517.4  319.7 -0.893 -0.042 -0.385 45.2 1077.1   54.9
    68.6  -47.2 -537.3  339.7 -0.892 -0.039 -0.394 45.2 1080.4   49.4
