## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  227    X0/2A= 0.6136    PHI= 150.1    RE= 6.29E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   273.2  102.4 -178.1   10.7 -0.926 -0.422 -0.026 44.8 1153.5 -145.8
   273.3  104.8 -182.4   15.6 -0.957 -0.472 -0.069 44.7 1268.8 -170.0
   273.4  107.4 -186.7   20.6 -0.956 -0.502 -0.121 44.8 1311.0 -203.4
   273.8  109.9 -191.1   25.7 -0.949 -0.517 -0.173 44.8 1333.1 -244.3
   273.9  112.3 -195.3   30.5 -0.941 -0.517 -0.222 44.9 1338.9 -301.9
   274.2  114.9 -199.7   35.7 -0.929 -0.470 -0.274 44.7 1285.8 -332.7
   274.3  117.4 -204.0   40.6 -0.914 -0.400 -0.375 44.8 1260.7 -391.7
   274.7  122.3 -212.7   50.6 -0.899 -0.252 -0.507 44.8 1254.9 -423.0
   275.1  127.4 -221.3   60.6 -0.878 -0.060 -0.645 44.8 1325.0 -430.0
   275.5  132.4 -230.0   70.7 -0.913  0.069 -0.733 44.8 1524.6 -536.1
   275.9  137.4 -238.7   80.7 -0.892  0.162 -0.743 44.7 1518.0 -537.8
   276.4  142.4 -247.3   90.7 -0.855  0.220 -0.703 44.9 1417.2 -440.3
   276.8  147.4 -256.0  100.7 -0.844  0.274 -0.677 44.9 1391.1 -346.2
   277.2  152.3 -264.6  110.6 -0.846  0.343 -0.616 44.8 1349.5 -203.1
   277.6  157.3 -273.3  120.7 -0.841  0.364 -0.573 44.7 1296.5 -131.1
   278.0  162.4 -282.0  130.8 -0.852  0.332 -0.543 44.7 1254.8 -101.2
   278.4  167.4 -290.6  140.7 -0.857  0.307 -0.519 44.8 1222.1  -85.5
   279.3  177.4 -307.9  160.7 -0.874  0.247 -0.488 44.8 1185.7  -70.0
   280.1  187.3 -325.2  180.7 -0.883  0.210 -0.471 44.8 1165.1  -53.9
   280.9  197.4 -342.6  200.8 -0.890  0.176 -0.459 44.8 1149.5  -41.0
   281.7  207.4 -359.9  220.8 -0.892  0.151 -0.456 44.8 1145.2  -34.2
   282.4  217.3 -377.1  240.7 -0.892  0.136 -0.457 44.8 1141.1  -30.7
   283.2  227.4 -394.5  260.8 -0.891  0.120 -0.454 44.8 1129.0  -26.6
   284.1  237.4 -411.8  280.8 -0.890  0.107 -0.456 44.9 1131.8  -23.3
   284.9  247.3 -429.1  300.7 -0.888  0.095 -0.458 44.8 1123.5  -20.8
   285.5  257.4 -446.3  320.7 -0.890  0.084 -0.456 44.9 1127.6  -19.6
   286.4  267.4 -463.6  340.7 -0.891  0.076 -0.458 44.8 1122.2  -20.8
