## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN: 3190    X0/2A= 0.9167    PHI= 145.0    RE= 6.43E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
  1002.6   68.9  -98.8   10.2 -0.663  0.048 -0.030 45.4  514.0   20.7
  1003.7   71.8 -102.7   15.2 -0.686 -0.003 -0.008 45.5  548.1   44.7
  1004.9   74.5 -106.6   20.1 -0.731 -0.061  0.033 45.3  621.6   68.3
  1006.1   77.2 -110.6   25.1 -0.792 -0.102  0.051 45.2  737.9   78.8
  1007.3   80.0 -114.6   30.1 -0.841 -0.129  0.044 45.3  838.7   89.1
  1008.5   82.9 -118.6   35.2 -0.872 -0.152  0.042 45.2  905.9   85.9
  1009.8   85.6 -122.6   40.2 -0.899 -0.160  0.014 45.2  959.9   91.0
  1012.2   91.2 -130.5   50.2 -0.918 -0.163 -0.010 45.3 1003.7   87.2
  1014.7   96.8 -138.5   60.2 -0.926 -0.164 -0.087 45.2 1026.8   73.6
  1017.1  102.3 -146.5   70.2 -0.934 -0.158 -0.116 45.2 1048.4   43.0
  1019.6  107.9 -154.4   80.2 -0.935 -0.153 -0.194 45.2 1075.1   -1.0
  1022.0  113.5 -162.3   90.2 -0.925 -0.153 -0.277 45.2 1099.1  -35.8
  1024.5  119.1 -170.3  100.3 -0.907 -0.140 -0.331 45.2 1092.0  -71.5
  1026.9  124.7 -178.3  110.4 -0.910 -0.106 -0.336 45.1 1090.6 -134.9
  1029.4  130.3 -186.2  120.4 -0.848 -0.072 -0.478 45.2 1094.6 -168.8
  1031.8  135.7 -194.2  130.3 -0.835 -0.051 -0.512 45.2 1102.5 -205.9
  1034.3  141.4 -202.1  140.4 -0.794 -0.017 -0.595 45.3 1132.5 -228.1
  1039.2  152.5 -218.0  160.4 -0.769  0.052 -0.724 45.2 1283.5 -269.3
  1044.1  163.6 -233.9  180.4 -0.788  0.092 -0.737 45.3 1351.8 -241.9
  1049.0  174.7 -249.8  200.4 -0.792  0.117 -0.723 45.1 1330.7 -191.3
  1053.9  185.8 -265.8  220.4 -0.800  0.127 -0.691 45.2 1302.2 -150.4
  1058.6  197.0 -281.5  240.3 -0.798  0.132 -0.671 45.2 1270.5 -116.8
  1063.5  208.1 -297.5  260.4 -0.791  0.132 -0.660 45.3 1243.6  -84.8
  1068.4  219.2 -313.4  280.4 -0.824  0.125 -0.605 45.3 1222.5  -67.7
  1073.3  230.4 -329.3  300.4 -0.824  0.117 -0.594 45.2 1202.4  -50.3
  1078.0  241.5 -345.1  320.3 -0.833  0.109 -0.572 45.2 1188.3  -36.1
  1083.0  252.7 -361.0  340.4 -0.829  0.101 -0.571 45.3 1182.3  -25.0
