## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN: 3189    X0/2A= 0.9167    PHI= 140.0    RE= 6.45E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
  1002.5   77.3  -92.4   10.2 -0.681  0.099 -0.035 45.4  551.1   13.0
  1003.7   80.5  -96.0   15.2 -0.680  0.078 -0.008 45.3  541.1   18.2
  1004.9   83.5  -99.7   20.1 -0.684  0.048 -0.009 45.4  546.5   23.4
  1006.0   86.7 -103.4   25.1 -0.696  0.012 -0.004 45.3  561.3   41.2
  1007.4   89.8 -107.2   30.2 -0.714 -0.005  0.009 45.3  590.0   53.9
  1008.5   92.9 -110.9   35.2 -0.743 -0.043  0.039 45.3  642.8   77.1
  1009.7   96.1 -114.6   40.2 -0.779 -0.065  0.030 45.3  708.0   97.1
  1012.2  102.3 -122.0   50.2 -0.831 -0.082  0.013 45.4  808.9   98.5
  1014.5  108.5 -129.4   60.1 -0.848 -0.087 -0.061 45.3  843.2   85.3
  1017.0  114.7 -136.9   70.1 -0.853 -0.091 -0.090 45.3  862.2   56.3
  1019.5  120.9 -144.3   80.1 -0.817 -0.078 -0.194 45.4  824.2   17.0
  1022.0  127.2 -151.8   90.2 -0.795 -0.071 -0.273 45.4  826.2  -15.0
  1024.3  133.4 -159.1  100.1 -0.660 -0.068 -0.539 45.3  846.7  -44.8
  1026.9  139.6 -166.8  110.3 -0.757 -0.049 -0.489 45.4  944.3  -78.4
  1029.3  145.9 -174.1  120.2 -0.697 -0.036 -0.645 45.3 1044.2 -117.8
  1031.8  152.1 -181.6  130.3 -0.789 -0.019 -0.623 45.4 1170.7 -144.5
  1034.3  158.3 -189.0  140.2 -0.740 -0.021 -0.690 45.4 1187.4 -149.5
  1039.1  170.8 -203.9  160.3 -0.778  0.013 -0.729 45.3 1313.2 -179.9
  1044.1  183.2 -218.8  180.3 -0.800  0.048 -0.717 45.3 1335.8 -177.6
  1048.9  195.7 -233.6  200.2 -0.815  0.073 -0.686 45.3 1317.9 -155.9
  1053.7  208.2 -248.4  220.2 -0.812  0.081 -0.673 45.5 1301.6 -135.4
  1058.5  220.6 -263.3  240.2 -0.799  0.091 -0.669 45.4 1265.6 -107.8
  1063.5  233.2 -278.2  260.3 -0.816  0.093 -0.635 45.4 1248.1  -90.0
  1068.3  245.6 -293.1  280.3 -0.820  0.091 -0.620 45.4 1235.3  -73.8
  1073.2  258.1 -307.9  300.3 -0.824  0.086 -0.605 45.3 1217.3  -59.8
  1078.0  270.6 -322.7  320.2 -0.825  0.082 -0.597 45.4 1212.4  -47.5
  1083.0  283.1 -337.6  340.3 -0.834  0.079 -0.578 45.4 1199.9  -41.0
