## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  240    X0/2A= 0.6996    PHI= 110.0    RE= 6.29E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   479.8  181.8  -66.1   10.1 -0.862  0.133 -0.655 44.9 1325.9 -212.1
   480.2  186.4  -67.9   15.1 -0.861  0.120 -0.665 44.9 1338.2 -221.3
   480.5  191.1  -69.5   20.0 -0.863  0.112 -0.668 45.0 1347.6 -228.5
   480.9  195.7  -71.2   24.9 -0.860  0.106 -0.671 45.0 1345.4 -230.4
   481.3  200.5  -72.9   30.1 -0.861  0.101 -0.669 45.0 1343.5 -228.2
   481.7  205.1  -74.7   35.0 -0.864  0.097 -0.669 45.0 1347.0 -230.0
   481.9  209.8  -76.3   40.0 -0.864  0.092 -0.669 45.0 1346.9 -228.9
   482.7  219.1  -79.8   49.9 -0.868  0.084 -0.662 44.9 1339.0 -221.2
   483.4  228.6  -83.1   60.0 -0.870  0.080 -0.660 45.0 1340.6 -219.0
   484.2  237.9  -86.6   70.0 -0.870  0.074 -0.653 44.9 1324.8 -210.4
   484.8  247.3  -90.0   80.0 -0.871  0.072 -0.650 44.9 1320.8 -207.5
   485.6  256.7  -93.4   90.0 -0.874  0.065 -0.640 44.9 1315.1 -198.8
   486.3  266.0  -96.8  100.0 -0.874  0.057 -0.637 45.0 1311.9 -187.4
   487.1  275.4 -100.2  110.0 -0.872  0.057 -0.633 44.9 1299.4 -184.8
   487.7  284.8 -103.6  120.0 -0.876  0.054 -0.623 44.9 1294.3 -176.5
   488.5  294.1 -107.1  130.0 -0.875  0.050 -0.623 45.0 1295.0 -169.9
   489.2  303.5 -110.4  140.0 -0.877  0.046 -0.614 45.0 1287.5 -160.8
   490.7  322.3 -117.3  160.0 -0.877  0.045 -0.604 44.9 1267.2 -151.9
   492.1  341.1 -124.0  180.0 -0.877  0.039 -0.596 45.0 1263.1 -138.7
   493.6  359.8 -130.9  200.0 -0.876  0.037 -0.589 44.9 1246.9 -129.8
   495.0  378.6 -137.7  220.1 -0.880  0.033 -0.577 45.0 1240.7 -119.1
   496.5  397.3 -144.5  240.0 -0.876  0.032 -0.576 44.9 1229.8 -115.9
   498.0  416.0 -151.3  260.0 -0.877  0.026 -0.568 45.0 1221.7 -101.7
   499.4  434.8 -158.2  280.1 -0.878  0.027 -0.560 45.0 1216.8  -97.6
   500.9  453.5 -165.0  300.0 -0.878  0.022 -0.553 44.9 1204.6  -87.2
   502.3  472.3 -171.8  320.0 -0.879  0.019 -0.547 45.0 1202.0  -85.1
   503.8  491.0 -178.6  340.0 -0.880  0.018 -0.543 44.9 1196.5  -78.2
