## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  189    X0/2A= 0.4839    PHI= 150.1    RE= 6.46E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   -38.5  104.9 -183.1   11.1 -0.944 -0.512 -0.042 45.1 1316.5 -315.9
   -38.6  107.5 -187.3   16.1 -0.959 -0.406 -0.126 45.0 1249.7 -320.6
   -38.5  109.9 -191.7   21.1 -0.982 -0.294 -0.219 45.1 1254.4 -361.8
   -38.6  112.4 -196.0   26.0 -0.994 -0.173 -0.295 45.0 1255.3 -322.8
   -38.7  114.9 -200.3   31.0 -0.987 -0.062 -0.369 45.0 1263.9 -344.9
   -38.7  117.4 -204.6   36.0 -0.950  0.039 -0.462 45.1 1274.0 -468.1
   -38.8  120.0 -209.0   41.1 -0.852  0.172 -0.517 45.1 1162.5 -507.7
   -38.8  124.9 -217.6   51.0 -0.879  0.374 -0.609 45.0 1456.4 -382.6
   -38.7  130.0 -226.4   61.2 -0.884  0.390 -0.583 44.9 1443.7 -283.7
   -38.8  134.9 -235.0   71.1 -0.884  0.412 -0.528 45.1 1405.5 -175.5
   -38.8  139.9 -243.6   81.0 -0.884  0.391 -0.500 45.1 1353.1 -138.7
   -38.8  144.9 -252.3   91.1 -0.889  0.350 -0.477 45.0 1297.4 -112.7
   -38.9  149.9 -261.0  101.1 -0.897  0.300 -0.465 45.1 1268.7 -110.4
   -38.9  154.9 -269.6  111.0 -0.903  0.259 -0.456 45.0 1239.4 -102.1
   -39.0  160.0 -278.3  121.1 -0.903  0.238 -0.453 45.1 1231.6  -94.3
   -39.0  164.9 -286.9  131.0 -0.908  0.215 -0.450 45.0 1219.5  -87.4
   -39.1  169.9 -295.6  141.1 -0.908  0.195 -0.446 45.0 1209.2  -84.3
   -39.2  179.9 -312.9  161.0 -0.911  0.166 -0.444 45.0 1203.1  -73.7
   -39.3  190.0 -330.2  181.1 -0.909  0.141 -0.446 45.1 1191.7  -64.2
   -39.3  199.9 -347.5  201.0 -0.906  0.124 -0.450 45.1 1189.3  -60.4
   -39.5  210.0 -364.9  221.1 -0.907  0.106 -0.450 45.0 1178.8  -53.5
   -39.5  219.9 -382.2  241.1 -0.904  0.097 -0.453 45.1 1181.0  -50.7
   -39.6  229.9 -399.5  261.0 -0.902  0.082 -0.460 45.0 1175.4  -49.6
   -39.7  239.9 -416.8  281.0 -0.903  0.073 -0.460 45.1 1182.2  -50.1
   -39.8  250.0 -434.1  301.0 -0.902  0.067 -0.464 45.1 1180.3  -49.6
   -39.9  259.9 -451.4  321.0 -0.903  0.058 -0.464 45.0 1178.3  -47.8
   -40.0  269.9 -468.8  341.0 -0.900  0.050 -0.468 45.1 1177.1  -48.6
