## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  136    X0/2A= 0.7420    PHI= 175.0    RE= 6.34E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   581.8   16.2 -184.2    9.9 -1.037 -0.132  0.221 45.2 1295.4 -165.0
   582.3   16.6 -189.2   15.0 -1.029 -0.131  0.256 45.1 1289.0 -162.8
   582.7   17.0 -194.1   19.9 -1.022 -0.137  0.291 45.2 1301.6 -171.3
   583.3   17.4 -199.2   25.1 -1.017 -0.145  0.329 45.2 1320.1 -192.0
   583.8   17.8 -204.1   30.0 -1.014 -0.156  0.360 45.1 1334.3 -202.9
   584.2   18.3 -209.1   35.1 -1.012 -0.169  0.400 45.2 1377.2 -239.8
   584.6   18.7 -214.0   40.0 -1.005 -0.160  0.429 45.1 1376.7 -249.1
   585.7   19.6 -224.0   50.1 -0.997 -0.135  0.492 45.1 1415.5 -291.8
   586.5   20.5 -233.9   60.1 -0.990 -0.125  0.543 45.1 1457.1 -342.7
   587.4   21.4 -243.8   70.0 -0.979 -0.091  0.577 45.3 1475.0 -362.2
   588.3   22.3 -253.6   79.9 -0.984 -0.042  0.580 45.2 1475.3 -369.8
   589.4   23.1 -263.6   90.0 -0.988  0.028  0.586 45.2 1490.6 -408.8
   590.2   24.0 -273.5  100.0 -0.984  0.061  0.543 45.2 1434.9 -344.2
   591.1   24.8 -283.4  110.0 -0.974  0.101  0.478 45.2 1342.3 -259.7
   592.2   25.7 -293.4  120.1 -0.966  0.119  0.417 45.1 1267.3 -183.5
   593.1   26.5 -303.2  129.9 -0.958  0.129  0.346 45.1 1192.0  -97.9
   593.9   27.4 -313.1  139.9 -0.946  0.154  0.254 45.2 1115.1  -16.9
   595.9   29.2 -333.0  160.0 -0.930  0.144  0.121 45.2 1024.6  102.5
   597.8   30.9 -352.9  180.0 -0.913  0.120  0.009 45.1  959.7  168.8
   599.5   32.6 -372.7  200.0 -0.901  0.097 -0.084 45.1  940.9  186.9
   601.5   34.3 -392.5  220.0 -0.899  0.079 -0.147 45.2  950.8  185.7
   603.4   36.1 -412.4  240.0 -0.893  0.062 -0.200 45.1  955.2  176.1
   605.4   37.8 -432.3  260.1 -0.892  0.046 -0.240 45.2  972.5  160.1
   607.3   39.5 -452.2  280.2 -0.892  0.031 -0.270 45.1  986.1  147.7
   609.0   41.3 -472.0  300.1 -0.889  0.025 -0.299 45.2  998.8  131.9
   610.9   43.0 -491.9  320.2 -0.887  0.016 -0.320 45.1 1007.0  122.7
   612.9   44.8 -511.7  340.2 -0.887  0.010 -0.336 45.2 1020.3  114.3
