## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  166    X0/2A= 0.5701    PHI= 129.9    RE= 6.19E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   168.5  159.4 -133.4    9.8 -0.734 -0.071 -0.028 45.0  604.8 -143.7
   168.5  163.3 -136.6   14.9 -0.631  0.128 -0.255 45.2  535.5 -181.7
   168.6  167.0 -139.8   19.8 -0.783  0.208 -0.510 45.0 1018.1 -164.1
   168.8  170.9 -143.0   24.8 -0.864  0.189 -0.623 45.1 1306.4 -204.0
   168.9  174.7 -146.2   29.8 -0.870  0.181 -0.628 45.1 1321.5 -205.2
   169.1  178.6 -149.5   34.9 -0.868  0.181 -0.628 45.1 1318.4 -206.4
   169.1  182.4 -152.7   39.9 -0.867  0.175 -0.628 45.1 1312.7 -199.7
   169.4  190.0 -159.1   49.8 -0.872  0.166 -0.620 45.1 1308.6 -191.6
   169.7  197.7 -165.6   59.9 -0.869  0.162 -0.619 45.1 1298.9 -189.1
   170.0  205.3 -172.0   69.8 -0.872  0.156 -0.615 45.2 1300.1 -186.6
   170.3  213.0 -178.4   79.8 -0.878  0.150 -0.607 45.1 1293.5 -176.8
   170.4  220.6 -184.8   89.8 -0.878  0.149 -0.603 45.0 1281.8 -174.5
   170.7  228.3 -191.2   99.8 -0.875  0.147 -0.602 45.1 1280.9 -173.1
   170.9  235.9 -197.7  109.8 -0.878  0.141 -0.594 45.1 1277.2 -162.7
   171.0  243.5 -204.0  119.7 -0.879  0.142 -0.586 45.1 1269.8 -158.0
   171.3  251.2 -210.5  129.7 -0.885  0.136 -0.579 45.2 1269.8 -150.9
   171.6  258.9 -216.9  139.8 -0.881  0.132 -0.576 45.0 1250.2 -146.4
   172.1  274.2 -229.8  159.8 -0.885  0.123 -0.565 45.0 1243.3 -128.9
   172.6  289.6 -242.6  179.8 -0.886  0.114 -0.553 45.0 1222.9 -122.0
   172.9  304.9 -255.4  199.8 -0.884  0.106 -0.548 45.1 1217.0 -111.7
   173.5  320.2 -268.3  219.8 -0.889  0.097 -0.535 45.1 1210.2 -103.3
   173.9  335.5 -281.1  239.7 -0.891  0.088 -0.530 45.1 1206.6  -93.7
   174.4  350.8 -294.0  259.8 -0.888  0.080 -0.530 45.0 1197.4  -88.8
   174.8  366.1 -306.8  279.7 -0.888  0.076 -0.524 45.0 1188.9  -85.2
   175.4  381.5 -319.7  299.8 -0.888  0.068 -0.521 45.0 1183.8  -80.0
   175.8  396.7 -332.5  319.7 -0.891  0.058 -0.517 45.1 1189.9  -69.0
   176.3  412.2 -345.4  339.9 -0.888  0.054 -0.520 45.0 1178.0  -72.4
