## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  234    X0/2A= 0.6136    PHI= 185.0    RE= 6.29E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   273.3  -17.9 -204.9   10.9 -1.079  0.089  0.145 44.8 1328.0 -220.7
   273.4  -18.3 -209.7   15.7 -1.071  0.075  0.180 44.9 1324.7 -214.1
   273.6  -18.7 -214.7   20.8 -1.065  0.056  0.215 44.9 1319.9 -204.2
   273.7  -19.1 -219.7   25.8 -1.058  0.045  0.237 44.9 1311.1 -203.2
   273.9  -19.6 -224.6   30.7 -1.051  0.028  0.260 44.9 1304.8 -191.6
   274.1  -19.9 -229.6   35.7 -1.045  0.018  0.270 44.8 1297.1 -188.3
   274.3  -20.4 -234.6   40.7 -1.033 -0.002  0.283 44.9 1279.8 -166.6
   274.7  -21.3 -244.5   50.7 -1.018 -0.024  0.291 44.9 1250.5 -136.6
   275.3  -22.2 -254.5   60.8 -0.998 -0.059  0.276 44.8 1196.2  -87.4
   275.6  -23.0 -264.5   70.8 -0.986 -0.086  0.240 44.9 1158.4  -44.5
   276.0  -23.9 -274.5   80.8 -0.975 -0.107  0.201 44.8 1114.5   -5.9
   276.4  -24.8 -284.3   90.7 -0.960 -0.115  0.159 44.8 1069.1   38.9
   277.0  -25.7 -294.4  100.8 -0.948 -0.121  0.113 44.9 1033.9   75.8
   277.3  -26.5 -304.4  110.9 -0.936 -0.127  0.061 44.9 1001.3  110.2
   277.8  -27.4 -314.3  120.8 -0.928 -0.132  0.018 44.8  980.2  133.0
   278.3  -28.3 -324.4  131.0 -0.921 -0.117 -0.025 44.9  966.5  148.1
   278.7  -29.2 -334.3  140.9 -0.915 -0.115 -0.066 44.9  957.6  155.7
   279.5  -30.9 -354.1  160.8 -0.906 -0.102 -0.129 44.9  947.8  163.9
   280.2  -32.7 -374.0  180.8 -0.899 -0.093 -0.181 44.8  948.5  160.8
   281.2  -34.4 -394.0  200.9 -0.893 -0.084 -0.223 44.8  953.6  154.8
   281.9  -36.2 -413.9  220.9 -0.893 -0.071 -0.257 44.8  969.1  139.7
   282.7  -37.9 -433.8  240.9 -0.891 -0.064 -0.283 44.9  981.3  131.3
   283.4  -39.7 -453.7  260.9 -0.889 -0.056 -0.305 44.8  988.1  122.6
   284.4  -41.4 -473.6  280.9 -0.887 -0.057 -0.326 44.8  998.6  114.9
   285.1  -43.1 -493.6  301.0 -0.885 -0.050 -0.345 44.8 1006.3  100.3
   285.9  -44.9 -513.4  320.9 -0.883 -0.047 -0.360 44.9 1020.5   92.0
   286.8  -46.6 -533.4  341.0 -0.883 -0.044 -0.371 44.8 1026.5   82.5
