## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  262    X0/2A= 0.7856    PHI= 134.9    RE= 6.26E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   686.4  123.1 -122.3    9.4 -0.790  0.035  0.142 45.0  719.7 -151.7
   687.0  126.6 -125.7   14.3 -0.784  0.038  0.159 45.0  716.2 -138.0
   687.5  130.1 -129.2   19.3 -0.789  0.025  0.166 45.1  728.2 -138.8
   688.1  133.6 -132.7   24.3 -0.785  0.015  0.147 45.0  713.1 -129.6
   688.6  137.1 -136.3   29.3 -0.771  0.009  0.102 45.0  677.2 -132.4
   689.2  140.6 -139.8   34.3 -0.748  0.011  0.045 45.0  627.5 -121.4
   689.8  144.1 -143.3   39.3 -0.724  0.048 -0.056 45.0  591.7 -121.1
   690.9  151.2 -150.2   49.3 -0.719  0.126  0.000 45.0  699.4  -94.8
   692.0  158.2 -157.2   59.2 -0.801  0.120 -0.513 45.0 1027.2  -91.1
   693.3  165.1 -164.4   69.3 -0.837  0.085 -0.596 45.0 1187.8 -114.0
   694.4  172.3 -171.4   79.4 -0.844  0.070 -0.622 45.1 1236.4 -126.7
   695.6  179.2 -178.3   89.2 -0.848  0.062 -0.633 45.0 1256.8 -131.6
   696.7  186.2 -185.3   99.2 -0.851  0.074 -0.636 45.0 1267.8 -144.2
   698.0  193.3 -192.5  109.4 -0.849  0.066 -0.637 45.0 1263.7 -139.8
   699.1  200.3 -199.5  119.3 -0.846  0.074 -0.638 44.9 1257.9 -142.1
   700.2  207.3 -206.5  129.3 -0.849  0.088 -0.633 45.1 1265.6 -145.1
   701.4  214.3 -213.4  139.2 -0.852  0.090 -0.627 44.9 1254.6 -139.3
   703.8  228.4 -227.6  159.3 -0.851  0.097 -0.615 45.0 1243.9 -126.8
   706.1  242.4 -241.6  179.3 -0.857  0.103 -0.599 45.0 1234.4 -109.8
   708.5  256.5 -255.7  199.4 -0.856  0.104 -0.587 44.9 1212.1  -97.8
   710.7  270.5 -269.7  219.3 -0.860  0.104 -0.572 45.0 1206.2  -83.4
   713.1  284.6 -283.8  239.4 -0.859  0.101 -0.563 45.0 1189.7  -72.8
   715.6  298.6 -297.9  259.4 -0.864  0.091 -0.552 45.0 1184.8  -60.1
   717.8  312.7 -311.9  279.4 -0.864  0.088 -0.541 44.9 1165.2  -54.0
   720.3  326.7 -326.0  299.4 -0.864  0.082 -0.536 45.0 1162.7  -46.8
   722.5  340.8 -340.0  319.4 -0.868  0.078 -0.526 44.9 1154.0  -42.1
   724.8  354.8 -354.0  339.3 -0.870  0.072 -0.521 45.1 1160.0  -32.0
