## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  273    X0/2A= 0.7856    PHI= 185.0    RE= 6.22E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   686.7  -15.2 -172.8    9.4 -1.069  0.092  0.237 45.0 1346.0 -237.8
   687.2  -15.7 -177.6   14.2 -1.062  0.086  0.276 45.0 1350.6 -236.9
   687.8  -16.0 -182.6   19.3 -1.055  0.093  0.306 44.9 1348.7 -246.1
   688.3  -16.5 -187.5   24.2 -1.048  0.091  0.340 44.9 1354.1 -254.3
   688.9  -16.9 -192.5   29.3 -1.040  0.096  0.381 44.9 1370.9 -263.7
   689.6  -17.4 -197.4   34.3 -1.034  0.102  0.412 45.0 1388.6 -286.7
   690.2  -17.8 -202.5   39.4 -1.028  0.099  0.448 44.9 1404.9 -307.7
   691.4  -18.7 -212.3   49.3 -1.010  0.094  0.516 44.8 1428.0 -342.5
   692.5  -19.5 -222.2   59.3 -0.999  0.075  0.570 44.9 1469.6 -379.0
   693.6  -20.4 -232.1   69.3 -0.983  0.059  0.622 44.9 1499.0 -424.2
   694.9  -21.2 -242.0   79.3 -0.970  0.037  0.647 44.9 1505.1 -436.3
   696.0  -22.1 -251.9   89.3 -0.948 -0.012  0.654 45.0 1475.2 -404.6
   697.1  -23.0 -261.8   99.3 -0.938 -0.036  0.633 45.0 1425.0 -357.0
   698.4  -23.9 -271.7  109.4 -0.922 -0.067  0.601 44.9 1344.5 -286.4
   699.6  -24.7 -281.6  119.4 -0.914 -0.100  0.546 44.9 1268.9 -206.5
   700.7  -25.6 -291.5  129.4 -0.904 -0.155  0.479 45.0 1192.8 -131.1
   701.8  -26.5 -301.3  139.3 -0.899 -0.138  0.428 44.9 1122.1  -44.4
   704.2  -28.3 -321.1  159.3 -0.888 -0.194  0.278 44.9 1006.8   80.3
   706.4  -29.9 -340.9  179.3 -0.877 -0.195  0.136 44.9  921.7  176.5
   708.9  -31.7 -360.7  199.3 -0.869 -0.191  0.026 45.0  885.0  226.5
   711.3  -33.4 -380.5  219.3 -0.858 -0.165 -0.063 44.9  856.0  262.6
   713.5  -35.2 -400.3  239.3 -0.852 -0.132 -0.138 45.0  852.5  260.3
   715.9  -36.9 -420.1  259.4 -0.853 -0.102 -0.189 45.0  867.9  247.5
   718.2  -38.5 -439.8  279.2 -0.852 -0.091 -0.233 45.0  884.5  233.0
   720.6  -40.3 -459.7  299.4 -0.855 -0.083 -0.263 45.0  902.7  218.0
   722.8  -42.0 -479.4  319.3 -0.856 -0.070 -0.292 45.0  920.7  196.9
   725.1  -43.8 -499.1  339.2 -0.856 -0.061 -0.316 45.0  934.9  176.4
