## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  169    X0/2A= 0.5701    PHI= 145.0    RE= 6.17E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   168.5  122.2 -174.1   14.7 -0.765 -0.298 -0.052 45.1  751.7 -248.7
   168.5  125.1 -178.2   19.7 -0.804 -0.394 -0.034 45.0  890.5 -216.9
   168.7  128.1 -182.4   24.9 -0.899 -0.439 -0.087 45.0 1116.9 -172.5
   168.8  130.9 -186.4   29.8 -0.939 -0.387 -0.159 45.0 1171.6 -146.1
   169.0  133.8 -190.5   34.8 -0.950 -0.306 -0.253 45.0 1171.5 -138.8
   169.0  136.6 -194.6   39.7 -0.937 -0.219 -0.344 45.0 1157.9 -135.1
   169.2  142.4 -202.7   49.7 -0.855 -0.045 -0.504 45.1 1097.6 -172.8
   169.6  148.1 -211.0   59.8 -0.822  0.125 -0.653 45.2 1245.1 -298.0
   169.9  153.8 -219.2   69.8 -0.846  0.193 -0.705 45.1 1391.3 -304.2
   170.1  159.5 -227.4   79.8 -0.854  0.240 -0.670 45.1 1373.5 -262.1
   170.5  165.3 -235.6   89.8 -0.859  0.253 -0.624 45.0 1318.8 -213.5
   170.7  171.0 -243.9   99.9 -0.862  0.261 -0.593 45.0 1288.5 -177.3
   170.9  176.7 -252.0  109.8 -0.867  0.257 -0.570 45.0 1263.8 -154.3
   171.1  182.5 -260.2  119.8 -0.873  0.247 -0.546 45.1 1245.9 -134.5
   171.5  188.2 -268.5  129.9 -0.877  0.234 -0.532 45.1 1231.5 -118.3
   171.8  193.9 -276.6  139.8 -0.879  0.221 -0.521 45.0 1211.3 -107.2
   172.2  205.3 -293.0  159.8 -0.889  0.192 -0.500 45.1 1199.9  -86.7
   172.7  216.8 -309.3  179.7 -0.893  0.167 -0.487 45.1 1182.0  -74.8
   173.3  228.3 -325.8  199.9 -0.894  0.148 -0.483 45.1 1174.6  -65.8
   173.8  239.8 -342.1  219.8 -0.894  0.131 -0.479 45.0 1161.3  -60.3
   174.2  251.3 -358.5  239.9 -0.893  0.115 -0.475 45.0 1149.9  -52.3
   174.8  262.7 -374.9  259.8 -0.893  0.105 -0.473 45.1 1149.7  -48.6
   175.3  274.2 -391.3  279.9 -0.895  0.093 -0.470 45.0 1145.3  -43.7
   175.7  285.7 -407.6  299.8 -0.893  0.085 -0.472 45.1 1143.3  -43.2
   176.2  297.2 -424.0  319.9 -0.896  0.077 -0.469 45.1 1145.9  -37.5
   176.8  308.6 -440.5  339.9 -0.895  0.066 -0.471 45.0 1140.1  -34.8
