## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  246    X0/2A= 0.6996    PHI= 150.0    RE= 6.29E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   480.0   96.7 -167.4   10.0 -0.929 -0.282  0.064 44.9 1057.4 -145.1
   480.3   99.2 -171.8   15.1 -0.998 -0.334  0.028 45.0 1240.0 -141.0
   480.7  101.7 -176.0   20.0 -1.000 -0.350  0.008 44.9 1251.4 -136.4
   481.0  104.2 -180.4   25.0 -1.000 -0.361 -0.012 45.0 1267.4 -140.1
   481.3  106.7 -184.7   30.0 -0.999 -0.372 -0.039 45.0 1272.5 -142.9
   481.7  109.2 -188.9   34.9 -0.998 -0.375 -0.071 45.0 1278.5 -156.0
   482.2  111.7 -193.4   40.1 -0.999 -0.372 -0.125 45.0 1288.7 -188.8
   482.7  116.6 -201.9   49.9 -0.990 -0.336 -0.224 45.1 1283.1 -216.6
   483.5  121.6 -210.6   60.0 -0.978 -0.260 -0.350 45.0 1281.7 -267.9
   484.2  126.6 -219.2   70.0 -0.967 -0.113 -0.472 44.9 1303.4 -288.3
   485.1  131.6 -227.9   80.0 -0.953 -0.023 -0.549 45.0 1350.8 -369.4
   485.8  136.6 -236.5   90.0 -0.912  0.096 -0.624 45.0 1371.5 -463.6
   486.5  141.6 -245.0   99.9 -0.872  0.165 -0.656 45.1 1364.0 -443.7
   487.1  146.5 -253.7  109.9 -0.856  0.230 -0.674 45.0 1381.8 -375.6
   488.0  151.6 -262.4  120.0 -0.851  0.266 -0.662 45.1 1382.5 -304.4
   488.7  156.5 -271.0  129.9 -0.849  0.300 -0.629 44.9 1344.1 -224.0
   489.3  161.5 -279.6  139.9 -0.844  0.304 -0.607 45.1 1316.0 -174.4
   490.9  171.4 -296.9  159.9 -0.857  0.273 -0.546 45.1 1244.4 -107.3
   492.4  181.4 -314.2  179.9 -0.863  0.244 -0.512 45.0 1195.7  -69.1
   494.0  191.4 -331.5  200.0 -0.871  0.213 -0.492 45.0 1170.8  -48.2
   495.3  201.4 -348.7  219.9 -0.877  0.182 -0.478 45.0 1154.9  -30.0
   496.8  211.3 -366.0  239.9 -0.880  0.161 -0.469 45.0 1143.1  -23.5
   498.4  221.2 -383.3  259.9 -0.880  0.143 -0.467 45.0 1134.1  -16.9
   499.9  231.3 -400.6  280.0 -0.884  0.123 -0.461 45.1 1132.9   -8.5
   501.4  241.3 -417.9  300.0 -0.881  0.110 -0.460 45.0 1122.8   -4.3
   502.8  251.2 -435.1  319.9 -0.884  0.097 -0.454 45.1 1122.8    0.3
   504.3  261.1 -452.5  340.0 -0.884  0.087 -0.456 45.1 1119.8   -0.2
