## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  256    X0/2A= 0.7856    PHI=  59.8    RE= 6.26E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   686.1  150.8   87.9   10.4 -0.909 -0.311 -0.686 45.0 1553.9 -423.1
   686.6  155.1   90.4   15.4 -0.908 -0.285 -0.695 45.0 1548.9 -425.9
   687.3  159.4   92.9   20.4 -0.907 -0.265 -0.681 45.2 1526.5 -392.9
   687.8  163.7   95.4   25.4 -0.908 -0.257 -0.671 45.0 1494.8 -367.7
   688.5  168.0   97.8   30.4 -0.907 -0.239 -0.659 44.9 1464.6 -343.2
   689.0  172.3  100.4   35.4 -0.902 -0.228 -0.654 45.0 1444.8 -327.0
   689.7  176.5  102.8   40.3 -0.899 -0.220 -0.644 44.9 1411.3 -299.9
   690.9  185.2  107.7   50.4 -0.899 -0.213 -0.622 45.0 1387.7 -257.2
   692.1  193.8  112.6   60.3 -0.891 -0.200 -0.612 44.9 1342.9 -228.5
   693.2  202.4  117.6   70.4 -0.885 -0.183 -0.596 44.9 1307.2 -191.8
   694.2  211.0  122.6   80.3 -0.884 -0.164 -0.580 44.9 1276.8 -156.5
   695.4  219.6  127.6   90.4 -0.880 -0.148 -0.576 44.9 1259.8 -146.0
   696.6  228.2  132.5  100.3 -0.879 -0.136 -0.566 44.9 1238.6 -121.4
   697.8  236.8  137.4  110.3 -0.878 -0.127 -0.561 45.0 1233.8 -114.7
   698.8  245.4  142.5  120.4 -0.876 -0.119 -0.558 44.9 1216.0 -105.8
   700.0  254.0  147.5  130.4 -0.879 -0.115 -0.549 44.9 1210.8  -89.7
   701.1  262.6  152.3  140.3 -0.876 -0.110 -0.549 45.0 1208.4  -88.5
   703.4  279.7  162.4  160.3 -0.877 -0.100 -0.536 44.9 1188.6  -68.2
   705.8  297.0  172.3  180.4 -0.874 -0.093 -0.533 44.9 1176.0  -58.2
   708.0  314.2  182.3  200.4 -0.870 -0.082 -0.529 44.9 1165.0  -51.6
   710.1  331.4  192.2  220.3 -0.871 -0.071 -0.526 45.0 1164.5  -51.2
   712.5  348.6  202.1  240.3 -0.874 -0.069 -0.518 44.9 1156.7  -42.5
   714.7  365.8  212.2  260.4 -0.872 -0.067 -0.517 45.0 1155.6  -36.1
   717.1  383.0  222.0  280.3 -0.872 -0.061 -0.515 45.0 1150.9  -34.9
   719.3  400.2  232.0  300.3 -0.870 -0.061 -0.512 45.0 1145.4  -28.0
   721.6  417.4  241.9  320.3 -0.872 -0.056 -0.511 44.9 1144.1  -23.8
   723.8  434.5  251.8  340.2 -0.871 -0.053 -0.510 45.0 1145.5  -21.4
