## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  247    X0/2A= 0.6996    PHI= 155.0    RE= 6.26E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   480.0   81.7 -175.2   10.0 -1.023 -0.347  0.090 44.9 1308.2 -186.1
   480.2   83.8 -179.7   15.0 -1.021 -0.369  0.075 45.0 1327.0 -204.4
   480.6   85.9 -184.3   20.0 -1.022 -0.391  0.063 44.9 1336.4 -212.4
   481.1   88.0 -188.8   25.0 -1.018 -0.415  0.042 44.9 1347.5 -224.8
   481.4   90.1 -193.2   29.9 -1.016 -0.436  0.017 45.0 1368.3 -251.2
   481.7   92.2 -197.8   35.0 -1.011 -0.469  0.004 45.0 1384.0 -299.4
   482.2   94.3 -202.3   40.0 -1.002 -0.472 -0.036 44.9 1368.5 -348.3
   482.9   98.5 -211.4   50.0 -1.002 -0.440 -0.125 44.9 1349.9 -422.6
   483.6  102.7 -220.4   60.0 -1.020 -0.327 -0.260 44.9 1350.7 -562.7
   484.2  106.9 -229.4   69.9 -1.003 -0.148 -0.390 44.9 1312.3 -553.1
   485.1  111.2 -238.5   80.0 -1.029  0.002 -0.510 44.9 1459.9 -659.9
   485.8  115.5 -247.5   90.0 -1.015  0.155 -0.613 44.9 1583.7 -716.4
   486.5  119.7 -256.5  100.0 -0.968  0.245 -0.634 44.9 1551.4 -664.9
   487.3  123.9 -265.6  110.0 -0.895  0.342 -0.619 44.9 1440.8 -545.6
   488.0  128.2 -274.6  120.0 -0.860  0.405 -0.590 45.0 1394.7 -396.3
   488.7  132.4 -283.6  130.0 -0.858  0.403 -0.577 44.9 1372.1 -310.2
   489.3  136.6 -292.7  140.0 -0.858  0.395 -0.542 45.0 1327.8 -214.7
   490.9  145.0 -310.7  159.9 -0.859  0.360 -0.484 44.8 1225.1  -83.2
   492.4  153.4 -328.8  179.9 -0.847  0.349 -0.452 44.9 1164.4    4.9
   494.0  161.9 -347.0  200.1 -0.868  0.252 -0.437 45.0 1130.1   -4.1
   495.5  170.3 -365.1  220.1 -0.877  0.209 -0.432 45.0 1118.3    1.8
   497.0  178.7 -383.2  240.1 -0.880  0.174 -0.430 45.0 1111.5    7.3
   498.4  187.1 -401.2  260.0 -0.886  0.145 -0.427 45.0 1106.3   12.7
   499.9  195.5 -419.3  280.0 -0.885  0.128 -0.429 44.9 1097.7   12.7
   501.5  203.9 -437.5  300.2 -0.885  0.110 -0.428 44.9 1094.0   17.2
   503.0  212.5 -455.5  320.2 -0.887  0.095 -0.431 45.0 1096.8   21.0
   504.4  220.8 -473.5  340.0 -0.883  0.087 -0.438 45.0 1099.2   15.1
