## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  130    X0/2A= 0.7420    PHI= 145.0    RE= 6.38E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   581.9  106.2 -151.5   10.1 -0.733 -0.049  0.062 45.3  621.5 -113.7
   582.3  109.0 -155.6   15.0 -0.749 -0.133  0.064 45.2  665.5 -105.2
   582.6  111.9 -159.6   20.0 -0.846 -0.207  0.079 45.2  870.9 -105.2
   583.1  114.7 -163.7   25.0 -0.918 -0.238  0.068 45.2 1032.0  -94.7
   583.5  117.5 -167.8   30.0 -0.961 -0.248  0.044 45.3 1127.2  -76.2
   584.0  120.4 -171.8   34.9 -0.970 -0.240  0.016 45.3 1143.2  -62.5
   584.5  123.3 -175.9   40.0 -0.980 -0.229 -0.017 45.2 1157.3  -57.2
   585.4  129.0 -184.1   50.0 -0.977 -0.186 -0.091 45.3 1138.9  -52.6
   586.3  134.7 -192.2   59.9 -0.954 -0.126 -0.195 45.2 1100.8  -78.2
   587.3  140.3 -200.3   69.8 -0.905 -0.072 -0.317 45.2 1052.4 -128.8
   588.2  146.1 -208.5   79.9 -0.867 -0.014 -0.431 45.2 1068.7 -187.4
   589.3  151.8 -216.8   90.0 -0.849  0.048 -0.551 45.2 1165.4 -256.5
   590.2  157.4 -224.9   99.9 -0.834  0.091 -0.621 45.2 1238.9 -262.0
   591.2  163.2 -233.1  110.0 -0.838  0.126 -0.664 45.3 1322.0 -256.8
   592.1  168.9 -241.3  120.1 -0.841  0.146 -0.680 45.2 1355.9 -251.2
   593.0  174.6 -249.4  130.0 -0.845  0.161 -0.668 45.3 1354.8 -221.4
   594.0  180.2 -257.5  139.9 -0.846  0.186 -0.650 45.3 1338.8 -199.5
   595.9  191.8 -273.9  160.1 -0.851  0.197 -0.609 45.4 1300.0 -152.8
   597.7  203.2 -290.2  180.0 -0.857  0.195 -0.569 45.3 1251.0 -111.7
   599.6  214.6 -306.5  200.0 -0.862  0.179 -0.546 45.3 1229.9  -85.4
   601.4  226.0 -322.8  220.0 -0.864  0.165 -0.530 45.2 1203.2  -61.3
   603.3  237.4 -339.1  240.0 -0.869  0.150 -0.512 45.3 1189.9  -47.3
   605.1  248.8 -355.5  260.0 -0.871  0.135 -0.500 45.2 1171.4  -37.0
   607.0  260.2 -371.8  280.0 -0.871  0.124 -0.495 45.2 1162.9  -26.8
   608.9  271.7 -388.1  300.1 -0.874  0.113 -0.486 45.2 1157.0  -20.3
   610.8  283.1 -404.4  320.0 -0.875  0.100 -0.486 45.2 1151.8  -16.9
   612.6  294.6 -420.7  340.1 -0.876  0.090 -0.480 45.2 1148.5  -12.2
