## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  265    X0/2A= 0.7856    PHI= 149.9    RE= 6.24E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   686.4   87.1 -149.9    9.3 -0.902 -0.207  0.112 45.0  972.6  -95.4
   687.0   89.5 -154.2   14.2 -0.980 -0.255  0.080 44.9 1147.4 -101.4
   687.6   92.0 -158.5   19.2 -0.995 -0.270  0.060 45.1 1197.4  -80.4
   688.2   94.4 -162.8   24.2 -0.998 -0.275  0.040 45.0 1195.4  -79.7
   688.7   96.9 -167.1   29.2 -0.997 -0.279  0.025 45.1 1200.4  -77.0
   689.3   99.4 -171.4   34.2 -0.997 -0.283  0.005 44.9 1195.1  -80.5
   689.9  101.9 -175.7   39.2 -0.996 -0.283 -0.013 45.0 1199.0  -78.0
   691.0  106.9 -184.3   49.2 -1.002 -0.286 -0.090 45.0 1221.1 -109.7
   692.2  111.8 -192.9   59.2 -1.005 -0.265 -0.170 45.0 1237.9 -137.8
   693.3  116.8 -201.5   69.2 -1.004 -0.234 -0.251 45.1 1260.1 -170.4
   694.5  121.8 -210.1   79.2 -0.991 -0.189 -0.337 44.9 1258.4 -192.7
   695.6  126.7 -218.6   89.1 -0.991 -0.109 -0.432 44.9 1313.9 -246.1
   696.8  131.7 -227.3   99.2 -0.969 -0.031 -0.514 45.0 1339.1 -325.3
   697.9  136.7 -235.9  109.2 -0.948  0.021 -0.572 45.1 1370.0 -392.8
   699.1  141.7 -244.5  119.2 -0.898  0.100 -0.620 45.0 1337.7 -404.5
   700.2  146.6 -253.1  129.2 -0.866  0.150 -0.645 45.1 1330.0 -375.4
   701.4  151.6 -261.7  139.2 -0.845  0.186 -0.662 44.9 1319.3 -329.3
   703.7  161.5 -278.8  159.1 -0.841  0.241 -0.638 45.1 1312.1 -210.2
   706.0  171.5 -296.0  179.1 -0.836  0.249 -0.605 45.0 1259.0 -140.7
   708.4  181.4 -313.3  199.2 -0.840  0.238 -0.558 45.0 1199.8  -76.7
   710.7  191.4 -330.5  219.2 -0.849  0.215 -0.530 45.0 1168.6  -50.6
   713.0  201.2 -347.6  239.1 -0.860  0.188 -0.501 45.0 1146.5  -22.6
   715.3  211.2 -364.9  259.2 -0.864  0.165 -0.489 45.0 1133.1  -10.0
   717.8  221.1 -382.1  279.2 -0.867  0.145 -0.481 45.0 1123.8   -2.0
   720.1  231.0 -399.3  299.2 -0.868  0.130 -0.475 45.1 1116.2    1.6
   722.4  241.0 -416.5  319.2 -0.870  0.115 -0.469 45.0 1104.6   10.6
   724.9  250.9 -433.8  339.3 -0.869  0.105 -0.471 45.1 1107.7   10.3
