## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  128    X0/2A= 0.7420    PHI= 135.0    RE= 6.41E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   581.8  130.9 -130.8   10.1 -0.784  0.027  0.139 45.3  727.8 -163.0
   582.1  134.4 -134.3   15.0 -0.782  0.022  0.158 45.2  726.4 -159.9
   582.7  137.9 -137.8   20.0 -0.779  0.012  0.141 45.3  716.7 -160.0
   583.1  141.4 -141.3   25.0 -0.770  0.012  0.107 45.2  691.1 -161.3
   583.4  145.0 -144.7   29.9 -0.751  0.020  0.055 45.2  647.6 -154.9
   584.0  148.5 -148.2   34.9 -0.725  0.051 -0.043 45.1  603.2 -153.4
   584.3  152.0 -151.7   39.9 -0.706  0.106 -0.165 45.1  610.3 -136.5
   585.3  159.1 -158.9   50.0 -0.778  0.151 -0.437 45.2  933.5 -102.4
   586.2  166.1 -165.8   59.9 -0.841  0.116 -0.574 45.2 1198.0 -117.5
   587.1  173.2 -172.9   70.0 -0.857  0.092 -0.612 45.1 1272.7 -129.8
   588.2  180.2 -180.0   80.0 -0.855  0.086 -0.622 45.2 1284.9 -143.1
   589.1  187.3 -187.0   90.0 -0.853  0.088 -0.631 45.1 1289.0 -152.3
   590.0  194.3 -194.0  100.0 -0.859  0.093 -0.627 45.2 1301.9 -153.5
   590.8  201.4 -201.0  110.0 -0.857  0.098 -0.627 45.2 1298.4 -153.1
   591.9  208.5 -208.1  120.1 -0.857  0.103 -0.624 45.2 1295.6 -148.5
   592.8  215.5 -215.2  130.1 -0.858  0.109 -0.618 45.1 1284.6 -146.9
   593.6  222.5 -222.2  140.0 -0.855  0.108 -0.620 45.2 1285.1 -143.2
   595.6  236.5 -236.3  160.0 -0.861  0.115 -0.597 45.2 1265.8 -124.6
   597.4  250.7 -250.4  180.1 -0.864  0.113 -0.582 45.2 1254.3 -109.0
   599.3  264.7 -264.5  200.0 -0.867  0.112 -0.568 45.3 1245.2  -94.9
   601.1  278.8 -278.5  220.0 -0.868  0.110 -0.554 45.3 1227.5  -84.4
   603.0  292.9 -292.7  240.1 -0.868  0.103 -0.547 45.2 1214.3  -72.4
   604.8  307.0 -306.7  260.0 -0.874  0.095 -0.533 45.2 1206.1  -60.5
   606.8  321.1 -320.8  280.1 -0.873  0.089 -0.530 45.3 1205.1  -55.0
   608.5  335.1 -334.8  300.0 -0.874  0.084 -0.521 45.3 1193.3  -49.9
   610.4  349.2 -349.0  320.1 -0.876  0.077 -0.518 45.2 1190.7  -44.8
   612.3  363.3 -363.0  340.0 -0.877  0.069 -0.515 45.3 1188.5  -40.5
