## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  221    X0/2A= 0.6136    PHI= 110.1    RE= 6.36E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   272.8  192.4  -70.7   10.2 -0.866  0.180 -0.690 45.3 1429.9 -294.1
   273.0  197.1  -72.4   15.2 -0.868  0.160 -0.691 45.3 1428.9 -292.2
   273.2  201.8  -74.1   20.2 -0.871  0.153 -0.694 45.2 1434.4 -300.0
   273.4  206.5  -75.8   25.2 -0.871  0.138 -0.690 45.3 1425.3 -288.6
   273.6  211.3  -77.5   30.3 -0.872  0.133 -0.691 45.3 1428.5 -292.3
   273.8  215.9  -79.2   35.2 -0.875  0.124 -0.686 45.3 1424.5 -284.8
   273.9  220.6  -80.9   40.2 -0.871  0.116 -0.684 45.3 1410.7 -275.8
   274.3  230.0  -84.3   50.2 -0.876  0.108 -0.677 45.3 1409.5 -271.1
   274.7  239.4  -87.7   60.2 -0.877  0.097 -0.672 45.3 1400.5 -263.0
   275.1  248.8  -91.1   70.2 -0.879  0.092 -0.664 45.2 1385.5 -251.3
   275.5  258.3  -94.6   80.4 -0.879  0.085 -0.658 45.2 1379.3 -241.7
   275.9  267.7  -98.0   90.4 -0.881  0.082 -0.651 45.3 1370.6 -234.9
   276.2  277.0 -101.4  100.3 -0.881  0.075 -0.642 45.3 1359.2 -222.2
   276.6  286.4 -104.8  110.3 -0.881  0.068 -0.638 45.4 1354.8 -211.2
   277.0  295.8 -108.2  120.3 -0.882  0.064 -0.631 45.3 1342.7 -203.6
   277.4  305.2 -111.6  130.3 -0.885  0.062 -0.623 45.2 1335.4 -194.5
   277.8  314.6 -115.0  140.3 -0.885  0.058 -0.617 45.3 1329.4 -188.7
   278.5  333.4 -121.8  160.3 -0.887  0.049 -0.606 45.1 1303.9 -165.4
   279.5  352.2 -128.7  180.3 -0.888  0.042 -0.594 45.1 1291.6 -152.7
   280.2  370.9 -135.6  200.3 -0.888  0.037 -0.584 45.0 1273.0 -142.4
   281.0  389.7 -142.4  220.3 -0.885  0.039 -0.579 45.0 1258.2 -135.2
   281.8  408.5 -149.2  240.3 -0.885  0.032 -0.572 44.9 1243.0 -124.1
   282.7  427.3 -156.1  260.3 -0.884  0.028 -0.566 45.0 1239.2 -115.8
   283.5  446.0 -162.9  280.3 -0.884  0.027 -0.560 44.9 1228.0 -108.7
   284.2  464.8 -169.8  300.3 -0.883  0.024 -0.557 45.0 1227.1 -104.8
   285.0  483.6 -176.6  320.3 -0.887  0.018 -0.546 44.9 1215.5  -88.6
   285.8  502.3 -183.4  340.2 -0.885  0.017 -0.544 44.9 1208.1  -82.6
