## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN: 3186    X0/2A= 0.9167    PHI= 120.0    RE= 6.45E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
  1002.5  104.2  -60.4   10.2 -0.690  0.076  0.006 45.3  558.8   -7.1
  1003.7  108.4  -62.8   15.2 -0.659  0.071 -0.030 45.4  511.6  -19.9
  1004.9  112.6  -65.2   20.2 -0.602  0.083 -0.078 45.3  435.0   -7.1
  1006.1  116.8  -67.6   25.1 -0.552  0.129 -0.191 45.3  414.6    8.3
  1007.5  121.0  -70.1   30.2 -0.501  0.156 -0.464 45.2  566.2   30.2
  1008.7  125.2  -72.5   35.2 -0.595  0.125 -0.545 45.2  769.8   43.7
  1009.8  129.4  -75.0   40.2 -0.760  0.070 -0.560 45.2 1030.7   13.8
  1012.2  137.8  -79.8   50.2 -0.788  0.005 -0.613 45.2 1146.7    6.1
  1014.8  146.2  -84.7   60.3 -0.788 -0.014 -0.609 45.1 1138.6   15.7
  1017.0  154.6  -89.4   70.1 -0.784 -0.026 -0.611 45.2 1141.3   16.2
  1019.5  163.0  -94.3   80.2 -0.778 -0.033 -0.619 45.2 1139.7   16.5
  1021.9  171.4  -99.1   90.1 -0.781 -0.036 -0.626 45.2 1153.8    0.1
  1024.5  179.8 -104.0  100.2 -0.775 -0.040 -0.635 45.1 1152.6   -3.1
  1026.8  188.2 -108.9  110.2 -0.784 -0.034 -0.636 45.2 1174.2  -19.0
  1029.2  196.6 -113.7  120.2 -0.792 -0.028 -0.639 45.2 1194.2  -39.3
  1031.6  205.0 -118.5  130.1 -0.794 -0.026 -0.639 45.2 1195.9  -39.8
  1034.1  213.4 -123.3  140.1 -0.795 -0.029 -0.633 45.2 1187.8  -38.7
  1038.9  230.2 -133.0  160.1 -0.792 -0.029 -0.636 45.1 1183.8  -37.4
  1043.8  247.0 -142.8  180.2 -0.796 -0.016 -0.640 45.1 1198.4  -50.9
  1048.7  263.8 -152.4  200.1 -0.810 -0.006 -0.632 45.2 1214.8  -62.3
  1053.6  280.6 -162.2  220.2 -0.817 -0.002 -0.624 45.3 1219.6  -64.4
  1058.5  297.4 -172.0  240.2 -0.825  0.004 -0.617 45.3 1226.6  -67.0
  1063.3  314.2 -181.6  260.2 -0.828  0.005 -0.610 45.2 1216.7  -59.8
  1068.2  331.0 -191.2  280.1 -0.824  0.005 -0.611 45.3 1217.9  -56.0
  1073.1  347.8 -201.0  300.2 -0.832  0.010 -0.600 45.2 1213.0  -55.4
  1078.1  364.6 -210.7  320.2 -0.831  0.011 -0.596 45.2 1204.5  -49.6
  1082.8  381.4 -220.3  340.1 -0.833  0.009 -0.590 45.2 1201.5  -46.8
