## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  201    X0/2A= 0.5272    PHI= 100.1    RE= 6.41E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
    65.3  206.5  -36.9   10.1 -0.882  0.111 -0.839 45.1 1692.1 -558.3
    65.3  211.5  -37.7   15.1 -0.882  0.106 -0.823 45.1 1660.4 -524.0
    65.3  216.4  -38.5   20.1 -0.883  0.099 -0.808 45.2 1635.6 -495.9
    65.5  221.2  -39.4   25.0 -0.885  0.093 -0.793 45.2 1616.5 -474.9
    65.5  226.2  -40.3   30.1 -0.883  0.089 -0.785 45.1 1591.0 -457.5
    65.4  231.1  -41.1   35.0 -0.883  0.083 -0.771 45.2 1570.4 -433.7
    65.4  236.1  -42.0   40.1 -0.888  0.077 -0.759 45.2 1560.7 -419.6
    65.6  246.0  -43.7   50.1 -0.892  0.064 -0.738 45.1 1521.2 -380.4
    65.7  255.8  -45.5   60.1 -0.888  0.056 -0.726 45.1 1494.5 -360.1
    65.9  265.6  -47.2   70.1 -0.889  0.051 -0.712 45.1 1477.1 -339.9
    65.9  275.5  -48.9   80.1 -0.891  0.042 -0.695 45.0 1446.5 -308.4
    66.0  285.3  -50.7   90.1 -0.890  0.037 -0.685 45.1 1431.8 -296.7
    66.2  295.2  -52.5  100.1 -0.891  0.034 -0.673 45.1 1415.5 -281.7
    66.4  305.0  -54.2  110.1 -0.891  0.029 -0.664 45.1 1404.7 -262.0
    66.5  314.9  -56.0  120.1 -0.891  0.027 -0.652 45.2 1392.8 -251.3
    66.5  324.7  -57.7  130.1 -0.895  0.023 -0.641 45.2 1382.2 -234.0
    66.6  334.6  -59.5  140.2 -0.891  0.020 -0.638 45.0 1359.7 -226.2
    66.8  354.3  -62.9  160.1 -0.892  0.015 -0.620 45.2 1344.1 -198.3
    66.9  373.9  -66.3  180.0 -0.890  0.015 -0.611 45.1 1321.1 -188.0
    67.2  393.7  -69.9  200.2 -0.889  0.010 -0.597 45.1 1305.6 -166.1
    67.3  413.4  -73.3  220.2 -0.887  0.009 -0.591 45.1 1292.1 -157.6
    67.5  433.1  -76.8  240.2 -0.887  0.008 -0.581 45.1 1276.2 -144.7
    67.8  452.8  -80.3  260.2 -0.888  0.004 -0.571 45.1 1267.2 -129.2
    67.9  472.4  -83.7  280.1 -0.886  0.005 -0.568 45.1 1257.1 -124.6
    68.0  492.1  -87.2  300.1 -0.884  0.002 -0.563 45.1 1250.4 -116.1
    68.2  511.9  -90.6  320.2 -0.885 -0.001 -0.552 45.1 1235.3 -100.9
    68.5  531.6  -94.1  340.2 -0.882  0.000 -0.552 45.2 1237.0 -101.4
