## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  185    X0/2A= 0.4839    PHI= 130.2    RE= 6.50E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   -38.7  160.8 -136.1   10.8 -0.758  0.243 -0.444 45.1  954.1 -155.5
   -38.7  164.6 -139.4   15.8 -0.873  0.227 -0.606 45.1 1351.5 -208.3
   -38.7  168.4 -142.6   20.8 -0.874  0.220 -0.617 45.0 1365.3 -214.7
   -38.8  172.2 -145.7   25.7 -0.876  0.212 -0.622 45.0 1369.1 -219.0
   -38.8  176.1 -149.0   30.8 -0.879  0.212 -0.622 45.1 1380.0 -226.1
   -38.8  179.9 -152.2   35.7 -0.877  0.209 -0.622 45.2 1379.6 -225.9
   -38.8  183.7 -155.4   40.7 -0.878  0.206 -0.619 44.9 1360.9 -223.4
   -38.9  191.4 -161.9   50.8 -0.880  0.198 -0.616 45.0 1363.3 -220.7
   -38.9  199.0 -168.3   60.7 -0.887  0.191 -0.607 45.0 1360.6 -213.8
   -39.0  206.7 -174.7   70.7 -0.887  0.183 -0.604 45.0 1351.1 -204.9
   -39.0  214.3 -181.2   80.7 -0.886  0.176 -0.596 45.1 1341.7 -197.3
   -39.1  221.9 -187.5   90.6 -0.887  0.169 -0.591 45.1 1334.2 -188.3
   -39.1  229.6 -194.0  100.7 -0.890  0.162 -0.584 45.0 1324.7 -179.5
   -39.2  237.3 -200.3  110.6 -0.895  0.152 -0.575 45.0 1320.8 -171.3
   -39.2  244.9 -206.8  120.6 -0.892  0.146 -0.572 45.1 1309.6 -169.6
   -39.3  252.6 -213.2  130.7 -0.895  0.139 -0.567 45.1 1308.1 -162.3
   -39.3  260.2 -219.7  140.7 -0.895  0.132 -0.562 45.0 1297.8 -151.7
   -39.4  275.5 -232.5  160.6 -0.895  0.120 -0.554 45.0 1284.0 -141.1
   -39.5  290.9 -245.4  180.7 -0.899  0.106 -0.543 45.1 1277.4 -127.8
   -39.6  306.2 -258.2  200.6 -0.895  0.097 -0.538 45.1 1260.8 -119.0
   -39.7  321.5 -271.0  220.6 -0.898  0.088 -0.532 44.9 1249.0 -111.6
   -39.9  336.9 -283.9  240.7 -0.897  0.079 -0.531 45.1 1251.9 -106.2
   -40.0  352.2 -296.8  260.7 -0.898  0.072 -0.522 45.0 1238.3  -97.6
   -40.1  367.5 -309.6  280.6 -0.898  0.059 -0.523 45.0 1239.2  -93.9
   -40.2  382.9 -322.5  300.7 -0.898  0.056 -0.519 45.1 1237.4  -86.7
   -40.3  398.2 -335.3  320.7 -0.896  0.051 -0.518 45.1 1233.0  -84.7
   -40.4  413.5 -348.1  340.6 -0.893  0.043 -0.517 45.1 1225.5  -76.2
