## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  150    X0/2A= 0.8279    PHI= 149.9    RE= 6.26E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   788.4   80.4 -138.3    9.1 -0.938 -0.206  0.131 45.1 1056.3  -60.9
   789.0   82.9 -142.5   14.0 -0.982 -0.235  0.102 45.1 1157.7  -55.6
   789.8   85.4 -146.8   19.1 -0.988 -0.246  0.088 45.1 1173.2  -45.1
   790.4   87.9 -151.0   24.0 -0.990 -0.251  0.074 45.1 1178.1  -46.4
   791.2   90.3 -155.4   29.1 -0.992 -0.263  0.053 45.1 1185.8  -59.3
   791.9   92.8 -159.5   33.9 -0.996 -0.264  0.027 45.2 1198.0  -73.0
   792.7   95.3 -163.9   39.0 -0.988 -0.269  0.022 45.1 1180.4  -61.0
   794.1  100.3 -172.4   49.0 -0.999 -0.278 -0.040 45.2 1213.0  -94.2
   795.5  105.2 -181.0   59.0 -0.996 -0.269 -0.110 45.1 1209.8 -119.9
   796.9  110.2 -189.5   68.9 -0.999 -0.248 -0.175 45.2 1225.6 -145.2
   798.4  115.0 -198.2   79.0 -0.999 -0.198 -0.284 45.0 1249.9 -190.7
   799.8  120.0 -206.8   89.0 -0.998 -0.136 -0.359 45.1 1283.4 -221.8
   801.3  125.0 -215.2   98.9 -0.993 -0.101 -0.424 45.1 1318.0 -252.9
   802.7  130.0 -223.8  109.0 -0.970 -0.034 -0.491 45.1 1326.0 -326.9
   804.2  134.8 -232.5  119.0 -0.950  0.044 -0.562 45.1 1367.8 -411.4
   805.6  139.9 -241.0  129.0 -0.896  0.123 -0.616 45.1 1340.0 -402.5
   807.1  144.8 -249.5  139.0 -0.868  0.145 -0.635 45.1 1320.2 -381.8
   810.1  154.7 -266.7  159.0 -0.839  0.220 -0.657 45.1 1326.0 -267.4
   812.9  164.6 -283.8  179.0 -0.838  0.229 -0.639 45.2 1311.6 -190.5
   815.9  174.5 -301.0  199.1 -0.837  0.228 -0.599 45.1 1248.1 -126.0
   818.7  184.4 -318.1  219.0 -0.844  0.219 -0.554 45.2 1201.3  -70.3
   821.7  194.3 -335.3  239.1 -0.849  0.199 -0.525 45.1 1164.2  -37.1
   824.5  204.1 -352.4  259.0 -0.858  0.174 -0.509 45.1 1151.4  -17.6
   827.5  214.1 -369.6  279.1 -0.858  0.157 -0.496 45.2 1137.8   -7.7
   830.3  224.0 -386.7  299.1 -0.860  0.138 -0.488 45.1 1118.6    3.3
   833.3  233.9 -403.9  319.1 -0.862  0.126 -0.482 45.2 1117.7    7.4
   836.3  243.8 -421.0  339.1 -0.870  0.107 -0.469 45.2 1115.0   19.3
