## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  195    X0/2A= 0.4839    PHI= 180.0    RE= 6.41E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   -38.4    0.0 -211.2   11.3 -1.015 -0.025  0.045 45.1 1177.0  -42.0
   -38.5    0.0 -216.1   16.2 -1.012 -0.023  0.062 45.1 1171.0  -36.2
   -38.5    0.0 -221.1   21.2 -1.009 -0.022  0.073 45.1 1167.6  -25.6
   -38.5    0.0 -226.1   26.2 -1.006 -0.024  0.075 45.2 1163.1  -15.0
   -38.5    0.0 -231.2   31.3 -1.004 -0.018  0.073 45.3 1162.6  -14.8
   -38.5    0.0 -236.2   36.3 -1.001 -0.015  0.068 45.1 1148.5  -10.3
   -38.5    0.0 -241.2   41.3 -0.997 -0.013  0.059 45.1 1136.7   -2.6
   -38.6    0.0 -251.1   51.2 -0.988 -0.010  0.029 45.1 1112.0   20.2
   -38.7    0.0 -261.1   61.2 -0.979 -0.013  0.000 45.1 1093.2   43.2
   -38.6    0.0 -271.2   71.3 -0.972 -0.009 -0.035 45.1 1079.0   56.0
   -38.8    0.0 -281.2   81.3 -0.963 -0.017 -0.065 45.0 1058.0   79.2
   -38.8    0.0 -291.1   91.2 -0.959 -0.016 -0.098 45.2 1063.8   84.6
   -38.8    0.0 -301.2  101.3 -0.954 -0.012 -0.130 45.1 1056.1   83.1
   -38.9    0.0 -311.1  111.2 -0.950 -0.015 -0.161 45.0 1052.9   81.1
   -38.9    0.0 -321.1  121.2 -0.943 -0.017 -0.186 45.0 1050.0   81.5
   -39.0    0.0 -331.0  131.1 -0.941 -0.017 -0.209 45.1 1059.6   77.6
   -38.9    0.0 -341.1  141.2 -0.936 -0.020 -0.228 45.1 1056.6   77.2
   -39.2    0.0 -361.1  161.2 -0.931 -0.022 -0.262 45.0 1062.8   76.3
   -39.2    0.0 -381.1  181.2 -0.926 -0.018 -0.292 45.1 1077.0   63.6
   -39.2    0.0 -401.2  201.3 -0.920 -0.020 -0.318 45.1 1081.6   55.0
   -39.2    0.0 -421.2  221.3 -0.916 -0.021 -0.337 45.0 1083.0   52.7
   -39.2    0.0 -441.2  241.3 -0.912 -0.019 -0.355 45.1 1090.1   44.6
   -39.4    0.0 -461.2  261.3 -0.910 -0.024 -0.365 45.2 1098.8   44.8
   -39.4    0.0 -481.2  281.3 -0.906 -0.019 -0.383 45.1 1102.0   33.5
   -39.4    0.0 -501.2  301.3 -0.903 -0.019 -0.394 45.1 1104.6   30.8
   -39.6    0.0 -521.2  321.3 -0.902 -0.022 -0.400 45.0 1105.5   33.7
   -39.7    0.0 -541.2  341.3 -0.899 -0.021 -0.409 45.1 1110.0   25.7
