## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  138    X0/2A= 0.7420    PHI= 185.0    RE= 6.31E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   581.8  -16.1 -184.3   10.0 -1.076  0.113  0.234 45.2 1389.1 -261.4
   582.3  -16.5 -189.2   15.0 -1.070  0.100  0.271 45.1 1384.4 -262.9
   582.7  -16.9 -194.1   19.9 -1.063  0.104  0.306 45.2 1393.5 -269.5
   583.3  -17.3 -199.2   25.1 -1.057  0.099  0.341 45.1 1400.4 -279.7
   583.8  -17.8 -204.1   30.0 -1.050  0.100  0.382 45.2 1425.3 -291.2
   584.2  -18.2 -209.1   35.0 -1.043  0.093  0.414 45.2 1432.1 -299.3
   584.6  -18.7 -214.0   40.0 -1.037  0.094  0.443 45.1 1444.9 -317.1
   585.7  -19.5 -224.0   50.1 -1.025  0.090  0.499 45.0 1467.8 -349.7
   586.5  -20.3 -233.9   60.0 -1.009  0.062  0.554 45.0 1491.4 -371.9
   587.4  -21.3 -243.8   70.0 -0.992  0.032  0.587 45.1 1492.8 -379.8
   588.3  -22.1 -253.7   80.0 -0.961 -0.017  0.592 45.2 1442.4 -336.0
   589.3  -23.0 -263.7   90.1 -0.952 -0.044  0.566 45.2 1390.0 -276.8
   590.2  -23.9 -273.5  100.0 -0.935 -0.089  0.532 45.1 1316.0 -208.5
   591.1  -24.7 -283.4  109.9 -0.925 -0.106  0.474 45.1 1230.4 -129.7
   592.2  -25.6 -293.4  120.0 -0.916 -0.166  0.401 45.1 1162.3  -66.1
   593.0  -26.5 -303.3  130.0 -0.910 -0.180  0.338 45.1 1100.5   -1.2
   593.9  -27.4 -313.2  140.0 -0.905 -0.178  0.267 45.2 1044.1   70.7
   595.9  -29.2 -333.0  160.0 -0.895 -0.196  0.125 45.2  969.3  162.4
   597.8  -30.8 -352.9  180.0 -0.883 -0.188  0.021 45.1  924.1  216.2
   599.5  -32.5 -372.7  200.0 -0.866 -0.154 -0.068 45.1  881.5  246.7
   601.5  -34.3 -392.5  220.0 -0.864 -0.118 -0.136 45.1  881.3  249.6
   603.4  -36.0 -412.4  240.0 -0.865 -0.104 -0.188 45.2  901.1  232.7
   605.4  -37.7 -432.3  260.1 -0.863 -0.089 -0.231 45.1  913.5  216.8
   607.3  -39.4 -452.2  280.2 -0.865 -0.081 -0.261 45.2  934.9  204.4
   609.0  -41.2 -472.0  300.1 -0.863 -0.072 -0.291 45.1  945.3  186.5
   610.9  -42.9 -491.9  320.2 -0.863 -0.062 -0.313 45.1  959.2  168.8
   612.9  -44.6 -511.7  340.1 -0.866 -0.059 -0.330 45.1  976.1  158.1
