## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  266    X0/2A= 0.7856    PHI= 154.9    RE= 6.26E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   686.4   73.5 -156.9    9.2 -1.009 -0.271  0.114 45.0 1234.2 -109.9
   687.1   75.7 -161.5   14.3 -1.012 -0.284  0.092 45.0 1241.6 -128.4
   687.6   77.8 -165.9   19.2 -1.002 -0.282  0.097 45.0 1221.1 -105.6
   688.1   79.9 -170.3   24.1 -1.004 -0.306  0.084 45.0 1236.0 -121.3
   688.7   82.0 -174.9   29.2 -1.007 -0.325  0.064 45.0 1252.7 -135.5
   689.2   84.1 -179.4   34.2 -1.005 -0.342  0.040 45.0 1261.3 -157.8
   689.9   86.2 -183.9   39.2 -1.003 -0.360  0.016 45.0 1268.1 -184.1
   691.0   90.4 -192.9   49.2 -0.999 -0.391 -0.062 45.1 1291.1 -236.2
   692.2   94.6 -201.9   59.2 -0.989 -0.392 -0.169 45.1 1295.9 -321.5
   693.3   98.8 -210.9   69.2 -0.984 -0.375 -0.249 45.1 1308.8 -398.7
   694.5  103.0 -219.9   79.2 -0.984 -0.291 -0.392 44.9 1337.4 -479.2
   695.6  107.2 -228.9   89.2 -0.964 -0.153 -0.485 45.0 1322.4 -456.4
   696.8  111.4 -237.8   99.1 -0.979 -0.038 -0.567 45.0 1428.6 -512.0
   697.9  115.5 -246.9  109.1 -1.011  0.061 -0.622 45.0 1573.6 -594.1
   699.1  119.8 -255.9  119.2 -0.997  0.160 -0.620 45.1 1565.5 -582.3
   700.2  124.0 -264.9  129.2 -0.967  0.183 -0.619 45.1 1505.8 -537.2
   701.4  128.2 -273.8  139.1 -0.917  0.224 -0.605 45.1 1406.9 -485.2
   703.7  136.5 -291.8  159.0 -0.837  0.307 -0.586 45.1 1271.0 -304.7
   706.2  144.9 -309.9  179.1 -0.825  0.352 -0.560 45.1 1250.1 -145.8
   708.5  153.4 -327.9  199.2 -0.823  0.355 -0.511 45.0 1191.4  -30.5
   710.8  161.7 -345.9  219.1 -0.832  0.297 -0.477 45.0 1126.8   18.9
   713.1  170.2 -363.9  239.2 -0.851  0.232 -0.458 45.1 1107.8   18.0
   715.6  178.6 -382.0  259.3 -0.861  0.192 -0.447 44.9 1088.5   23.2
   717.9  187.0 -400.0  279.3 -0.866  0.162 -0.441 45.0 1084.5   25.6
   720.2  195.3 -417.9  299.1 -0.867  0.140 -0.440 45.2 1087.6   30.1
   722.5  203.8 -435.9  319.2 -0.870  0.125 -0.442 45.0 1080.2   28.0
   725.0  212.2 -454.0  339.3 -0.869  0.109 -0.445 45.1 1081.8   28.8
