## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  103    X0/2A= 0.6571    PHI=  60.0    RE= 6.36E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   377.2  173.0   99.9    9.9 -0.901 -0.375 -0.682 44.8 1585.7 -452.0
   377.4  177.4  102.4   15.0 -0.907 -0.339 -0.693 44.8 1588.5 -456.0
   377.7  181.7  104.9   19.9 -0.904 -0.323 -0.686 44.8 1560.4 -422.3
   377.9  186.0  107.4   24.9 -0.903 -0.305 -0.674 44.7 1524.2 -394.8
   378.2  190.3  109.9   29.9 -0.903 -0.296 -0.666 44.7 1503.8 -367.2
   378.5  194.6  112.4   34.9 -0.902 -0.283 -0.659 44.7 1483.6 -351.4
   378.7  199.0  114.9   40.0 -0.902 -0.275 -0.647 44.7 1461.7 -327.3
   379.2  207.7  119.8   49.9 -0.901 -0.257 -0.635 44.8 1435.8 -299.3
   379.8  216.3  124.9   60.0 -0.904 -0.238 -0.621 44.7 1406.3 -272.5
   380.3  224.9  129.9   69.9 -0.900 -0.223 -0.611 44.8 1381.6 -245.6
   380.8  233.5  134.9   79.9 -0.900 -0.213 -0.599 44.8 1361.9 -223.2
   381.3  242.2  139.9   89.9 -0.895 -0.204 -0.589 44.8 1336.4 -200.0
   381.9  250.9  144.9  100.0 -0.892 -0.197 -0.579 44.8 1311.4 -178.4
   382.4  259.5  150.0  110.0 -0.889 -0.180 -0.570 44.8 1287.4 -152.0
   382.9  268.2  154.9  120.0 -0.882 -0.169 -0.563 44.8 1263.1 -134.0
   383.5  276.9  160.0  130.1 -0.880 -0.154 -0.554 44.8 1238.8 -111.7
   384.0  285.5  164.9  140.0 -0.878 -0.147 -0.551 44.8 1229.0 -100.3
   385.0  302.8  175.0  160.1 -0.877 -0.128 -0.542 44.7 1207.2  -82.9
   386.1  320.1  185.0  180.1 -0.875 -0.117 -0.538 44.7 1199.1  -72.1
   387.1  337.4  195.0  200.1 -0.875 -0.104 -0.531 44.7 1186.2  -60.7
   388.3  354.7  204.9  220.0 -0.874 -0.098 -0.527 44.8 1179.7  -51.8
   389.4  372.0  214.8  240.0 -0.873 -0.091 -0.522 44.8 1169.5  -46.8
   390.4  389.3  224.9  260.1 -0.874 -0.085 -0.518 44.8 1167.0  -40.5
   391.5  406.6  234.9  280.1 -0.874 -0.079 -0.515 44.7 1159.0  -35.4
   392.7  423.9  244.8  300.0 -0.875 -0.075 -0.511 44.8 1159.1  -30.1
   393.7  441.2  254.8  320.1 -0.874 -0.071 -0.511 44.8 1154.6  -26.5
   394.7  458.5  264.7  340.0 -0.872 -0.065 -0.512 44.8 1153.8  -26.4
