## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  269    X0/2A= 0.7856    PHI= 170.0    RE= 6.24E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   686.5   30.1 -170.7    9.2 -1.024 -0.228  0.221 45.1 1285.6 -167.9
   687.2   31.0 -175.6   14.3 -1.021 -0.243  0.246 45.0 1295.1 -180.1
   687.7   31.9 -180.4   19.2 -1.015 -0.248  0.275 45.0 1300.7 -188.6
   688.2   32.8 -185.2   24.1 -1.013 -0.257  0.299 45.0 1313.3 -208.8
   688.8   33.5 -190.2   29.2 -1.005 -0.257  0.319 45.0 1313.8 -206.5
   689.3   34.4 -195.0   34.1 -0.997 -0.272  0.349 44.9 1322.1 -242.2
   690.0   35.2 -200.0   39.2 -0.989 -0.272  0.376 45.0 1332.4 -269.6
   691.2   37.0 -209.8   49.2 -0.972 -0.281  0.426 45.0 1340.2 -336.1
   692.4   38.8 -219.5   59.2 -0.956 -0.269  0.487 45.0 1359.8 -415.7
   693.5   40.5 -229.3   69.2 -0.948 -0.233  0.531 45.0 1375.3 -480.0
   694.7   42.2 -239.1   79.2 -0.956 -0.140  0.555 45.1 1386.8 -525.5
   695.9   43.9 -248.9   89.2 -1.006 -0.028  0.557 45.0 1465.4 -638.9
   697.0   45.7 -258.7   99.2 -1.021  0.033  0.550 45.0 1494.8 -673.9
   698.2   47.4 -268.5  109.2 -1.022  0.138  0.489 45.0 1447.6 -639.4
   699.3   49.0 -278.3  119.2 -1.007  0.218  0.400 45.0 1355.7 -567.8
   700.5   50.8 -288.0  129.2 -0.980  0.240  0.341 44.9 1255.7 -455.8
   701.7   52.5 -297.8  139.2 -0.938  0.321  0.242 45.0 1160.8 -320.8
   704.0   56.0 -317.3  159.1 -0.899  0.362  0.109 45.0 1058.7 -126.6
   706.4   59.5 -337.0  179.3 -0.889  0.357 -0.001 45.1 1030.7   28.6
   708.7   62.9 -356.5  199.2 -0.869  0.331 -0.106 45.0  980.0  157.6
   711.0   66.3 -376.1  219.2 -0.866  0.236 -0.164 45.0  934.5  177.7
   713.4   69.7 -395.6  239.2 -0.874  0.181 -0.215 45.0  942.7  166.8
   715.7   73.2 -415.2  259.2 -0.877  0.145 -0.253 45.1  960.5  153.1
   718.1   76.6 -434.8  279.2 -0.879  0.114 -0.285 45.1  975.2  141.5
   720.4   80.2 -454.3  299.2 -0.878  0.090 -0.309 45.1  983.6  133.4
   722.7   83.6 -473.9  319.2 -0.877  0.074 -0.331 45.0  989.8  119.9
   725.1   87.0 -493.4  339.2 -0.877  0.064 -0.349 45.1 1003.3  107.2
