## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  212    X0/2A= 0.5272    PHI= 170.0    RE= 6.36E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
    65.1   36.4 -206.3    9.8 -1.020 -0.239  0.161 45.2 1275.7 -131.5
    65.3   37.2 -211.2   14.7 -1.015 -0.215  0.206 45.2 1269.4 -130.7
    65.3   38.1 -216.1   19.7 -1.006 -0.179  0.242 45.2 1250.8 -120.8
    65.3   39.0 -221.0   24.7 -1.012 -0.115  0.261 45.2 1255.7 -125.6
    65.3   39.8 -226.0   29.8 -1.023 -0.055  0.278 45.2 1281.2 -150.9
    65.3   40.7 -230.8   34.7 -1.035 -0.009  0.289 45.2 1311.7 -182.8
    65.5   41.6 -235.8   39.7 -1.040  0.035  0.287 45.2 1323.6 -196.5
    65.5   43.3 -245.6   49.7 -1.015  0.125  0.217 45.2 1240.8 -110.8
    65.7   45.0 -255.5   59.7 -1.000  0.174  0.130 45.2 1189.2  -64.1
    65.6   46.7 -265.3   69.7 -0.987  0.202  0.061 45.2 1156.9  -30.6
    65.8   48.5 -275.2   79.7 -0.973  0.199 -0.005 45.2 1120.6    8.3
    65.9   50.2 -284.9   89.6 -0.966  0.189 -0.057 45.2 1109.0   26.8
    66.0   52.0 -294.9   99.7 -0.960  0.169 -0.102 45.2 1091.4   35.7
    66.0   53.6 -304.6  109.6 -0.953  0.158 -0.140 45.1 1078.4   41.7
    66.2   55.3 -314.5  119.6 -0.949  0.144 -0.172 45.1 1078.7   46.0
    66.2   57.1 -324.3  129.6 -0.947  0.126 -0.198 45.2 1082.6   49.0
    66.4   58.8 -334.2  139.6 -0.940  0.116 -0.223 45.2 1078.8   49.2
    66.6   62.3 -353.9  159.6 -0.934  0.095 -0.261 45.2 1080.4   49.6
    66.9   65.8 -373.7  179.8 -0.929  0.079 -0.294 45.1 1085.0   38.9
    67.1   69.2 -393.4  199.7 -0.927  0.065 -0.317 45.1 1093.8   36.9
    67.3   72.7 -413.1  219.8 -0.922  0.056 -0.338 45.2 1101.1   28.6
    67.5   76.2 -432.7  239.7 -0.918  0.043 -0.357 45.1 1102.9   22.7
    67.7   79.6 -452.4  259.7 -0.917  0.033 -0.365 45.2 1107.5   24.2
    68.0   83.1 -472.2  279.8 -0.911  0.028 -0.384 45.1 1107.9   14.2
    68.2   86.6 -491.8  299.7 -0.910  0.022 -0.392 45.2 1115.0   12.5
    68.4   90.1 -511.5  319.7 -0.907  0.016 -0.401 45.2 1116.7   13.7
    68.6   93.6 -531.2  339.7 -0.903  0.014 -0.412 45.2 1119.4    7.2
