## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  164    X0/2A= 0.5701    PHI= 109.9    RE= 6.22E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   168.3  195.5  -70.9    9.9 -0.871  0.205 -0.711 45.1 1456.3 -338.3
   168.5  200.2  -72.6   14.9 -0.868  0.187 -0.708 45.2 1443.9 -331.2
   168.5  204.9  -74.2   19.9 -0.872  0.172 -0.707 45.1 1439.8 -324.5
   168.6  209.6  -76.0   24.9 -0.874  0.162 -0.702 45.1 1430.6 -323.0
   168.8  214.3  -77.7   29.9 -0.875  0.152 -0.699 45.1 1426.2 -317.7
   169.0  219.0  -79.4   34.9 -0.880  0.140 -0.693 45.2 1424.4 -305.4
   169.0  223.7  -81.1   39.9 -0.875  0.136 -0.693 45.1 1412.4 -303.7
   169.3  233.2  -84.5   50.0 -0.878  0.119 -0.683 45.2 1398.2 -283.0
   169.5  242.5  -87.9   59.9 -0.881  0.110 -0.674 45.0 1382.3 -272.8
   169.8  251.9  -91.4   70.0 -0.879  0.104 -0.670 45.1 1376.3 -268.0
   170.0  261.4  -94.8   80.1 -0.882  0.096 -0.659 45.2 1366.2 -257.1
   170.4  270.7  -98.2   90.0 -0.882  0.089 -0.653 45.1 1352.4 -240.7
   170.5  280.1 -101.6  100.0 -0.886  0.083 -0.644 45.0 1340.3 -230.2
   170.9  289.6 -105.1  110.1 -0.883  0.080 -0.639 45.2 1335.9 -226.3
   171.0  298.9 -108.5  120.0 -0.883  0.073 -0.633 45.1 1324.8 -214.5
   171.4  308.3 -111.9  130.0 -0.889  0.067 -0.622 45.1 1316.0 -201.3
   171.6  317.8 -115.3  140.1 -0.888  0.064 -0.617 45.1 1310.7 -194.9
   172.1  336.5 -122.2  160.0 -0.887  0.058 -0.608 45.1 1294.0 -182.3
   172.6  355.3 -129.1  180.1 -0.889  0.051 -0.596 45.1 1281.0 -168.4
   173.1  374.2 -135.9  200.1 -0.889  0.043 -0.586 45.2 1273.8 -148.2
   173.4  393.0 -142.7  220.1 -0.886  0.041 -0.580 45.1 1251.9 -143.5
   173.9  411.7 -149.5  240.0 -0.886  0.037 -0.570 45.1 1242.2 -134.2
   174.4  430.6 -156.4  260.2 -0.887  0.029 -0.562 45.1 1231.3 -121.5
   174.8  449.3 -163.1  280.0 -0.884  0.031 -0.561 45.1 1225.9 -119.1
   175.3  468.1 -170.0  300.1 -0.886  0.026 -0.553 45.1 1216.7 -107.3
   175.8  487.0 -176.8  320.2 -0.884  0.022 -0.551 45.2 1217.6 -103.7
   176.3  505.7 -183.7  340.1 -0.886  0.018 -0.543 45.0 1201.6  -98.2
