## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  260    X0/2A= 0.7856    PHI= 119.8    RE= 6.26E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   686.5  150.8  -86.2    9.6 -0.659  0.023 -0.001 45.1  488.3 -127.0
   686.9  155.1  -88.6   14.5 -0.603  0.116 -0.186 45.0  461.2  -92.1
   687.6  159.4  -91.2   19.6 -0.710  0.157 -0.459 44.9  823.7  -81.0
   688.1  163.7  -93.6   24.6 -0.819  0.111 -0.599 45.0 1164.3 -125.3
   688.6  168.0  -96.0   29.5 -0.845  0.078 -0.630 45.0 1248.1 -137.8
   689.2  172.3  -98.5   34.5 -0.844  0.068 -0.639 45.0 1258.7 -143.7
   689.7  176.6 -101.0   39.5 -0.846  0.069 -0.644 45.0 1268.4 -152.1
   691.0  185.2 -106.0   49.5 -0.848  0.063 -0.638 45.0 1264.2 -144.2
   692.1  193.8 -111.0   59.5 -0.847  0.061 -0.639 44.9 1257.4 -147.2
   693.2  202.4 -115.9   69.5 -0.849  0.056 -0.636 45.0 1262.5 -143.1
   694.4  211.0 -120.9   79.5 -0.853  0.058 -0.632 45.0 1264.4 -142.3
   695.7  219.6 -125.9   89.6 -0.853  0.060 -0.631 45.0 1260.7 -145.3
   696.8  228.2 -130.9   99.6 -0.852  0.056 -0.630 45.0 1260.1 -142.1
   697.9  236.8 -135.8  109.5 -0.857  0.057 -0.624 44.9 1257.1 -137.0
   699.2  245.4 -140.9  119.6 -0.853  0.051 -0.621 44.9 1240.8 -129.7
   700.4  254.0 -145.8  129.6 -0.855  0.051 -0.618 45.0 1246.0 -127.0
   701.5  262.6 -150.8  139.6 -0.857  0.054 -0.614 45.0 1245.2 -130.1
   703.7  279.8 -160.7  159.6 -0.862  0.057 -0.604 45.0 1242.0 -119.8
   706.0  297.1 -170.6  179.6 -0.861  0.051 -0.596 44.9 1223.8 -106.3
   708.5  314.2 -180.6  199.6 -0.863  0.050 -0.588 45.0 1224.8 -101.0
   710.7  331.4 -190.5  219.5 -0.861  0.050 -0.583 45.0 1211.0  -96.3
   713.0  348.6 -200.4  239.5 -0.864  0.047 -0.575 45.0 1207.1  -89.9
   715.2  365.8 -210.3  259.5 -0.865  0.044 -0.568 44.9 1196.3  -84.5
   717.7  382.9 -220.3  279.5 -0.866  0.045 -0.561 45.1 1195.5  -78.5
   719.9  400.3 -230.2  299.6 -0.866  0.043 -0.556 45.0 1186.9  -73.1
   722.2  417.4 -240.1  319.5 -0.869  0.036 -0.548 45.0 1184.0  -61.8
   724.6  434.6 -250.1  339.5 -0.867  0.035 -0.546 45.0 1177.8  -59.1
