## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  207    X0/2A= 0.5272    PHI= 145.0    RE= 6.38E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
    65.6  120.3 -172.2   10.4 -0.720 -0.244 -0.012 45.1  654.2 -277.5
    65.6  123.1 -176.3   15.3 -0.814 -0.422  0.054 45.3  962.2 -241.2
    65.7  126.0 -180.4   20.3 -0.943 -0.433 -0.011 45.2 1221.8 -210.8
    65.7  128.9 -184.4   25.3 -0.977 -0.344 -0.134 45.2 1239.6 -203.9
    65.9  131.8 -188.6   30.4 -0.956 -0.248 -0.253 45.2 1179.7 -180.5
    65.9  134.6 -192.7   35.4 -0.887 -0.119 -0.364 45.2 1060.6 -152.7
    65.9  137.5 -196.7   40.3 -0.801  0.055 -0.487 45.1  998.0 -254.6
    66.0  143.2 -205.0   50.4 -0.844  0.194 -0.660 45.3 1350.7 -319.3
    66.1  148.9 -213.1   60.3 -0.864  0.248 -0.672 45.1 1426.0 -296.5
    66.3  154.6 -221.3   70.3 -0.866  0.277 -0.637 45.1 1395.7 -255.7
    66.3  160.4 -229.5   80.3 -0.872  0.276 -0.601 45.1 1356.3 -211.4
    66.5  166.2 -237.8   90.4 -0.875  0.277 -0.570 45.1 1324.9 -182.8
    66.5  171.9 -245.9  100.3 -0.878  0.264 -0.553 45.1 1298.0 -158.7
    66.7  177.6 -254.1  110.3 -0.884  0.252 -0.531 45.2 1281.5 -141.4
    66.7  183.4 -262.2  120.3 -0.891  0.230 -0.516 45.2 1266.5 -123.3
    66.9  189.1 -270.5  130.4 -0.892  0.219 -0.509 45.1 1251.5 -115.8
    66.9  194.8 -278.6  140.3 -0.894  0.207 -0.502 45.2 1243.0 -108.2
    67.3  217.7 -311.4  180.3 -0.899  0.155 -0.481 45.1 1206.5  -78.6
    67.5  229.2 -327.8  200.3 -0.902  0.134 -0.477 45.2 1205.1  -69.0
    67.7  240.7 -344.1  220.2 -0.900  0.121 -0.476 45.2 1196.3  -62.7
    67.9  252.2 -360.5  240.3 -0.900  0.105 -0.475 45.1 1185.5  -55.2
    68.1  263.6 -376.9  260.2 -0.899  0.093 -0.473 45.2 1185.6  -53.4
    68.3  275.1 -393.3  280.3 -0.902  0.082 -0.469 45.2 1187.2  -45.7
    68.7  286.6 -409.8  300.4 -0.897  0.075 -0.475 45.2 1180.4  -48.3
    68.7  298.0 -426.0  320.2 -0.899  0.066 -0.475 45.1 1178.2  -42.4
    68.9  309.5 -442.5  340.3 -0.897  0.060 -0.477 45.1 1177.8  -44.7
