## PROLATE SPHEROID 1:6, L= 2.4 M IN NWG
# MEAN VELOCITIES IN THE FLOW FIELD, ALPHA= 29.6 DEG.
#
# NOMENCLATURE:
# X,Y,Z   CARTESIAN COORDINATES ORIGINATING FROM THE CENTER OF
#         THE MODEL.
#         *** NOTE: IN THE TABLES X AND Y SHOULD BE READ -X AND -Y !!!
#         ------------------------------------------------------------
# H       DISTANCE FROM MODEL SURFACE
# U,V,W   VELOCITY COMPONENTS ALIGNED WITH CARTESIAN COORDINATES X,Y,Z
# UINF    FREE STREAM (REFERENCE) VELOCITY
# PDYN    LOCAL DYNAMIC PRESSURE
# PSTAT   LOCAL STATIC PRESSURE
#
##  RUN:  241    X0/2A= 0.6996    PHI= 120.0    RE= 6.29E06
#
#   X(MM)  Y(MM)  Z(MM)  H(MM) U/UINF V/UINF W/UINF UINF  PDYN   PSTAT
   479.9  167.5  -96.6   10.0 -0.621  0.172 -0.309 44.9  569.0 -132.1
   480.3  171.9  -99.1   15.1 -0.801  0.163 -0.557 45.0 1099.0 -131.1
   480.5  176.2 -101.6   20.1 -0.860  0.121 -0.635 45.0 1299.3 -178.7
   481.0  180.4 -104.1   25.0 -0.858  0.110 -0.645 44.9 1298.7 -184.2
   481.4  184.8 -106.6   30.1 -0.861  0.102 -0.646 45.0 1306.3 -183.1
   481.6  189.1 -109.0   35.0 -0.861  0.101 -0.644 44.9 1298.3 -181.0
   482.0  193.4 -111.6   40.0 -0.862  0.104 -0.645 45.0 1309.1 -188.0
   482.7  202.0 -116.5   49.9 -0.859  0.097 -0.648 45.0 1306.0 -187.6
   483.6  210.8 -121.5   60.1 -0.861  0.093 -0.642 44.9 1296.4 -178.0
   484.2  219.4 -126.5   70.1 -0.861  0.093 -0.639 44.9 1295.2 -178.3
   484.9  228.1 -131.4   80.1 -0.864  0.089 -0.634 45.0 1292.5 -173.9
   485.7  236.7 -136.5   90.1 -0.867  0.086 -0.627 45.0 1290.0 -164.8
   486.4  245.3 -141.4  100.0 -0.865  0.085 -0.626 45.0 1284.2 -163.9
   487.1  253.9 -146.4  110.0 -0.867  0.083 -0.620 45.0 1280.9 -159.8
   487.8  262.6 -151.3  120.0 -0.870  0.080 -0.615 44.9 1275.4 -153.4
   488.6  271.3 -156.4  130.1 -0.870  0.082 -0.608 45.0 1272.7 -151.5
   489.3  280.0 -161.3  140.1 -0.871  0.077 -0.605 45.0 1264.9 -141.3
   490.6  297.3 -171.2  160.1 -0.870  0.072 -0.600 45.0 1259.3 -135.9
   492.1  314.5 -181.2  180.1 -0.874  0.068 -0.587 45.0 1247.1 -122.5
   493.6  331.8 -191.3  200.2 -0.876  0.066 -0.578 44.9 1235.8 -115.9
   495.1  349.0 -201.2  220.1 -0.873  0.061 -0.572 44.9 1222.5 -106.9
   496.5  366.4 -211.1  240.1 -0.878  0.055 -0.565 45.0 1223.6  -97.2
   498.0  383.6 -221.1  260.1 -0.876  0.053 -0.560 45.0 1217.5  -94.2
   499.5  400.9 -231.1  280.1 -0.877  0.048 -0.553 44.9 1206.2  -88.5
   501.0  418.1 -241.1  300.1 -0.881  0.044 -0.544 44.9 1200.2  -76.6
   502.3  435.4 -251.0  320.0 -0.879  0.041 -0.541 45.1 1201.0  -77.7
   503.8  452.7 -261.0  340.1 -0.880  0.037 -0.535 44.9 1186.5  -66.6
